userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.042,Far,-28.057,44.482,-5.3419,3.035015,3.241934,3.421996,-31.73483,44.30898,-15.75197,-32.39146,43.14921,-14.36723,-31.8438,43.84785,-15.83197,357.7801,112.5416,353.3456,-2.22,112.542,-6.654,0,0,0,0,0,0,341.8777,165.2305,336.4878,-18.122,165.23,-23.512,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.04038,Far,-28.057,44.482,-5.3419,3.160655,3.241934,3.424556,-31.7345,44.30739,-15.75034,-32.39146,43.14921,-14.36723,-31.87075,43.80435,-15.86502,357.8446,111.7822,353.9223,-2.155,111.782,-6.078,0,0,0,0,0,0,349.0333,176.9505,338.5664,-10.967,176.951,-21.434,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.03935,Far,-28.057,44.482,-5.3419,3.300467,3.241934,3.428961,-31.73342,44.30325,-15.74956,-32.39146,43.14921,-14.36723,-31.88472,43.77952,-15.88391,358.3521,110.8851,354.4421,-1.648,110.885,-5.558,0,0,0,0,0,0,351.1395,183.3895,333.5433,-8.860001,-176.611,-26.457,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.04134,Far,-28.057,44.482,-5.3419,3.458414,3.241934,3.433282,-31.73227,44.30039,-15.75203,-32.39146,43.14921,-14.36723,-31.88784,43.7709,-15.89443,358.9586,111.0406,354.5439,-1.041,111.041,-5.456,0,0,0,0,0,0,350.0824,190.9806,334.1799,-9.918,-169.019,-25.82,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.04252,Far,-28.057,44.482,-5.3419,3.6306,3.241934,3.435381,-31.7319,44.30167,-15.75343,-32.39146,43.14921,-14.36723,-31.88595,43.76831,-15.90194,358.9183,110.7982,354.7578,-1.082,110.798,-5.242,0,0,0,0,0,0,350.5668,194.208,334.2278,-9.433001,-165.792,-25.772,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.04401,Far,-28.057,44.482,-5.3419,3.792594,3.241934,3.437381,-31.73216,44.30274,-15.75494,-32.39146,43.14921,-14.36723,-31.88778,43.76286,-15.90376,358.5866,110.7635,354.6685,-1.413,110.763,-5.332,0,0,0,0,0,0,350.2051,196.675,336.7721,-9.795,-163.325,-23.228,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.04152,Far,-28.057,44.482,-5.3419,3.925882,3.241934,3.44613,-31.73232,44.31101,-15.75237,-32.39146,43.14921,-14.36723,-31.88624,43.76062,-15.90439,355.3368,108.8072,351.9803,-4.663,108.807,-8.02,0,0,0,0,0,0,348.2982,197.9324,338.2802,-11.702,-162.068,-21.72,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.03501,Far,-28.057,44.482,-5.3419,4.063047,3.241934,3.463681,-31.734,44.32683,-15.74512,-32.39146,43.14921,-14.36723,-31.88485,43.76005,-15.90709,349.3026,106.6227,350.571,-10.697,106.623,-9.429001,0,0,0,0,0,0,346.6979,199.8295,342.6018,-13.302,-160.17,-17.398,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.03024,Far,-28.057,44.482,-5.3419,4.209511,3.241934,3.472704,-31.73576,44.33364,-15.73954,-32.39146,43.14921,-14.36723,-31.88768,43.75869,-15.9154,348.7712,105.726,350.845,-11.229,105.726,-9.155001,0,0,0,0,0,0,346.834,202.3016,343.6051,-13.166,-157.698,-16.395,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.02909,Far,-28.057,44.482,-5.3419,4.340656,3.241934,3.474558,-31.73603,44.33435,-15.73824,-32.39146,43.14921,-14.36723,-31.89514,43.7564,-15.92216,348.7582,105.9665,351.3455,-11.242,105.966,-8.655001,0,0,0,0,0,0,345.85,205.258,342.7533,-14.15,-154.742,-17.247,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.02733,Far,-28.057,44.482,-5.3419,4.494582,3.241934,3.476857,-31.73585,44.33334,-15.73641,-32.39146,43.14921,-14.36723,-31.88748,43.76114,-15.91933,348.8556,105.8009,351.4406,-11.144,105.801,-8.559,0,0,0,0,0,0,345.8546,205.2083,343.2196,-14.145,-154.792,-16.78,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.02751,Far,-28.057,44.482,-5.3419,4.666443,3.241934,3.478652,-31.73717,44.33389,-15.73615,-32.39146,43.14921,-14.36723,-31.88759,43.76066,-15.92722,348.8496,106.1014,351.5412,-11.15,106.101,-8.459001,0,0,0,0,0,0,345.6495,203.3817,346.1551,-14.351,-156.618,-13.845,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.02832,Far,-28.057,44.482,-5.3419,4.80791,3.241934,3.481554,-31.73956,44.33538,-15.73618,-32.39146,43.14921,-14.36723,-31.88699,43.76009,-15.93297,348.6687,106.1672,351.5814,-11.331,106.167,-8.419001,0,0,0,0,0,0,345.6538,201.7328,349.4585,-14.346,-158.267,-10.542,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.0291,Far,-28.057,44.482,-5.3419,4.929265,3.241934,3.484285,-31.7414,44.33729,-15.73638,-32.39146,43.14921,-14.36723,-31.89067,43.75951,-15.93317,348.4099,106.0773,351.5829,-11.59,106.077,-8.417001,0,0,0,0,0,0,345.5949,202.1478,347.5309,-14.405,-157.852,-12.469,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.02533,Far,-28.057,44.482,-5.3419,5.049943,3.241934,3.490658,-31.74349,44.3406,-15.73169,-32.39146,43.14921,-14.36723,-31.89383,43.7585,-15.933,347.3408,103.5089,350.2167,-12.659,103.509,-9.783,0,0,0,0,0,0,345.5276,202.5192,345.5906,-14.472,-157.481,-14.409,-32.39146,43.14921,-14.36723,0,0,0,0,0,0,,,
