userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.88044,Far,-28.661,44.641,-5.3419,8.233948,1.351584,-34.61406,44.17973,-15.61289,-34.53474,43.7539,-15.75539,-34.62652,43.7337,-15.87628,334.2094,112.4756,2.47487,-25.791,112.476,2.475,345.7195,225.4237,358.6011,-14.281,-134.576,-1.399,346.8841,43.97602,8.198635,-13.116,43.976,8.199,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.88208,Far,-28.661,44.641,-5.3419,8.390377,1.37023,-34.63071,44.17835,-15.60505,-34.53981,43.75209,-15.75937,-34.62632,43.73379,-15.87557,334.0006,112.4996,2.358054,-25.999,112.5,2.358,345.7724,225.3652,358.9667,-14.228,-134.635,-1.033,346.8836,43.86628,8.706414,-13.116,43.866,8.706,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.88336,Far,-28.661,44.641,-5.3419,8.534203,1.380043,-34.63952,44.17682,-15.60134,-34.5454,43.75114,-15.75827,-34.63163,43.73373,-15.87128,333.955,112.3783,2.241717,-26.045,112.378,2.242,345.8493,220.196,359.7735,-14.151,-139.804,-0.227,346.8959,44.7398,12.99079,-13.104,44.74,12.991,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.88103,Far,-28.661,44.641,-5.3419,8.68684,1.384994,-34.64165,44.1764,-15.59738,-34.54333,43.76421,-15.76034,-34.64373,43.76045,-15.86955,332.6243,109.093,2.335856,-27.376,109.093,2.336,355.1751,209.7553,359.3484,-4.825,-150.245,-0.652,342.3192,57.66697,13.22465,-17.681,57.667,13.225,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.87978,Far,-28.661,44.641,-5.3419,8.841543,1.389377,-34.63847,44.17352,-15.59766,-34.50727,43.80812,-15.7582,-34.64943,43.81429,-15.89845,333.4005,106.9241,2.35223,-26.599,106.924,2.352,343.7122,187.3414,12.41319,-16.288,-172.659,12.413,326.9344,105.3004,339.4725,-33.066,105.3,-20.528,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.87976,Far,-28.661,44.641,-5.3419,8.982842,1.395774,-34.63557,44.16805,-15.59907,-34.46634,43.86237,-15.71532,-34.65707,43.80728,-15.90848,334.652,105.3204,1.705331,-25.348,105.32,1.705,322.6431,161.5329,41.18392,-37.357,161.533,41.184,331.7567,125.1841,319.9869,-28.243,125.184,-40.013,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.87924,Far,-28.661,44.641,-5.3419,9.139113,1.400239,-34.63476,44.16789,-15.59893,-34.45788,43.86462,-15.69368,-34.6437,43.80257,-15.90323,334.8797,104.5477,1.091298,-25.12,104.548,1.091,327.5639,134.0253,54.90955,-32.436,134.025,54.91,339.0408,132.6267,351.3049,-20.959,132.627,-8.695001,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.87797,Far,-28.661,44.641,-5.3419,9.273012,1.4031,-34.63318,44.16806,-15.59839,-34.47565,43.85249,-15.71175,-34.63985,43.80137,-15.90505,334.7926,104.5701,1.231463,-25.207,104.57,1.231,331.8603,133.8687,19.02378,-28.14,133.869,19.024,343.9908,135.8098,352.1077,-16.009,135.81,-7.892,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.87678,Far,-28.661,44.641,-5.3419,9.407572,1.406628,-34.63026,44.16625,-15.59863,-34.48005,43.84618,-15.7127,-34.6344,43.80491,-15.8973,335.1605,104.8727,1.353771,-24.84,104.873,1.354,331.4213,133.1386,20.21763,-28.579,133.139,20.218,345.8471,135.6047,353.0627,-14.153,135.605,-6.937,-35.16,43.14921,-14.31487,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.84347,Far,-28.661,44.641,-5.3419,9.575351,1.490295,-34.54801,44.16605,-15.60764,-34.40519,43.85094,-15.72166,-34.54665,43.80743,-15.90087,335.2769,104.4656,1.47648,-24.723,104.466,1.476,330.0593,132.9784,20.42658,-29.941,132.978,20.427,346.9125,135.0997,354.8146,-13.088,135.1,-5.185,-35.07988,43.14922,-14.32597,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.73493,Far,-28.661,44.641,-5.3419,9.713648,1.813136,-34.22958,44.16642,-15.66055,-34.08693,43.85537,-15.77212,-34.22408,43.80739,-15.9507,335.217,104.5022,1.489034,-24.783,104.502,1.489,329.7078,132.4543,20.64844,-30.292,132.454,20.648,347.2148,134.3088,356.2051,-12.785,134.309,-3.795,-34.76176,43.14921,-14.37941,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.63814,Far,-28.661,44.641,-5.3419,9.873521,2.139627,-33.90838,44.16647,-15.71909,-33.76412,43.85671,-15.82959,-33.90045,43.80988,-16.00778,335.1947,104.3195,1.601211,-24.805,104.32,1.601,329.738,132.3859,20.3359,-30.262,132.386,20.336,346.8091,133.5199,356.7184,-13.191,133.52,-3.282,-34.43988,43.14921,-14.43888,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.54556,Far,-28.661,44.641,-5.3419,10.04415,2.470632,-33.58228,44.16693,-15.77532,-33.4333,43.85604,-15.88485,-33.57654,43.81203,-16.06501,335.1577,104.3784,1.683239,-24.842,104.378,1.683,330.6977,132.3408,20.86735,-29.302,132.341,20.867,345.337,133.6699,356.9242,-14.663,133.67,-3.076,-34.11343,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.50677,Far,-28.661,44.641,-5.3419,10.22209,2.562686,-33.49096,44.16666,-15.77513,-33.33772,43.85554,-15.88286,-33.48698,43.81264,-16.06762,335.127,104.5481,1.722078,-24.873,104.548,1.722,331.4276,132.0363,21.30024,-28.572,132.036,21.3,345.2645,134.1744,357.0481,-14.735,134.174,-2.952,-34.02165,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.50616,Far,-28.661,44.641,-5.3419,10.36392,2.563555,-33.49084,44.16656,-15.7745,-33.33651,43.85688,-15.88102,-33.48772,43.81136,-16.06779,335.1726,104.3109,1.682474,-24.827,104.311,1.682,331.3391,132.1017,21.24364,-28.661,132.102,21.244,345.4018,134.2161,357.0504,-14.598,134.216,-2.95,-34.02165,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.50545,Far,-28.661,44.641,-5.3419,10.54122,2.56512,-33.49134,44.1666,-15.7735,-33.33319,43.85555,-15.87907,-33.48863,43.81142,-16.06653,335.0956,104.1614,1.890409,-24.904,104.161,1.89,332.0467,131.9579,21.72654,-27.953,131.958,21.727,344.6418,133.5486,357.1741,-15.358,133.549,-2.826,-34.02165,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.37228,Far,-28.661,44.641,-5.3419,10.71575,2.888482,-33.16809,44.16675,-15.77214,-33.01016,43.85796,-15.87739,-33.16847,43.81133,-16.06554,335.1036,104.0648,1.894443,-24.896,104.065,1.894,331.6925,132.2592,21.63638,-28.308,132.259,21.636,343.8134,131.8065,357.7079,-16.187,131.806,-2.292,-33.69867,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.23563,Far,-28.661,44.641,-5.3419,10.85922,3.242824,-32.81376,44.16689,-15.77115,-32.65527,43.85833,-15.87652,-32.8166,43.80984,-16.06666,335.0372,103.8646,1.900817,-24.963,103.865,1.901,331.816,132.3053,21.70007,-28.184,132.305,21.7,343.9011,131.684,357.9347,-16.099,131.684,-2.065,-33.3442,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.11306,Far,-28.661,44.641,-5.3419,10.99604,3.585018,-32.47156,44.16658,-15.77045,-32.31288,43.85812,-15.87611,-32.47454,43.80914,-16.06642,335.1073,103.7243,1.96183,-24.893,103.724,1.962,331.9344,132.293,21.69468,-28.066,132.293,21.695,344.0024,131.5452,358.1312,-15.998,131.545,-1.869,-33.00246,43.14922,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.00604,Far,-28.661,44.641,-5.3419,11.13269,3.908295,-32.14828,44.16687,-15.77008,-31.989,43.8591,-15.87533,-32.15068,43.81058,-16.06546,335.0961,103.6668,2.06758,-24.904,103.667,2.068,331.9122,132.1836,21.81282,-28.088,132.184,21.813,343.779,131.3528,358.403,-16.221,131.353,-1.597,-32.67931,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.8907,Far,-28.661,44.641,-5.3419,11.29646,4.292653,-31.76393,44.16672,-15.77043,-31.60431,43.85817,-15.87557,-31.76451,43.81073,-16.06371,335.1285,103.723,2.039742,-24.872,103.723,2.04,332.0877,132.2869,21.75742,-27.912,132.287,21.757,343.7848,131.2366,358.7359,-16.215,131.237,-1.264,-32.2955,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.78649,Far,-28.661,44.641,-5.3419,11.46134,4.682111,-31.37447,44.16657,-15.77072,-31.21535,43.85792,-15.87596,-31.37506,43.81081,-16.06331,335.1953,103.6676,2.055701,-24.805,103.668,2.056,332.1845,132.3973,21.72617,-27.815,132.397,21.726,343.7385,131.0077,359.0836,-16.261,131.008,-0.9160001,-31.90683,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.71101,Far,-28.661,44.641,-5.3419,11.60184,5.000419,-31.05616,44.16653,-15.77088,-30.89637,43.85658,-15.8762,-31.05641,43.81019,-16.06342,335.1642,103.7339,2.039099,-24.836,103.734,2.039,332.5771,132.4441,21.77812,-27.423,132.444,21.778,343.8152,131.1496,359.0951,-16.185,131.15,-0.905,-31.58842,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.64579,Far,-28.661,44.641,-5.3419,11.76168,5.312487,-30.74412,44.16663,-15.7711,-30.58288,43.85726,-15.87555,-30.74538,43.80784,-16.06793,335.1336,103.7198,1.904536,-24.866,103.72,1.905,332.5949,132.4273,21.80122,-27.405,132.427,21.801,344.6461,132.6427,1.121712,-15.354,132.643,1.122,-31.27617,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.63154,Far,-28.661,44.641,-5.3419,11.89864,5.389215,-30.66844,44.16657,-15.77141,-30.50706,43.85684,-15.8758,-30.67093,43.80801,-16.06673,335.1016,103.6333,2.018277,-24.898,103.633,2.018,332.7641,132.6018,21.72497,-27.236,132.602,21.725,344.0233,131.8213,1.103622,-15.977,131.821,1.104,-31.20018,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.57801,Far,-28.661,44.641,-5.3419,12.04417,5.696338,-30.36132,44.16666,-15.77158,-30.19979,43.85725,-15.87632,-30.36454,43.80605,-16.06693,335.1255,103.8083,2.046585,-24.874,103.808,2.047,332.7874,132.7951,21.67665,-27.213,132.795,21.677,344.1234,131.3348,0.875286,-15.877,131.335,0.8750001,-30.89307,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.52305,Far,-28.661,44.641,-5.3419,12.19383,6.083683,-29.97398,44.16659,-15.77193,-29.81153,43.85714,-15.8758,-29.97656,43.80608,-16.06579,335.1635,103.8092,1.942359,-24.837,103.809,1.942,332.9142,132.931,21.45006,-27.086,132.931,21.45,344.0326,130.8639,1.268989,-15.967,130.864,1.269,-30.50571,43.14922,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.48858,Far,-28.661,44.641,-5.3419,12.32816,6.394745,-29.66291,44.16647,-15.77173,-29.50014,43.85691,-15.8756,-29.66545,43.80754,-16.06594,335.1642,103.731,1.951293,-24.836,103.731,1.951,332.9795,132.9094,21.38548,-27.021,132.909,21.385,343.1046,131.4462,1.34771,-16.895,131.446,1.348,-30.1948,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.4754,Far,-28.661,44.641,-5.3419,12.48971,6.5478,-29.51013,44.16652,-15.77204,-29.34655,43.85647,-15.87587,-29.51442,43.80613,-16.07039,335.1868,103.8079,1.997793,-24.813,103.808,1.998,333.1405,133.0146,21.26461,-26.86,133.015,21.265,343.9241,132.9626,1.189678,-16.076,132.963,1.19,-30.04248,43.14921,-14.49545,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.47103,Far,-28.661,44.641,-5.3419,12.61874,6.69222,-29.36686,44.16634,-15.77832,-29.20191,43.85603,-15.88184,-29.36869,43.80619,-16.0738,335.1664,103.6931,1.930251,-24.834,103.693,1.93,333.2644,133.0968,21.06675,-26.736,133.097,21.067,344.1691,132.1027,1.989848,-15.831,132.103,1.99,-29.8986,43.14921,-14.50166,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.45399,Far,-28.661,44.641,-5.3419,12.75812,7.024878,-29.0342,44.16684,-15.77846,-28.86957,43.85601,-15.88233,-29.0348,43.80663,-16.07228,335.1223,103.8213,1.918058,-24.878,103.821,1.918,333.339,133.3502,20.81511,-26.661,133.35,20.815,343.766,131.4393,2.597338,-16.234,131.439,2.597,-29.56571,43.14921,-14.50166,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.44791,Far,-28.661,44.641,-5.3419,12.91627,7.347292,-28.71179,44.16714,-15.77893,-28.54686,43.85558,-15.88359,-28.71155,43.80608,-16.07119,335.0373,103.8575,1.923263,-24.963,103.858,1.923,333.4482,133.8022,20.26783,-26.552,133.802,20.268,343.7137,130.6957,3.073533,-16.286,130.696,3.074,-29.24293,43.14922,-14.50166,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.45444,Far,-28.661,44.641,-5.3419,13.08091,7.725247,-28.33384,44.16707,-15.78047,-28.16986,43.85468,-15.88623,-28.33572,43.80573,-16.07232,335.148,103.9468,1.833897,-24.852,103.947,1.834,333.3375,135.0317,18.27199,-26.663,135.032,18.272,343.4246,130.1605,3.563226,-16.575,130.161,3.563,-28.8662,43.14921,-14.50166,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.47648,Far,-28.661,44.641,-5.3419,13.24814,8.100911,-27.95819,44.16697,-15.78402,-27.79836,43.84985,-15.89191,-27.95976,43.80269,-16.07234,334.9619,104.1803,1.577417,-25.038,104.18,1.577,332.8279,139.4661,8.883893,-27.172,139.466,8.884001,342.6013,128.5173,5.962457,-17.399,128.517,5.962,-28.49266,43.14921,-14.50166,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.50644,Far,-28.661,44.641,-5.3419,13.38153,8.401743,-27.65742,44.16643,-15.78953,-27.51221,43.84049,-15.9037,-27.65769,43.8027,-16.0669,335.0282,104.7129,0.9930792,-24.972,104.713,0.993,330.9904,149.3171,348.5912,-29.01,149.317,-11.409,337.1475,121.9208,10.3988,-22.852,121.921,10.399,-28.19578,43.14921,-14.50166,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.44076,Far,-28.661,44.641,-5.3419,13.52876,8.561238,-27.57943,44.16716,-15.71567,-27.44875,43.81248,-15.83445,-27.58162,43.79213,-15.95638,334.4539,105.7284,0.8635255,-25.546,105.728,0.864,335.7479,166.7873,336.1469,-24.252,166.787,-23.853,334.5713,86.81647,41.67454,-25.429,86.816,41.675,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.45324,Far,-28.661,44.641,-5.3419,13.68311,8.575505,-27.5714,44.16797,-15.72743,-27.46641,43.77847,-15.84587,-27.5785,43.75641,-15.9612,334.0807,106.9052,0.7332028,-25.919,106.905,0.733,342.8581,184.0651,325.6871,-17.142,-175.935,-34.313,352.364,70.84985,36.8678,-7.636,70.85001,36.868,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.46786,Far,-28.661,44.641,-5.3419,13.82639,8.592442,-27.56144,44.16835,-15.74111,-27.47081,43.76167,-15.85036,-27.59192,43.74123,-15.97622,333.1262,107.8439,0.7302926,-26.874,107.844,0.73,348.2972,192.3074,329.7676,-11.703,-167.693,-30.232,346.7103,60.35116,31.01549,-13.29,60.351,31.016,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.47476,Far,-28.661,44.641,-5.3419,13.98661,8.602819,-27.55803,44.17302,-15.74791,-27.47434,43.76091,-15.85406,-27.59414,43.73255,-15.98812,331.1071,107.4546,0.04646914,-28.893,107.455,0.046,349.5428,198.577,333.8027,-10.457,-161.423,-26.197,345.7519,58.26926,13.76452,-14.248,58.269,13.765,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.46987,Far,-28.661,44.641,-5.3419,14.14204,8.617693,-27.56058,44.18705,-15.74388,-27.47419,43.75686,-15.85337,-27.60384,43.72737,-16.00112,325.9286,104.0533,359.3285,-34.071,104.053,-0.671,348.9272,202.883,338.6451,-11.073,-157.117,-21.355,345.9291,59.5298,10.70109,-14.071,59.53,10.701,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.46598,Far,-28.661,44.641,-5.3419,14.28247,8.625644,-27.55945,44.19349,-15.74012,-27.47175,43.75701,-15.854,-27.60195,43.7271,-16.00177,323.8108,102.5113,0.05215493,-36.189,102.511,0.052,347.2009,203.2174,341.3466,-12.799,-156.783,-18.653,346.0665,59.58527,10.75519,-13.933,59.585,10.755,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.46951,Far,-28.661,44.641,-5.3419,14.4306,8.635215,-27.55094,44.19564,-15.74286,-27.47843,43.75313,-15.85967,-27.59438,43.73137,-15.99571,323.5126,102.237,0.7717363,-36.487,102.237,0.772,347.1207,203.0288,341.2945,-12.879,-156.971,-18.706,346.1894,59.56089,10.9203,-13.811,59.561,10.92,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.47951,Far,-28.661,44.641,-5.3419,14.57824,8.646257,-27.5456,44.19642,-15.75239,-27.47584,43.75447,-15.85724,-27.58849,43.73402,-15.99137,323.2505,103.3363,0.1712793,-36.749,103.336,0.171,347.0759,203.0344,341.2661,-12.924,-156.966,-18.734,346.2808,59.53449,11.00581,-13.719,59.534,11.006,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.49042,Far,-28.661,44.641,-5.3419,14.71969,8.65784,-27.54125,44.19779,-15.76296,-27.47333,43.75534,-15.85585,-27.58173,43.73728,-15.98659,323.0469,105.218,359.4146,-36.953,105.218,-0.585,347.0287,203.0402,341.2885,-12.971,-156.96,-18.712,346.3276,59.52082,11.05647,-13.672,59.521,11.056,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.49349,Far,-28.661,44.641,-5.3419,14.84754,8.661209,-27.54021,44.19875,-15.76599,-27.47255,43.75614,-15.85497,-27.57557,43.74091,-15.98136,322.9292,105.8866,359.4762,-37.071,105.887,-0.524,346.986,203.0575,341.3111,-13.014,-156.943,-18.689,346.3404,59.50365,11.09676,-13.66,59.504,11.097,-28.12193,43.14921,-14.42055,0,0,0,0,0,0
