userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.21031,Far,-28.057,44.482,-5.3419,1.815981,0.3128815,0.7349482,-34.62461,44.5407,-15.63533,-34.55916,44.15173,-15.63465,-34.5066,44.15742,-15.77791,355.3617,118.6471,359.6998,-4.638,118.647,-0.3,289.0983,136.0528,336.1613,-70.902,136.053,-23.839,349.4437,129.8099,342.1007,-10.556,129.81,-17.899,-35.16,43.14921,-14.39991,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.23596,Far,-28.057,44.482,-5.3419,1.947824,0.3128815,0.8159893,-34.58319,44.50074,-15.69212,-34.56547,44.11637,-15.6466,-34.51886,44.11668,-15.79294,0.6402365,125.8003,0.1088701,0.64,125.8,0.109,290.4722,138.0064,337.1775,-69.528,138.006,-22.822,351.8806,132.0935,342.4861,-8.119,132.094,-17.514,-35.16,43.14921,-14.39991,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.27635,Far,-28.057,44.482,-5.3419,2.084657,0.3128815,0.9078475,-34.55198,44.44662,-15.75933,-34.58956,44.05958,-15.67483,-34.55636,44.04936,-15.82487,5.476363,130.0116,358.6329,5.476,130.012,-1.367,295.4737,142.0404,338.2786,-64.526,142.04,-21.721,356.214,137.7467,342.2831,-3.786,137.747,-17.717,-35.16,43.14921,-14.39991,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24961,Far,-28.057,44.482,-5.3419,2.216371,0.3941641,1.054668,-34.53418,44.3843,-15.73852,-34.62079,43.99419,-15.62947,-34.60382,43.97677,-15.78344,4.854205,133.1319,359.3818,4.854,133.132,-0.618,298.5307,137.336,350.7769,-61.469,137.336,-9.223001,1.631277,143.4353,346.9346,1.631,143.435,-13.065,-35.16,43.14921,-14.31863,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2864,Far,-28.057,44.482,-5.3419,2.350875,0.3941641,1.123252,-34.53295,44.33169,-15.78197,-34.66112,43.94137,-15.66925,-34.64664,43.93208,-15.82186,7.512086,134.5487,0.1674298,7.512001,134.549,0.167,299.2925,127.7764,4.622995,-60.707,127.776,4.623,2.335202,145.9677,352.4627,2.335,145.968,-7.537,-35.16,43.14921,-14.31863,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24317,Far,-28.057,44.482,-5.3419,2.486473,0.4764318,1.235559,-34.53686,44.30031,-15.72812,-34.68864,43.91195,-15.61802,-34.66961,43.91415,-15.76717,8.336616,133.7371,358.8231,8.337001,133.737,-1.177,299.4297,121.6187,12.054,-60.57,121.619,12.054,0.1974012,146.198,355.5369,0.197,146.198,-4.463,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.26513,Far,-28.057,44.482,-5.3419,2.616827,0.4764318,1.260056,-34.54522,44.2912,-15.74863,-34.69781,43.90285,-15.64039,-34.68049,43.90301,-15.78823,8.68023,133.237,358.3596,8.68,133.237,-1.64,298.9914,125.9471,9.110833,-61.009,125.947,9.111,0.9713776,147.7016,354.3941,0.9710001,147.702,-5.606,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.27937,Far,-28.057,44.482,-5.3419,2.770406,0.4764318,1.274986,-34.55109,44.29394,-15.7618,-34.69968,43.89917,-15.6545,-34.68007,43.89539,-15.79975,7.254059,133.502,357.3358,7.254,133.502,-2.664,299.9755,131.8182,2.961708,-60.024,131.818,2.962,2.065803,148.1669,352.6632,2.066,148.167,-7.337,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.28937,Far,-28.057,44.482,-5.3419,2.902808,0.4764318,1.286971,-34.55634,44.30037,-15.77042,-34.69866,43.89728,-15.66072,-34.67944,43.89294,-15.8063,5.501396,133.9051,357.1363,5.501,133.905,-2.864,299.4594,132.662,2.32659,-60.541,132.662,2.327,2.261444,148.1798,352.0407,2.261,148.18,-7.959001,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2978,Far,-28.057,44.482,-5.3419,3.038744,0.4764318,1.295737,-34.56008,44.30138,-15.77805,-34.69712,43.89733,-15.66504,-34.67711,43.89156,-15.80992,5.2707,133.7883,356.2572,5.271,133.788,-3.743,299.2301,134.4458,0.1190903,-60.77,134.446,0.119,2.563112,147.9758,351.2745,2.563,147.976,-8.725,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30279,Far,-28.057,44.482,-5.3419,3.188739,0.4764318,1.300827,-34.56256,44.30107,-15.78237,-34.69622,43.89387,-15.66615,-34.67679,43.88694,-15.81175,5.325123,134.7895,356.3961,5.325,134.79,-3.604,299.3676,134.016,0.6111116,-60.632,134.016,0.611,3.001555,147.6668,351.3676,3.002,147.667,-8.632,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.3064,Far,-28.057,44.482,-5.3419,3.357923,0.4764318,1.305136,-34.56553,44.30287,-15.78482,-34.69616,43.89162,-15.66895,-34.68209,43.88305,-15.81682,5.255033,136.308,356.9998,5.255,136.308,-3,299.9423,133.7628,1.660201,-60.058,133.763,1.66,3.369337,148.3914,351.5736,3.369,148.391,-8.426001,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30609,Far,-28.057,44.482,-5.3419,3.526965,0.4764318,1.308029,-34.56731,44.30437,-15.78337,-34.69654,43.89283,-15.66896,-34.68782,43.88265,-15.81957,5.090509,136.342,356.7469,5.091,136.342,-3.253,299.8688,134.8563,1.02336,-60.131,134.856,1.023,3.198511,148.8777,351.3636,3.199,148.878,-8.636001,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30326,Far,-28.057,44.482,-5.3419,3.69082,0.4764318,1.312382,-34.56789,44.306,-15.77969,-34.69677,43.89269,-15.66665,-34.691,43.88132,-15.81845,5.332761,136.2689,356.6843,5.333,136.269,-3.316,299.9595,135.4281,1.000936,-60.04,135.428,1.001,3.501022,149.4298,351.5158,3.501,149.43,-8.484,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30313,Far,-28.057,44.482,-5.3419,3.818354,0.4764318,1.314272,-34.56884,44.30473,-15.77893,-34.69725,43.89109,-15.665,-34.69259,43.87917,-15.81681,5.275214,136.6879,356.4809,5.275,136.688,-3.519,299.8254,135.787,1.064876,-60.175,135.787,1.065,3.872279,149.7188,351.6055,3.872,149.719,-8.395,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30238,Far,-28.057,44.482,-5.3419,3.944691,0.4764318,1.317284,-34.569,44.30206,-15.77791,-34.69928,43.88852,-15.66153,-34.69379,43.87489,-15.81355,5.329881,137.015,356.2049,5.33,137.015,-3.795,300.6364,135.3991,0.8093024,-59.364,135.399,0.809,4.361607,149.1614,351.6464,4.362,149.161,-8.354,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30177,Far,-28.057,44.482,-5.3419,4.081244,0.4764318,1.320569,-34.56996,44.29937,-15.77654,-34.70147,43.88487,-15.65774,-34.69566,43.87014,-15.81015,5.66485,137.8759,356.7118,5.665,137.876,-3.288,301.3568,134.5339,1.116574,-58.643,134.534,1.117,4.8447,148.6312,351.937,4.845,148.631,-8.063001,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30509,Far,-28.057,44.482,-5.3419,4.214147,0.4764318,1.32914,-34.57674,44.29987,-15.77623,-34.70317,43.88441,-15.65492,-34.69637,43.86979,-15.80684,5.504057,137.9472,357.0865,5.504,137.947,-2.913,301.1552,134.2145,1.479815,-58.845,134.214,1.48,5.056469,148.5131,351.9664,5.056,148.513,-8.034,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30444,Far,-28.057,44.482,-5.3419,4.348788,0.4764318,1.338523,-34.58357,44.30387,-15.77125,-34.70593,43.88649,-15.65274,-34.69613,43.8727,-15.80312,5.00834,137.5832,357.3315,5.008,137.583,-2.669,300.9934,134.5656,0.346648,-59.007,134.566,0.347,4.66781,147.9666,351.6049,4.668,147.967,-8.395,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30497,Far,-28.057,44.482,-5.3419,4.482893,0.4764318,1.357399,-34.59606,44.31593,-15.76425,-34.70963,43.89133,-15.64912,-34.69828,43.87997,-15.79994,3.93503,137.7884,357.5653,3.935,137.788,-2.435,299.9317,132.3985,2.428474,-60.068,132.399,2.428,3.909616,147.4642,351.5789,3.91,147.464,-8.421,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.30914,Far,-28.057,44.482,-5.3419,4.615454,0.4764318,1.371975,-34.60953,44.31868,-15.76076,-34.71324,43.90135,-15.64313,-34.70223,43.88926,-15.79556,4.445599,138.6958,357.3943,4.446,138.696,-2.606,299.4641,133.3181,359.8601,-60.536,133.318,-0.14,2.721014,146.4835,350.5159,2.721,146.483,-9.484,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.31029,Far,-28.057,44.482,-5.3419,4.749698,0.4764318,1.383581,-34.61972,44.31715,-15.75567,-34.71989,43.90234,-15.63343,-34.70254,43.88983,-15.78258,4.861802,138.6936,356.7777,4.862,138.694,-3.222,298.7773,133.0047,358.99,-61.223,133.005,-1.01,2.491317,145.3629,350.043,2.491,145.363,-9.957001,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.31167,Far,-28.057,44.482,-5.3419,4.882623,0.4764318,1.39518,-34.62971,44.31472,-15.75097,-34.72912,43.9009,-15.62072,-34.7067,43.88711,-15.76844,5.065844,139.2621,356.4474,5.066,139.262,-3.553,299.5754,133.1207,357.6525,-60.425,133.121,-2.347,3.425585,144.3459,349.6334,3.426,144.346,-10.367,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.31145,Far,-28.057,44.482,-5.3419,5.020427,0.4764318,1.404551,-34.63609,44.30998,-15.7466,-34.73827,43.89519,-15.60776,-34.71039,43.88195,-15.75293,5.138096,138.7747,356.525,5.138,138.775,-3.475,300.366,133.5703,356.1522,-59.634,133.57,-3.848,4.259027,143.3057,349.2063,4.259,143.306,-10.794,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.31449,Far,-28.057,44.482,-5.3419,5.150801,0.4764318,1.413617,-34.64103,44.30256,-15.74695,-34.75311,43.88854,-15.60201,-34.71981,43.87712,-15.7438,4.308048,139.4774,356.6145,4.308,139.477,-3.385,300.4365,133.0637,356.7427,-59.563,133.064,-3.257,4.832769,143.3011,349.328,4.833,143.301,-10.672,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.31662,Far,-28.057,44.482,-5.3419,5.277254,0.4764318,1.423596,-34.64492,44.29341,-15.74685,-34.76358,43.88454,-15.59564,-34.73154,43.86982,-15.73751,4.262709,139.4459,357.1004,4.263,139.446,-2.9,301.6082,134.3544,355.5875,-58.392,134.354,-4.412,5.794191,143.7094,348.8833,5.794,143.709,-11.117,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.31986,Far,-28.057,44.482,-5.3419,5.40123,0.4764318,1.431812,-34.64894,44.2865,-15.74801,-34.77192,43.87964,-15.58996,-34.74091,43.86152,-15.73202,4.916092,138.451,357.1789,4.916,138.451,-2.821,302.5443,134.2444,355.7821,-57.456,134.244,-4.218,7.306217,143.5853,349.091,7.306,143.585,-10.909,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.32626,Far,-28.057,44.482,-5.3419,5.523448,0.4764318,1.4387,-34.65126,44.28446,-15.75408,-34.77419,43.87915,-15.58812,-34.7449,43.85949,-15.73227,4.690414,138.5423,356.8967,4.69,138.542,-3.103,302.8883,133.0888,355.7882,-57.112,133.089,-4.212,7.173973,142.5722,348.9494,7.174,142.572,-11.051,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.33442,Far,-28.057,44.482,-5.3419,5.657428,0.4764318,1.454118,-34.64484,44.28379,-15.76778,-34.77121,43.87783,-15.59457,-34.74337,43.85659,-15.74033,5.185723,138.5109,356.6631,5.186,138.511,-3.337,303.0593,132.0998,356.4679,-56.941,132.1,-3.532,7.710393,142.1537,349.413,7.710001,142.154,-10.587,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.34072,Far,-28.057,44.482,-5.3419,5.786607,0.4764318,1.475902,-34.63135,44.27792,-15.78363,-34.76534,43.87396,-15.60814,-34.73308,43.85389,-15.7521,5.832229,138.2758,356.3189,5.832,138.276,-3.681,302.9856,131.4352,356.2833,-57.014,131.435,-3.717,7.540446,141.4306,349.2774,7.54,141.431,-10.723,-35.16,43.14921,-14.23636,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2762,Far,-28.057,44.482,-5.3419,5.923347,0.5585127,1.576199,-34.61299,44.27436,-15.71885,-34.75706,43.8698,-15.54086,-34.72447,43.85267,-15.68486,5.366052,136.9612,355.5151,5.366,136.961,-4.485,301.1279,131.0667,357.2792,-58.872,131.067,-2.721,6.959625,141.6129,349.6214,6.960001,141.613,-10.379,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.27174,Far,-28.057,44.482,-5.3419,6.057615,0.5585127,1.600828,-34.59146,44.26661,-15.72699,-34.75748,43.8684,-15.55241,-34.72398,43.85463,-15.69691,5.260842,136.4727,356.0766,5.261,136.473,-3.923,299.0501,130.1821,358.3959,-60.95,130.182,-1.604,5.681346,141.47,349.9925,5.681,141.47,-10.008,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.26726,Far,-28.057,44.482,-5.3419,6.191871,0.5585127,1.621489,-34.57471,44.25688,-15.73201,-34.77629,43.87139,-15.56032,-34.74101,43.86164,-15.70334,5.700538,134.8801,357.4045,5.701,134.88,-2.596,298.3543,130.1679,358.8749,-61.646,130.168,-1.125,4.073842,142.0826,350.1149,4.074,142.083,-9.885,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.27131,Far,-28.057,44.482,-5.3419,6.323491,0.5585127,1.631639,-34.5696,44.25393,-15.73994,-34.79561,43.87421,-15.56558,-34.77049,43.86285,-15.71035,5.553057,134.7608,357.0739,5.553,134.761,-2.926,299.7552,132.9761,358.1424,-60.245,132.976,-1.858,5.042401,144.7182,350.9277,5.042,144.718,-9.072001,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.27969,Far,-28.057,44.482,-5.3419,6.463368,0.5585127,1.644064,-34.56662,44.25187,-15.75164,-34.81224,43.87738,-15.57058,-34.79198,43.86823,-15.71536,5.863841,134.4986,356.5909,5.864,134.499,-3.409,299.9588,132.2307,1.936236,-60.041,132.231,1.936,5.435764,147.2385,352.6796,5.436,147.238,-7.32,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.28337,Far,-28.057,44.482,-5.3419,6.592394,0.5585127,1.649576,-34.56578,44.25332,-15.75654,-34.82076,43.87889,-15.57519,-34.8098,43.86787,-15.72141,5.685629,134.6117,356.5855,5.686,134.612,-3.415,301.7906,134.5544,2.658386,-58.209,134.554,2.658,6.663235,150.2678,353.5837,6.663,150.268,-6.416,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2861,Far,-28.057,44.482,-5.3419,6.726774,0.5585127,1.653178,-34.5665,44.25351,-15.75931,-34.82553,43.87552,-15.58147,-34.82218,43.86163,-15.72887,5.763445,134.6627,356.4752,5.763,134.663,-3.525,303.2917,137.308,2.774631,-56.708,137.308,2.775,8.217347,153.0344,354.136,8.217,153.034,-5.864,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.28661,Far,-28.057,44.482,-5.3419,6.862356,0.5585127,1.655883,-34.56808,44.25456,-15.75895,-34.82968,43.8723,-15.58407,-34.82877,43.85936,-15.73461,5.574697,134.3361,356.3769,5.575,134.336,-3.623,303.0061,136.6477,4.116995,-56.994,136.648,4.117,8.142482,153.4915,354.6731,8.142,153.492,-5.327,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.28388,Far,-28.057,44.482,-5.3419,6.997115,0.5585127,1.665553,-34.57157,44.26163,-15.7537,-34.83085,43.87182,-15.58575,-34.82925,43.85956,-15.73838,5.349078,134.3759,356.5518,5.349,134.376,-3.448,302.9748,135.8833,4.76204,-57.025,135.883,4.762,7.993248,153.3049,355.1197,7.993001,153.305,-4.88,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.27825,Far,-28.057,44.482,-5.3419,7.130627,0.5585127,1.679939,-34.57678,44.27029,-15.74397,-34.82895,43.87074,-15.58549,-34.82446,43.85967,-15.74042,4.50655,134.7339,357.144,4.507,134.734,-2.856,302.2755,135.2101,4.653186,-57.724,135.21,4.653,7.304703,152.4212,354.5538,7.305,152.421,-5.446,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.27038,Far,-28.057,44.482,-5.3419,7.264225,0.5585127,1.695859,-34.58349,44.27549,-15.73057,-34.81868,43.87404,-15.58694,-34.81605,43.85907,-15.73707,4.237592,135.2507,357.8073,4.238,135.251,-2.193,301.8633,135.5157,2.583465,-58.137,135.516,2.583,6.916849,150.8734,353.4638,6.917,150.873,-6.536,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25948,Far,-28.057,44.482,-5.3419,7.394908,0.5585127,1.718222,-34.58987,44.28889,-15.71395,-34.81497,43.88071,-15.57913,-34.80452,43.86837,-15.72785,4.989691,135.2908,358.3649,4.99,135.291,-1.635,300.6281,132.1778,4.262551,-59.372,132.178,4.263,6.132433,148.9204,353.0809,6.132,148.92,-6.919,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22472,Far,-28.057,44.482,-5.3419,7.521168,0.5585127,1.778531,-34.59739,44.32794,-15.66872,-34.80416,43.90754,-15.56558,-34.78526,43.8975,-15.71559,6.407259,131.9248,359.8085,6.407001,131.925,-0.191,298.6067,130.0088,2.201161,-61.393,130.009,2.201,3.594028,145.0643,351.698,3.594,145.064,-8.302,-35.16,43.14921,-14.15428,0,0,0,0,0,0,,,
