userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9062,Far,-28.661,44.641,-5.3419,7.099847,0.3383141,-34.5635,44.21608,-15.67329,-35.16,43.14921,-14.37448,-35.16,43.14921,-14.37448,329.8783,106.4284,0.7462888,-30.122,106.428,0.7460001,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92632,Far,-28.661,44.641,-5.3419,7.231912,0.3383141,-34.62742,44.22723,-15.66023,-35.16,43.14921,-14.37448,-35.16,43.14921,-14.37448,329.237,106.0082,0.3830777,-30.763,106.008,0.383,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92316,Far,-28.661,44.641,-5.3419,7.367177,0.3383141,-34.63717,44.22527,-15.65085,-35.16,43.14921,-14.37448,-35.16,43.14921,-14.37448,330.8801,104.1263,0.9616578,-29.12,104.126,0.9620001,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92068,Far,-28.661,44.641,-5.3419,7.493835,0.3383141,-34.64053,44.22238,-15.64592,-35.16,43.14921,-14.37448,-35.16,43.14921,-14.37448,332.7097,102.3985,1.488043,-27.29,102.399,1.488,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9191,Far,-28.661,44.641,-5.3419,7.638547,0.3383141,-34.64212,44.2209,-15.6431,-35.16,43.14921,-14.37448,-35.16,43.14921,-14.37448,333.0255,100.5889,1.905416,-26.974,100.589,1.905,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.91852,Far,-28.661,44.641,-5.3419,7.781435,0.3383141,-34.64262,44.21973,-15.64208,-35.16,43.14921,-14.37448,-35.16,43.14921,-14.37448,333.4084,99.00652,1.780398,-26.592,99.007,1.78,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.91694,Far,-28.661,44.641,-5.3419,7.926047,0.3383141,-34.64331,44.21864,-15.63982,-35.16,43.14921,-14.37448,-35.16,43.14921,-14.37448,333.8371,97.48017,1.4601,-26.163,97.48,1.46,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.91282,Far,-28.661,44.641,-5.3419,8.05819,0.3383141,-34.64317,44.21694,-15.63506,-35.16,43.14921,-14.37448,-35.16,43.14921,-14.37448,334.3592,95.62794,1.342902,-25.641,95.62801,1.343,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.90689,Far,-28.661,44.641,-5.3419,8.192554,0.3383141,-34.64238,44.21549,-15.6286,-35.16,43.14921,-14.37448,-34.40993,43.85371,-15.61827,334.756,94.7019,1.77096,-25.244,94.702,1.771,0,0,0,0,0,0,326.9769,88.23863,53.19188,-33.023,88.23901,53.192,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.90071,Far,-28.661,44.641,-5.3419,8.319287,0.3383141,-34.64148,44.21508,-15.62194,-35.16,43.14921,-14.37448,-34.41978,43.86902,-15.51909,335.0405,94.47451,1.5143,-24.959,94.47501,1.514,0,0,0,0,0,0,326.0753,57.18529,60.4807,-33.925,57.185,60.481,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.89891,Far,-28.661,44.641,-5.3419,8.464256,0.3383141,-34.64081,44.21444,-15.62023,-35.16,43.14921,-14.37448,-34.4334,43.86076,-15.43579,334.9018,96.24493,1.534289,-25.098,96.245,1.534,0,0,0,0,0,0,333.3293,35.46192,39.78557,-26.671,35.462,39.786,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.89591,Far,-28.661,44.641,-5.3419,8.61316,0.3383141,-34.63437,44.21248,-15.62042,-35.16,43.14921,-14.37448,-34.42035,43.83739,-15.38678,335.7361,97.65485,1.638356,-24.264,97.65501,1.638,0,0,0,0,0,0,340.5973,32.07038,25.04084,-19.403,32.07,25.041,-35.16,43.14921,-14.37448,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.6489,Far,-28.661,44.641,-5.3419,8.789403,0.6337882,-34.35638,44.21077,-15.49446,-34.89283,43.14921,-14.24853,-34.1428,43.81443,-15.24113,336.4483,97.61097,1.656462,-23.552,97.61101,1.656,0,0,0,0,0,0,343.3503,33.10888,22.49284,-16.65,33.109,22.493,-34.89283,43.14921,-14.24853,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.3635,Far,-28.661,44.641,-5.3419,8.926768,0.9641277,-34.06434,44.21233,-15.32935,-34.60621,43.14922,-14.08443,-33.8531,43.81095,-15.06963,336.2191,97.21674,1.902879,-23.781,97.217,1.903,0,0,0,0,0,0,343.8237,32.84446,22.99993,-16.176,32.844,23,-34.60621,43.14922,-14.08443,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.12041,Far,-28.661,44.641,-5.3419,9.093866,1.242061,-33.82945,44.21301,-15.17894,-34.37247,43.14921,-13.93416,-33.61408,43.81014,-14.91323,335.931,97.09323,2.767777,-24.069,97.093,2.768,0,0,0,0,0,0,344.165,32.53918,22.79956,-15.835,32.539,22.8,-34.37247,43.14921,-13.93416,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94566,Far,-28.661,44.641,-5.3419,9.254998,1.445636,-33.66206,44.21412,-15.0689,-34.20324,43.14921,-13.8213,-33.44646,43.81273,-14.80175,335.4978,97.43657,2.199436,-24.502,97.437,2.199,0,0,0,0,0,0,343.7424,32.85384,23.82303,-16.258,32.854,23.823,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94961,Far,-28.661,44.641,-5.3419,9.389278,1.445636,-33.66246,44.21276,-15.07308,-34.20324,43.14921,-13.8213,-33.44507,43.81408,-14.80617,336.1485,98.34523,2.059978,-23.852,98.345,2.06,0,0,0,0,0,0,343.1883,34.8097,24.33262,-16.812,34.81,24.333,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95527,Far,-28.661,44.641,-5.3419,9.524169,1.445636,-33.66261,44.21101,-15.07931,-34.20324,43.14921,-13.8213,-33.44228,43.81244,-14.81511,336.8649,100.5162,2.639367,-23.135,100.516,2.639,0,0,0,0,0,0,342.9472,37.8831,24.88217,-17.053,37.883,24.882,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95994,Far,-28.661,44.641,-5.3419,9.657638,1.445636,-33.65881,44.20814,-15.08638,-34.20324,43.14921,-13.8213,-33.43966,43.81134,-14.82415,337.7817,102.8786,2.432459,-22.218,102.879,2.432,0,0,0,0,0,0,342.7468,40.2867,25.30953,-17.253,40.287,25.31,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.96173,Far,-28.661,44.641,-5.3419,9.829171,1.445636,-33.65094,44.20276,-15.09218,-34.20324,43.14921,-13.8213,-33.43477,43.80819,-14.83411,339.5574,104.7581,2.394165,-20.443,104.758,2.394,0,0,0,0,0,0,342.2556,42.83531,24.61975,-17.744,42.835,24.62,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95742,Far,-28.661,44.641,-5.3419,9.996502,1.445636,-33.64776,44.20165,-15.08892,-34.20324,43.14921,-13.8213,-33.44032,43.80056,-14.84086,340.0724,105.2242,2.522569,-19.928,105.224,2.523,0,0,0,0,0,0,342.4357,44.3153,23.42915,-17.564,44.315,23.429,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94937,Far,-28.661,44.641,-5.3419,10.1438,1.445636,-33.65698,44.20469,-15.07527,-34.20324,43.14921,-13.8213,-33.44353,43.80064,-14.83826,339.5931,105.8882,2.739379,-20.407,105.888,2.739,0,0,0,0,0,0,342.9094,45.75871,24.49419,-17.091,45.759,24.494,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94007,Far,-28.661,44.641,-5.3419,10.26531,1.445636,-33.67464,44.20814,-15.05587,-34.20324,43.14921,-13.8213,-33.4518,43.79882,-14.83133,338.6036,106.2688,3.456221,-21.396,106.269,3.456,0,0,0,0,0,0,343.4196,47.8003,24.01039,-16.58,47.8,24.01,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.93283,Far,-28.661,44.641,-5.3419,10.39504,1.445636,-33.70427,44.21195,-15.03252,-33.71843,43.76779,-15.39058,-33.46923,43.80737,-14.81599,337.5076,107.8418,3.582585,-22.492,107.842,3.583,353.1931,175.409,3.815139,-6.807,175.409,3.815,342.2374,49.66093,23.85143,-17.763,49.661,23.851,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92616,Far,-28.661,44.641,-5.3419,10.53856,1.445636,-33.74709,44.21743,-15.00282,-33.73088,43.78474,-15.36208,-33.49677,43.82069,-14.79517,335.7946,110.0889,4.090068,-24.205,110.089,4.09,344.686,164.1233,3.658413,-15.314,164.123,3.658,340.2005,52.21293,24.10872,-19.799,52.213,24.109,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.91887,Far,-28.661,44.641,-5.3419,10.68609,1.445636,-33.80795,44.2282,-14.96273,-33.73198,43.81063,-15.29574,-33.52569,43.83374,-14.77638,331.235,113.064,4.246575,-28.765,113.064,4.247,334.9363,146.2019,2.776054,-25.064,146.202,2.776,337.8724,56.85545,23.55321,-22.128,56.855,23.553,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.91111,Far,-28.661,44.641,-5.3419,10.84582,1.445636,-33.85164,44.23203,-14.93055,-33.73169,43.8369,-15.22869,-33.54537,43.84671,-14.77141,328.637,116.0249,4.683514,-31.363,116.025,4.684,329.7428,138.208,359.6538,-30.257,138.208,-0.346,335.7614,63.07509,23.4379,-24.239,63.075,23.438,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.91056,Far,-28.661,44.641,-5.3419,10.9963,1.445636,-33.8637,44.23267,-14.92342,-33.75711,43.84922,-15.19933,-33.56009,43.8585,-14.78538,328.0947,116.5065,4.475895,-31.905,116.506,4.476,325.0691,132.9789,358.669,-34.931,132.979,-1.331,332.2104,69.2219,22.15995,-27.79,69.222,22.16,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92325,Far,-28.661,44.641,-5.3419,11.13721,1.445636,-33.84451,44.22576,-14.94795,-33.77327,43.84538,-15.19944,-33.56116,43.84703,-14.803,330.4416,117.8891,3.543596,-29.558,117.889,3.544,322.2885,131.5887,0.9402927,-37.712,131.589,0.9400001,332.2775,73.42266,19.27712,-27.722,73.423,19.277,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94226,Far,-28.661,44.641,-5.3419,11.26402,1.445636,-33.80734,44.21551,-14.98904,-33.77931,43.83093,-15.21542,-33.54437,43.82189,-14.81719,333.7292,118.4275,2.396404,-26.271,118.428,2.396,322.7601,132.1217,0.8564754,-37.24,132.122,0.8560001,335.2886,75.61467,14.84081,-24.711,75.61501,14.841,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.96454,Far,-28.661,44.641,-5.3419,11.40177,1.445636,-33.76123,44.20216,-15.0381,-33.77153,43.81561,-15.23249,-33.5181,43.79459,-14.82992,335.3524,117.9209,1.441729,-24.648,117.921,1.442,320.8529,130.9444,1.37217,-39.147,130.944,1.372,337.8746,76.29971,9.854486,-22.125,76.3,9.854,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98903,Far,-28.661,44.641,-5.3419,11.55698,1.445636,-33.70238,44.17978,-15.09539,-33.74658,43.79625,-15.26426,-33.48411,43.77222,-14.84488,337.6103,116.5676,359.8556,-22.39,116.568,-0.144,321.1452,132.4393,357.9659,-38.855,132.439,-2.034,338.9067,76.05331,4.161661,-21.093,76.053,4.162,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.00525,Far,-28.661,44.641,-5.3419,11.71375,1.445636,-33.6455,44.15205,-15.14146,-33.70832,43.78521,-15.29159,-33.46009,43.79287,-14.85792,341.1957,116.6009,356.9769,-18.804,116.601,-3.023,320.3783,132.2007,356.8513,-39.622,132.201,-3.149,337.554,75.15278,0.759356,-22.446,75.153,0.7590001,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.00907,Far,-28.661,44.641,-5.3419,11.85438,1.445636,-33.60201,44.13385,-15.16681,-33.67196,43.78455,-15.30398,-33.43542,43.77545,-14.85944,343.4688,115.7235,356.196,-16.531,115.724,-3.804,318.6227,129.5776,359.4259,-41.377,129.578,-0.574,338.4449,72.16093,359.9105,-21.555,72.161,-0.09,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.00291,Far,-28.661,44.641,-5.3419,12.003,1.445636,-33.5621,44.12014,-15.17917,-33.63906,43.78128,-15.31041,-33.41331,43.75599,-14.85543,345.5721,115.1947,356.4416,-14.428,115.195,-3.558,320.0334,127.602,359.4076,-39.967,127.602,-0.592,340.1802,70.12217,357.9017,-19.82,70.122,-2.098,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98846,Far,-28.661,44.641,-5.3419,12.14196,1.445636,-33.5276,44.11317,-15.17978,-33.60505,43.77203,-15.31201,-33.39348,43.73831,-14.84877,347.2271,114.2705,357.6151,-12.773,114.271,-2.385,323.2431,123.6155,1.069319,-36.757,123.616,1.069,342.2191,67.55463,357.4052,-17.781,67.555,-2.595,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.96853,Far,-28.661,44.641,-5.3419,12.29341,1.445636,-33.51086,44.12,-15.16616,-33.58613,43.76099,-15.31695,-33.37854,43.72576,-14.84261,347.1265,111.971,359.33,-12.874,111.971,-0.67,328.9571,120.848,2.885421,-31.043,120.848,2.885,345.3123,65.19576,359.2059,-14.688,65.19601,-0.794,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94649,Far,-28.661,44.641,-5.3419,12.43064,1.445636,-33.51547,44.14213,-15.14041,-33.36739,43.72219,-14.83696,-33.58291,43.75749,-15.31456,343.6451,108.9811,3.512085,-16.355,108.981,3.512,348.0691,63.38396,2.180779,-11.931,63.384,2.181,330.318,119.7281,4.631798,-29.682,119.728,4.632,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92074,Far,-28.661,44.641,-5.3419,12.57415,1.445636,-33.53484,44.16887,-15.10332,-33.36035,43.73101,-14.82975,-33.58337,43.75636,-15.31094,339.8134,105.0994,9.316529,-20.187,105.099,9.317,349.3016,60.74957,9.651673,-10.698,60.75,9.652,330.3531,119.888,6.153688,-29.647,119.888,6.154,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.899,Far,-28.661,44.641,-5.3419,12.73081,1.445636,-33.57132,44.19756,-15.062,-33.35661,43.75203,-14.82555,-33.58705,43.75775,-15.30875,336.527,102.3678,14.61236,-23.473,102.368,14.612,348.6757,59.49544,19.11175,-11.324,59.495,19.112,328.6916,120.1946,6.090288,-31.308,120.195,6.09,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.9033,Far,-28.661,44.641,-5.3419,12.89893,1.445636,-33.6109,44.21007,-15.0473,-33.36139,43.77759,-14.81311,-33.59129,43.75629,-15.3147,334.6882,102.713,13.83196,-25.312,102.713,13.832,347.5406,57.85633,22.71768,-12.459,57.856,22.718,329.0383,122.497,4.720692,-30.962,122.497,4.721,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92573,Far,-28.661,44.641,-5.3419,13.0617,1.445636,-33.63252,44.20058,-15.06104,-33.37772,43.79266,-14.79169,-33.595,43.75705,-15.3187,337.8513,105.1117,9.800083,-22.149,105.112,9.8,346.993,55.45239,23.1125,-13.007,55.452,23.112,329.2585,125.0894,2.872083,-30.742,125.089,2.872,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95214,Far,-28.661,44.641,-5.3419,13.19038,1.445636,-33.6616,44.20202,-15.0759,-33.3951,43.80088,-14.78044,-33.59661,43.75712,-15.32443,335.5625,104.0265,7.718888,-24.437,104.026,7.719,345.8655,53.29467,22.6644,-14.134,53.295,22.664,329.9056,126.7839,1.02357,-30.094,126.784,1.024,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98467,Far,-28.661,44.641,-5.3419,13.32631,1.445636,-33.70076,44.20754,-15.09259,-33.41239,43.81318,-14.78517,-33.59488,43.75726,-15.32359,334.0734,104.7314,3.893646,-25.927,104.731,3.894,345.6718,54.13377,21.10876,-14.328,54.134,21.109,330.0042,126.4664,1.48361,-29.996,126.466,1.484,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.0058,Far,-28.661,44.641,-5.3419,13.46763,1.445636,-33.73869,44.2134,-15.097,-33.43226,43.83047,-14.78903,-33.59518,43.75808,-15.32373,330.743,104.5231,2.71443,-29.257,104.523,2.714,343.4465,54.22897,21.48547,-16.554,54.229,21.485,329.7302,126.0846,1.824263,-30.27,126.085,1.824,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.00921,Far,-28.661,44.641,-5.3419,13.59353,1.445636,-33.75762,44.21405,-15.091,-33.44552,43.83542,-14.79104,-33.59378,43.75669,-15.32671,330.8557,102.9241,3.048374,-29.144,102.924,3.048,343.7483,54.01268,21.41,-16.252,54.013,21.41,330.7431,127.0269,2.437173,-29.257,127.027,2.437,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.00457,Far,-28.661,44.641,-5.3419,13.74131,1.445636,-33.76395,44.214,-15.08244,-33.45021,43.82802,-14.7874,-33.59534,43.75546,-15.33134,330.5117,101.4895,3.473974,-29.488,101.49,3.474,347.7628,55.09951,20.06043,-12.237,55.099,20.06,331.7047,128.4908,1.222535,-28.295,128.491,1.223,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.99631,Far,-28.661,44.641,-5.3419,13.88646,1.445636,-33.75969,44.21154,-15.07523,-33.45594,43.81675,-14.76513,-33.59351,43.75602,-15.3301,332.3325,100.6919,2.547423,-27.668,100.692,2.547,351.7427,51.85139,20.99614,-8.257,51.851,20.996,331.6405,128.4081,1.777632,-28.36,128.408,1.778,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98399,Far,-28.661,44.641,-5.3419,14.02185,1.445636,-33.75483,44.20718,-15.06367,-33.46586,43.82777,-14.74379,-33.59146,43.75642,-15.32738,335.6411,98.52753,1.589163,-24.359,98.52801,1.589,349.9704,48.27098,20.7037,-10.03,48.271,20.704,331.3639,127.8372,3.78953,-28.636,127.837,3.79,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.97331,Far,-28.661,44.641,-5.3419,14.1817,1.445636,-33.75653,44.20599,-15.05065,-33.4719,43.86244,-14.76366,-33.59029,43.76547,-15.31121,336.022,98.06152,1.010314,-23.978,98.062,1.01,342.0966,53.20708,18.06511,-17.903,53.207,18.065,329.0492,123.3403,9.415007,-30.951,123.34,9.415001,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.97023,Far,-28.661,44.641,-5.3419,14.31038,1.445636,-33.75845,44.20731,-15.04622,-33.47273,43.88078,-14.79842,-33.58805,43.80893,-15.24357,336.3562,98.98827,1.208329,-23.644,98.98801,1.208,338.2203,60.2765,15.24131,-21.78,60.276,15.241,327.5617,110.1808,11.95673,-32.438,110.181,11.957,-34.20324,43.14921,-13.8213,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.93168,Far,-28.661,44.641,-5.3419,14.45058,1.670345,-33.54586,44.20821,-15.11188,-33.26059,43.88786,-14.90476,-33.37934,43.86411,-15.2595,335.6833,100.1128,1.554181,-24.317,100.113,1.554,336.6411,67.35989,15.14525,-23.359,67.36,15.145,323.8421,102.4327,9.219313,-36.158,102.433,9.219001,-33.98972,43.14921,-13.89124,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.89431,Far,-28.661,44.641,-5.3419,14.60551,1.932085,-33.29499,44.20812,-15.19201,-33.01855,43.88987,-15.01449,-33.1461,43.89759,-15.32049,335.9916,99.48405,1.965179,-24.008,99.484,1.965,334.2924,72.20178,12.25603,-25.708,72.202,12.256,318.8013,93.91679,15.91898,-41.199,93.91701,15.919,-33.74289,43.14921,-13.97822,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.81708,Far,-28.661,44.641,-5.3419,14.75698,2.238291,-32.99276,44.20701,-15.24426,-32.71817,43.8845,-15.08256,-32.85302,43.89455,-15.37549,336.3478,97.51791,2.589884,-23.652,97.51801,2.59,334.7293,73.16605,12.45021,-25.271,73.166,12.45,318.8752,89.46172,19.90041,-41.125,89.46201,19.9,-33.44408,43.14921,-14.04103,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.6066,Far,-28.661,44.641,-5.3419,14.91197,2.542449,-32.71056,44.2076,-15.13543,-32.4347,43.87799,-14.98403,-32.56806,43.88324,-15.28009,336.2471,96.89178,3.433566,-23.753,96.89201,3.434,335.6707,73.8679,12.64756,-24.329,73.868,12.648,320.7815,90.13586,21.23704,-39.219,90.136,21.237,-33.162,43.14922,-13.94064,0,0,0,0,0,0
