userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible (4),TaskVisible (5),TaskVisible (6),TaskVisible (7),TaskVisible (8),TaskVisible (9),TaskVisible (10),TaskVisible (11),TaskVisible (12),TaskVisible (13),TaskVisible (14),TaskVisible (15),TaskVisible (16),TaskVisible (17),TaskVisible (18),TaskVisible (19),TaskVisible (20),TaskVisible (21),TaskVisible (22),TaskVisible (23),buttonName,state
,Reflective,Intro,0.02,58.5936,-35.54395,43.47524,-16.72545,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7314,205.9962,6.217304,-24.269,-154.004,6.217,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,0.4476275,58.59394,-35.54405,43.47541,-16.72522,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7291,205.9972,6.205059,-24.271,-154.003,6.205,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,0.561172,58.5955,-35.54375,43.47486,-16.72621,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7344,205.9869,6.2156,-24.266,-154.013,6.216,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,0.6826025,58.59614,-35.54368,43.47482,-16.72642,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7278,205.981,6.216395,-24.272,-154.019,6.216,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,0.7941672,58.59674,-35.54372,43.47483,-16.72631,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7308,205.9969,6.20246,-24.269,-154.003,6.202,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,0.9135041,58.59755,-35.54361,43.47482,-16.72634,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7169,206.0053,6.202905,-24.283,-153.995,6.203,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.027357,58.59818,-35.54354,43.47491,-16.72626,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7232,205.9936,6.215936,-24.277,-154.006,6.216,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.148518,58.59898,-35.54375,43.47491,-16.72609,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7226,205.9964,6.194365,-24.277,-154.004,6.194,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.261492,58.59969,-35.54389,43.47494,-16.72587,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7258,205.9973,6.196885,-24.274,-154.003,6.197001,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.37185,58.60068,-35.54378,43.47505,-16.72591,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7323,205.9984,6.202303,-24.268,-154.002,6.202,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.489051,58.60123,-35.54381,43.47509,-16.72579,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7236,206.0147,6.198179,-24.276,-153.985,6.198,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.608735,58.602,-35.54375,43.47514,-16.72559,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7235,206.0015,6.210181,-24.276,-153.999,6.210001,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.723524,58.60247,-35.54386,43.47515,-16.72543,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7177,205.998,6.194456,-24.282,-154.002,6.194,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.847842,58.60312,-35.54391,43.47523,-16.72551,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7252,206.0003,6.191848,-24.275,-154,6.192,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,1.967203,58.60352,-35.54408,43.47528,-16.72542,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7382,205.9905,6.196773,-24.262,-154.01,6.197001,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,2.086241,58.60438,-35.54389,43.47517,-16.72552,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7283,206.0027,6.205087,-24.272,-153.997,6.205,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,2.197854,58.60499,-35.54379,43.47519,-16.72576,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7382,205.9938,6.199524,-24.262,-154.006,6.2,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,2.309985,58.60547,-35.54386,43.47533,-16.72548,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7395,206.0009,6.206367,-24.26,-153.999,6.206,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,2.425957,58.60632,-35.54416,43.47534,-16.72492,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7312,206.0036,6.193245,-24.269,-153.996,6.193,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,2.550714,58.60717,-35.54415,43.47541,-16.72525,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7406,206.0008,6.196675,-24.259,-153.999,6.197001,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,2.668827,58.60772,-35.54417,43.4754,-16.72513,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.726,205.9953,6.200392,-24.274,-154.005,6.2,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,2.790216,58.60857,-35.5441,43.47536,-16.72511,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7234,205.9971,6.202405,-24.277,-154.003,6.202,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,2.90181,58.60913,-35.54412,43.47538,-16.72498,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7192,206.0016,6.198818,-24.281,-153.998,6.199,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
,Reflective,Intro,3.01338,58.60959,-35.54403,43.47533,-16.72518,-35.16,43.152,-14.71,-35.16,43.152,-14.71,335.7217,205.9941,6.200502,-24.278,-154.006,6.201,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
