R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5411765,Close,-28.057,44.482,-5.3419,30.17769,15.27837,42.75478,-28.08213,44.21644,-5.812768,-28.51845,43.14921,-4.489037,-28.04129,44.35052,-5.376805,334.117,45.07563,6.466834,-25.883,45.076,6.467,0,0,0,0,0,0,279.5195,323.896,41.05074,-80.48,-36.104,41.051,-28.51845,43.14921,-4.489037,0,0,0,0,0,0,submission,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0.4802276,Close,-18.227,44.482,-10.7509,55.24752,32.75467,61.55514,-18.41819,44.21578,-11.10188,-18.3253,43.60142,-11.08229,-18.20305,44.35631,-10.80373,340.8764,70.41415,354.318,-19.124,70.414,-5.682,355.1201,163.9823,25.68916,-4.88,163.982,25.689,296.6588,353.2672,43.41032,-63.341,-6.733,43.41,-18.72668,43.14921,-9.881378,0,0,0,0,0,0,submission,,
