userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.56118,Far,-28.057,44.482,-5.3419,2.162623,1.991653,2.680225,-34.06218,44.59853,-14.02883,-33.97049,44.06134,-13.86518,-33.82903,44.08695,-13.98878,7.911486,41.42309,359.0938,7.911,41.423,-0.906,358.9512,51.47759,358.4868,-1.049,51.478,-1.513,347.0843,45.56949,357.7531,-12.916,45.57,-2.247,-34.23969,43.14921,-13.03476,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.28219,Far,-28.057,44.482,-5.3419,2.303457,2.29086,2.97992,-33.99201,44.59814,-13.73747,-33.89858,44.05923,-13.57657,-33.75752,44.08791,-13.69851,8.039379,41.59977,359.2723,8.039001,41.6,-0.728,359.399,52.21068,358.4455,-0.601,52.211,-1.554,346.8347,45.68583,357.8884,-13.165,45.686,-2.112,-34.16842,43.14921,-12.74417,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.955481,Far,-28.057,44.482,-5.3419,2.46344,2.645386,3.334695,-33.91392,44.59866,-13.3914,-33.81863,44.05947,-13.23212,-33.67869,44.08731,-13.35333,7.940359,41.77311,359.3746,7.940001,41.773,-0.625,359.4481,52.73339,358.4766,-0.552,52.733,-1.523,346.9536,45.95182,357.9469,-13.046,45.952,-2.053,-34.08827,43.14921,-12.39883,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.66842,Far,-28.057,44.482,-5.3419,2.5976,2.958492,3.647863,-33.84428,44.59821,-13.08608,-33.7484,44.05906,-12.92765,-33.60919,44.08653,-13.04906,8.049049,41.68182,359.481,8.049001,41.682,-0.5190001,359.5249,52.75775,358.4997,-0.475,52.758,-1.5,347.0683,45.95796,358.0165,-12.932,45.958,-1.983,-34.01655,43.14921,-12.09405,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.417776,Far,-28.057,44.482,-5.3419,2.733719,3.234139,3.922599,-33.78273,44.5984,-12.81833,-33.686,44.05777,-12.65985,-33.54702,44.08655,-12.78133,8.086372,41.71939,359.6988,8.086,41.719,-0.301,359.8595,52.52882,358.632,-0.14,52.529,-1.368,347.1026,45.7658,358.2253,-12.897,45.766,-1.775,-33.95182,43.14921,-11.82611,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.077543,Far,-28.057,44.482,-5.3419,2.899124,3.607796,4.295903,-33.69476,44.59863,-12.45554,-33.59779,44.05856,-12.2987,-33.45911,44.08599,-12.41904,8.062305,41.59338,359.7508,8.062,41.593,-0.249,359.8601,52.71832,358.8063,-0.14,52.718,-1.194,347.4385,45.89151,358.4414,-12.561,45.892,-1.559,-33.86152,43.14921,-11.46353,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.806699,Far,-28.057,44.482,-5.3419,3.046035,3.906662,4.594542,-33.62307,44.59808,-12.16564,-33.52555,44.05839,-12.00919,-33.38772,44.08554,-12.1292,8.238461,41.7014,359.8028,8.238,41.701,-0.197,359.912,52.8458,358.8503,-0.08800001,52.846,-1.15,347.5634,46.12166,358.5599,-12.437,46.122,-1.44,-33.78806,43.14921,-11.17383,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.463753,Far,-28.057,44.482,-5.3419,3.205502,4.29032,4.977432,-33.53451,44.59825,-11.79314,-33.43583,44.05801,-11.63679,-33.29884,44.08535,-11.75754,8.144145,41.87911,359.871,8.144,41.879,-0.129,0.1523494,52.8339,359.1497,0.152,52.834,-0.85,347.6365,46.27518,358.8034,-12.363,46.275,-1.197,-33.69742,43.14921,-10.80105,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.164865,Far,-28.057,44.482,-5.3419,3.369071,4.641128,5.327997,-33.47667,44.59826,-11.44753,-33.3777,44.0579,-11.292,-33.24124,44.08529,-11.41249,8.16951,42.08432,359.8854,8.17,42.084,-0.115,0.2618408,53.10081,359.2614,0.262,53.101,-0.739,347.8295,46.55427,359.0744,-12.171,46.554,-0.9260001,-33.63859,43.14921,-10.45538,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.938824,Far,-28.057,44.482,-5.3419,3.510529,4.934493,5.621246,-33.46266,44.59812,-11.15484,-33.36419,44.05703,-10.99955,-33.22825,44.08417,-11.11991,8.217072,42.36448,359.7875,8.217,42.365,-0.212,0.4772791,53.17375,359.4149,0.477,53.174,-0.585,348.0424,46.66069,359.075,-11.958,46.661,-0.9250001,-33.62383,43.14921,-10.16262,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.737839,Far,-28.057,44.482,-5.3419,3.646974,5.222278,5.908813,-33.47261,44.5983,-10.86746,-33.37378,44.05691,-10.71218,-33.23861,44.08427,-10.8328,8.167141,42.50031,359.8965,8.167001,42.5,-0.104,0.5697855,53.27992,359.4231,0.5700001,53.28,-0.577,348.0501,46.68533,359.1095,-11.95,46.685,-0.89,-33.63332,43.14922,-9.875,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.542663,Far,-28.057,44.482,-5.3419,3.786507,5.512516,6.19825,-33.48459,44.59808,-10.57827,-33.38586,44.05675,-10.42324,-33.2517,44.0845,-10.54351,8.265232,42.9438,359.7801,8.265,42.944,-0.22,0.6089711,53.52892,359.3787,0.609,53.529,-0.6210001,347.8801,46.64462,359.1619,-12.12,46.645,-0.8380001,-33.64573,43.14921,-9.585027,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.311742,Far,-28.057,44.482,-5.3419,3.959838,5.862973,6.548276,-33.49486,44.59772,-10.2284,-33.39579,44.05647,-10.07402,-33.26359,44.08493,-10.19355,8.326326,43.28149,359.7572,8.326,43.281,-0.243,0.6685809,53.76783,359.3639,0.669,53.768,-0.636,347.6316,46.51316,359.0765,-12.368,46.513,-0.923,-33.6562,43.14922,-9.234736,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.071512,Far,-28.057,44.482,-5.3419,4.120566,6.218079,6.902839,-33.48392,44.59768,-9.874171,-33.38433,44.05637,-9.720667,-33.25387,44.08571,-9.839583,8.400567,43.89534,359.709,8.401,43.895,-0.291,0.7449424,54.07778,359.4059,0.7450001,54.078,-0.594,347.2098,46.37104,359.2305,-12.79,46.371,-0.7690001,-33.64552,43.14921,-8.879951,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.846104,Far,-28.057,44.482,-5.3419,4.261796,6.527314,7.212019,-33.44179,44.59749,-9.56799,-33.34197,44.05601,-9.415275,-33.21226,44.08602,-9.533596,8.364278,44.38884,359.7413,8.364,44.389,-0.259,0.8089846,54.36527,359.3336,0.809,54.365,-0.666,347.0465,46.54942,359.1549,-12.954,46.549,-0.845,-33.60403,43.14921,-8.573627,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.60837,Far,-28.057,44.482,-5.3419,4.409037,6.835492,7.520256,-33.37145,44.59698,-9.267964,-33.27213,44.05573,-9.116188,-33.14368,44.08621,-9.233946,8.590859,45.11466,359.6032,8.591001,45.115,-0.397,0.9243278,54.62025,359.3239,0.924,54.62,-0.6760001,346.8888,46.61391,359.275,-13.111,46.614,-0.725,-33.5351,43.14922,-8.273338,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.34381,Far,-28.057,44.482,-5.3419,4.564062,7.167112,7.852351,-33.27285,44.59678,-8.951015,-33.17369,44.05521,-8.799826,-33.04649,44.08597,-8.917278,8.659846,45.77189,359.5314,8.660001,45.772,-0.469,0.9941835,54.90937,359.2278,0.994,54.909,-0.772,346.6833,46.72871,359.2821,-13.317,46.729,-0.7180001,-33.43825,43.14921,-7.956328,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.022213,Far,-28.057,44.482,-5.3419,4.730715,7.539852,8.226786,-33.11188,44.59643,-8.613318,-33.01277,44.05465,-8.464076,-32.88639,44.0855,-8.581141,8.735241,46.37504,359.4179,8.735001,46.375,-0.582,1.01683,55.25238,359.113,1.017,55.252,-0.887,346.7469,47.20947,359.2856,-13.253,47.209,-0.714,-33.27913,43.14921,-7.619601,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.705896,Far,-28.057,44.482,-5.3419,4.903026,7.893228,8.58184,-32.92963,44.59634,-8.308654,-32.82745,44.05619,-8.163244,-32.7067,44.08686,-8.275944,8.815978,48.17277,359.0707,8.816,48.173,-0.929,0.3486212,54.80399,358.1386,0.349,54.804,-1.861,346.6245,47.90609,359.2207,-13.376,47.906,-0.779,-33.09935,43.14921,-7.31542,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.540465,Far,-28.057,44.482,-5.3419,5.06293,8.075281,8.766147,-32.82642,44.59633,-8.15905,-32.70918,44.06836,-8.01969,-32.58594,44.0864,-8.129007,8.74116,52.46841,358.5117,8.741,52.468,-1.488,357.8016,51.30809,354.8262,-2.198,51.308,-5.174,352.8188,75.29533,0.842412,-7.181,75.29501,0.8420001,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.540706,Far,-28.057,44.482,-5.3419,5.197895,8.075285,8.767167,-32.82636,44.59652,-8.159612,-32.68386,44.07856,-8.049596,-32.58591,44.09125,-8.130864,8.693067,56.22809,358.1959,8.693001,56.228,-1.804,352.9914,59.25346,352.0619,-7.009,59.253,-7.938,358.1992,86.86234,356.9538,-1.801,86.86201,-3.046,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.538898,Far,-28.057,44.482,-5.3419,5.330481,8.075285,8.770463,-32.82613,44.59565,-8.156479,-32.67572,44.07703,-8.061208,-32.58919,44.10798,-8.145322,8.715075,60.30442,358.0914,8.715,60.304,-1.909,353.0346,64.76791,354.2492,-6.965,64.76801,-5.751,353.5017,89.2736,1.552363,-6.498,89.274,1.552,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.533459,Far,-28.057,44.482,-5.3419,5.4951,8.075285,8.778223,-32.82389,44.59315,-8.149665,-32.66676,44.08232,-8.069534,-32.59086,44.10853,-8.140325,9.739347,66.80034,357.6215,9.739,66.8,-2.379,354.3073,66.97999,4.238266,-5.693,66.98,4.238,349.8812,89.04026,9.100282,-10.119,89.04,9.1,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.523546,Far,-28.057,44.482,-5.3419,5.663887,8.075285,8.792015,-32.81227,44.58861,-8.150032,-32.65434,44.06498,-8.056414,-32.58031,44.08323,-8.137594,11.24915,74.30553,356.2696,11.249,74.306,-3.73,356.6017,68.02208,2.410223,-3.398,68.022,2.41,355.3616,92.96259,3.236843,-4.638,92.96301,3.237,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.519207,Far,-28.057,44.482,-5.3419,5.841333,8.075285,8.818293,-32.79655,44.5787,-8.168377,-32.63136,44.05909,-8.065637,-32.56748,44.07825,-8.152817,15.42268,84.91579,355.58,15.423,84.916,-4.42,356.6315,73.66406,2.048974,-3.369,73.664,2.049,354.6989,98.36175,0.3078209,-5.301,98.36201,0.308,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.505916,Far,-28.057,44.482,-5.3419,5.982008,8.075285,8.846203,-32.77351,44.57373,-8.181132,-32.61189,44.05702,-8.084299,-32.55368,44.07059,-8.175598,13.73381,92.99868,356.0053,13.734,92.99901,-3.995,356.0281,77.31239,2.108523,-3.972,77.312,2.109,356.9538,102.3989,0.8640879,-3.046,102.399,0.864,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.470897,Far,-28.057,44.482,-5.3419,6.145048,8.075285,8.942489,-32.71049,44.6317,-8.214756,-32.57886,44.05083,-8.121239,-32.52943,44.06277,-8.216259,348.9118,103.5608,356.1595,-11.088,103.561,-3.841,356.4296,82.69141,2.190062,-3.57,82.691,2.19,358.3804,107.6135,2.188528,-1.62,107.614,2.189,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.470297,Far,-28.057,44.482,-5.3419,6.295436,8.075285,9.03583,-32.6936,44.67099,-8.23851,-32.53704,44.04605,-8.175122,-32.50167,44.06017,-8.274629,326.0957,122.1678,354.0185,-33.904,122.168,-5.982,353.8878,90.44894,2.185441,-6.112,90.44901,2.185,355.6293,115.4433,1.087399,-4.371,115.443,1.087,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.434877,Far,-28.057,44.482,-5.3419,6.454212,8.075285,9.177439,-32.62281,44.56673,-8.288785,-32.5029,44.02894,-8.236802,-32.48092,44.04342,-8.337029,335.0844,108.2313,15.17187,-24.916,108.231,15.172,353.7139,98.04099,1.881466,-6.286,98.04101,1.881,355.2324,122.1679,1.446405,-4.768,122.168,1.446,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.421394,Far,-28.057,44.482,-5.3419,6.58627,8.075285,9.268613,-32.56349,44.56167,-8.354658,-32.47131,44.01281,-8.311951,-32.47781,44.02264,-8.415069,339.3779,124.4396,6.496554,-20.622,124.44,6.497,350.7134,112.7895,358.7556,-9.287001,112.79,-1.244,353.7639,137.8428,356.2781,-6.236,137.843,-3.722,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.385592,Far,-28.057,44.482,-5.3419,6.742702,8.075285,9.378891,-32.48189,44.51504,-8.411731,-32.42987,43.96552,-8.393188,-32.46229,43.97978,-8.487282,343.2813,126.877,5.66989,-16.719,126.877,5.67,351.2148,128.4502,358.5258,-8.785001,128.45,-1.474,352.1714,153.0149,356.5032,-7.829,153.015,-3.497,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.356562,Far,-28.057,44.482,-5.3419,6.972862,8.075285,9.478794,-32.41531,44.45518,-8.455931,-32.37114,43.86414,-8.515312,-32.43969,43.85574,-8.5779,343.9881,125.5062,359.1329,-16.012,125.506,-0.867,348.8989,158.2175,347.1729,-11.101,158.218,-12.827,357.1396,182.0233,346.7275,-2.86,-177.977,-13.273,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.346737,Far,-28.057,44.482,-5.3419,7.122074,8.075285,9.555277,-32.373,44.40674,-8.496903,-32.36283,43.82305,-8.559848,-32.44337,43.79997,-8.599287,341.816,120.8295,357.8603,-18.184,120.83,-2.14,348.2488,175.2169,341.351,-11.751,175.217,-18.649,1.560512,198.0267,342.3594,1.561,-161.973,-17.641,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.361329,Far,-28.057,44.482,-5.3419,7.259119,8.075285,9.616138,-32.35855,44.36648,-8.5399,-32.36146,43.80705,-8.578362,-32.45177,43.78255,-8.609151,348.1857,127.6138,358.5112,-11.814,127.614,-1.489,348.3028,183.2093,339.9221,-11.697,-176.791,-20.078,2.166215,205.5478,341.2811,2.166,-154.452,-18.719,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.383473,Far,-28.057,44.482,-5.3419,7.407745,8.075285,9.661702,-32.3587,44.33833,-8.575562,-32.35951,43.80365,-8.590576,-32.45082,43.78506,-8.619192,350.7929,130.8245,359.4065,-9.207001,130.824,-0.594,345.6722,185.1877,342.4301,-14.328,-174.812,-17.57,359.2623,207.7591,343.1733,-0.738,-152.241,-16.827,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.406465,Far,-28.057,44.482,-5.3419,7.545951,8.075285,9.703368,-32.36229,44.31213,-8.607708,-32.35591,43.8001,-8.593865,-32.45013,43.77925,-8.624064,353.9464,134.6816,0.3759605,-6.054,134.682,0.376,345.3564,186.1621,341.9713,-14.644,-173.838,-18.029,0.4303593,208.7578,342.2228,0.43,-151.242,-17.777,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.425576,Far,-28.057,44.482,-5.3419,7.669287,8.075285,9.732934,-32.36782,44.29497,-8.631089,-32.35492,43.79554,-8.595194,-32.44866,43.77464,-8.626525,355.7147,137.2967,0.8668931,-4.285,137.297,0.867,345.9188,185.315,341.505,-14.081,-174.685,-18.495,0.6359229,208.1112,341.1219,0.636,-151.889,-18.878,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.437672,Far,-28.057,44.482,-5.3419,7.806037,8.075285,9.751815,-32.37106,44.28409,-8.646147,-32.35215,43.79232,-8.596262,-32.44512,43.77612,-8.622608,357.2921,138.7945,0.557066,-2.708,138.794,0.557,345.4892,184.4552,341.2726,-14.511,-175.545,-18.727,0.1540009,207.0173,341.1772,0.154,-152.983,-18.823,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.452621,Far,-28.057,44.482,-5.3419,7.939456,8.075285,9.773809,-32.37534,44.27322,-8.66447,-32.35015,43.78195,-8.599194,-32.44089,43.77829,-8.616041,358.8877,139.4523,0.9051626,-1.112,139.452,0.905,347.6917,183.4863,341.737,-12.308,-176.514,-18.263,357.7597,206.1694,340.1869,-2.24,-153.831,-19.813,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.461185,Far,-28.057,44.482,-5.3419,8.094191,8.075285,9.783314,-32.37981,44.27283,-8.672682,-32.33866,43.76573,-8.600042,-32.39748,43.7757,-8.602617,359.2617,139.9848,1.415357,-0.738,139.985,1.415,352.1183,180.8201,337.2436,-7.882,-179.18,-22.756,352.0984,207.9034,335.635,-7.902,-152.097,-24.365,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.4664,Far,-28.057,44.482,-5.3419,8.229383,8.075285,9.788865,-32.38333,44.27261,-8.676649,-32.33067,43.75716,-8.59496,-32.39418,43.76961,-8.602314,359.5651,140.2956,1.344241,-0.435,140.296,1.344,352.7982,183.071,333.6997,-7.202,-176.929,-26.3,347.8763,205.2281,339.1265,-12.124,-154.772,-20.874,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
