userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveledHeadset,totalDistanceTraveledCameraRig,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_swbUxOrX1XGTDeF,Reflective,Main,0.02,0,0,-34.82038,44.29279,-15.57879,-35.16,43.152,-14.71,-35.16,43.152,-14.71,346.4144,1.900633,1.46522,-13.586,1.901,1.465,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,0.4563993,0.01157664,0,-34.80923,44.28988,-15.57777,-35.05975,43.9519,-15.23039,-34.67499,43.87211,-15.23575,348.9094,5.588075,354.3199,-11.091,5.588,-5.68,332.0245,344.2666,348.0342,-27.975,-15.733,-11.966,353.0382,2.869324,30.16636,-6.962,2.869,30.166,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,0.8751259,0.03168336,0,-34.82857,44.28739,-15.58203,-35.06015,43.95177,-15.23055,-34.67633,43.87082,-15.2363,351.4634,354.0366,359.0672,-8.537001,-5.963,-0.933,332.116,344.2049,347.9398,-27.884,-15.795,-12.06,353.1078,2.584555,30.37797,-6.892,2.585,30.378,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,1.040425,0.03402952,0,-34.82789,44.28775,-15.58025,-35.06002,43.95149,-15.22997,-34.67704,43.86964,-15.23608,351.2619,354.4507,358.9921,-8.738001,-5.549,-1.008,332.2714,344.2501,347.9242,-27.729,-15.75,-12.076,353.4395,2.417553,30.36778,-6.561,2.418,30.368,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,1.243355,0.03898321,0,-34.82325,44.28753,-15.57868,-35.05932,43.95062,-15.22986,-34.67723,43.86949,-15.23619,350.9817,355.8863,357.7658,-9.018001,-4.114,-2.234,332.4911,344.4881,347.7392,-27.509,-15.512,-12.261,353.541,2.346634,30.27371,-6.459,2.347,30.274,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,1.453499,0.0422015,0,-34.8205,44.28782,-15.57908,-35.05925,43.94545,-15.22786,-34.67819,43.86921,-15.23626,350.5315,356.0407,357.0711,-9.469001,-3.959,-2.929,334.2916,344.9463,346.5621,-25.708,-15.054,-13.438,353.6785,2.078955,30.13116,-6.321,2.079,30.131,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,1.646485,0.0449008,0,-34.82269,44.28709,-15.57804,-35.05822,43.9448,-15.22763,-34.67791,43.8707,-15.23646,350.8817,356.7316,357.2722,-9.118,-3.268,-2.728,334.5515,345.2791,346.0379,-25.449,-14.721,-13.962,353.4118,1.90679,30.08961,-6.588,1.907,30.09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,1.850565,0.05008498,0,-34.8277,44.28681,-15.57698,-35.05944,43.94505,-15.2275,-34.67805,43.86865,-15.23636,350.9981,356.2126,358.2024,-9.002001,-3.787,-1.798,334.5412,345.0071,346.3571,-25.459,-14.993,-13.643,353.6383,1.940755,30.41666,-6.362,1.941,30.417,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,2.047503,0.05413714,0,-34.83125,44.2859,-15.57538,-35.06017,43.94606,-15.22778,-34.67868,43.86847,-15.23656,352.1736,354.5296,359.5991,-7.826,-5.47,-0.401,334.3281,344.6099,346.7454,-25.672,-15.39,-13.255,353.6707,1.809844,30.43593,-6.329,1.81,30.436,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_swbUxOrX1XGTDeF,Reflective,Main,2.250545,0.05586299,0,-34.83227,44.28671,-15.57475,-35.06136,43.9457,-15.22758,-34.67928,43.86716,-15.23641,351.8741,353.7892,359.8021,-8.126,-6.211,-0.198,334.4748,344.1056,347.0966,-25.525,-15.894,-12.903,353.7724,1.689052,30.5886,-6.228,1.689,30.589,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
