userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveledHeadset,totalDistanceTraveledCameraRig,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_1234567890,Reflective,Main,0.02,0,0,-34.83855,44.66022,-16.02873,-35.16,43.152,-14.71,-35.16,43.152,-14.71,340.1917,128.9673,355.0196,-19.808,128.967,-4.98,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,0.4984711,0.1752204,2.02916,-35.00862,44.64371,-15.98307,-35.02463,44.15138,-15.7915,-34.82746,44.18283,-15.80473,5.671913,359.4935,358.677,5.672,-0.507,-1.323,356.283,9.037172,358.2437,-3.717,9.037001,-1.756,336.2963,14.44399,357.9608,-23.704,14.444,-2.039,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,0.8259088,0.22466,5.979521,-34.98082,44.64207,-16.02093,-35.02097,44.15474,-15.80317,-34.82468,44.18624,-15.81901,5.414318,359.2711,357.4597,5.414,-0.729,-2.54,355.3636,9.469987,358.1384,-4.636,9.47,-1.862,335.548,15.21948,357.5139,-24.452,15.219,-2.486,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,0.9705942,0.2317423,13.95385,-34.98537,44.64086,-16.02611,-35.02822,44.15585,-15.80835,-34.82777,44.18697,-15.82217,5.987134,358.4063,357.4849,5.987,-1.594,-2.515,355.0258,8.622852,358.3222,-4.974,8.623,-1.678,335.3816,15.13108,357.4986,-24.618,15.131,-2.501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,1.107073,0.2398539,21.93626,-34.99246,44.64081,-16.03003,-35.04125,44.1552,-15.8115,-34.83539,44.18664,-15.82253,6.062732,357.1245,357.6074,6.063,-2.875,-2.393,355.1589,6.682705,358.4598,-4.841,6.683,-1.54,335.409,14.1347,357.7907,-24.591,14.135,-2.209,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,1.250953,0.2493289,31.92365,-35.00134,44.64054,-16.03317,-35.05824,44.15435,-15.81447,-34.84852,44.18674,-15.8213,6.405322,355.3958,357.9279,6.405,-4.604,-2.072,355.0341,4.506838,358.7273,-4.966,4.507,-1.273,335.4724,12.54717,357.9241,-24.528,12.547,-2.076,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,1.394317,0.2607032,41.91154,-35.01252,44.63992,-16.0326,-35.08937,44.15237,-15.81163,-34.86264,44.18564,-15.81623,7.080595,353.3424,358.0295,7.081,-6.658,-1.971,355.3199,0.1643125,359.3706,-4.68,0.164,-0.629,335.7738,11.05622,358.0278,-24.226,11.056,-1.972,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,1.554808,0.2798795,51.88007,-35.03009,44.6391,-16.02506,-35.14444,44.15121,-15.80548,-34.88039,44.18297,-15.80523,8.086154,351.3849,358.056,8.086,-8.615001,-1.944,354.9264,353.0281,359.2328,-5.074,-6.972,-0.767,336.4157,9.72996,358.5369,-23.584,9.73,-1.463,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,1.692842,0.3105101,59.82207,-35.05601,44.6377,-16.00885,-35.21231,44.15728,-15.80152,-34.90018,44.18337,-15.79006,8.85052,349.7094,358.2563,8.851001,-10.291,-1.744,352.5994,343.9409,1.321718,-7.401,-16.059,1.322,336.2768,9.147651,358.6403,-23.723,9.148001,-1.36,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,1.837258,0.3587136,67.6956,-35.0963,44.63438,-15.9826,-35.30459,44.16435,-15.79958,-34.93064,44.18864,-15.76817,9.353911,349.5528,358.2375,9.354,-10.447,-1.762,350.5284,332.914,4.504223,-9.472,-27.086,4.504,334.932,7.74125,356.2872,-25.068,7.741,-3.713,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
