userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.90314,Far,-28.661,44.641,-5.3419,1.911447,82.37717,-34.52317,44.14532,-15.68956,-34.53512,43.75386,-15.83098,-34.6225,43.73496,-15.94747,330.5114,104.4998,4.732662,-29.489,104.5,4.733,345.6611,225.3807,359.7438,-14.339,-134.619,-0.256,346.644,44.22816,7.721233,-13.356,44.228,7.721,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.91249,Far,-28.661,44.641,-5.3419,2.045204,91.19354,-34.52636,44.14997,-15.69873,-34.53432,43.75429,-15.83071,-34.62023,43.73558,-15.94921,330.3965,104.6027,3.75161,-29.604,104.603,3.752,345.6522,225.2613,0.1624734,-14.348,-134.739,0.162,346.6321,44.82669,5.1628,-13.368,44.827,5.163,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92987,Far,-28.661,44.641,-5.3419,2.198835,100.0481,-34.54371,44.16058,-15.70938,-34.53323,43.75418,-15.83093,-34.6212,43.73532,-15.94827,329.3053,105.3815,2.64592,-30.695,105.381,2.646,345.6387,225.0794,0.8568755,-14.361,-134.921,0.8570001,346.6184,44.53085,6.383981,-13.382,44.531,6.384,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9531,Far,-28.661,44.641,-5.3419,2.356149,108.9346,-34.57249,44.17301,-15.72034,-34.53337,43.75435,-15.83084,-34.61954,43.73585,-15.94843,327.7161,105.2856,1.849669,-32.284,105.286,1.85,345.6388,225.1432,0.6222372,-14.361,-134.857,0.622,346.6328,44.74199,5.490384,-13.367,44.742,5.49,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98562,Far,-28.661,44.641,-5.3419,2.511865,117.8471,-34.61005,44.18024,-15.73669,-34.53206,43.75445,-15.83084,-34.61956,43.73542,-15.94879,326.8686,106.0266,0.3363751,-33.131,106.027,0.336,345.6204,224.9605,1.379793,-14.38,-135.04,1.38,346.638,44.77487,5.336267,-13.362,44.775,5.336,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.0181,Far,-28.661,44.641,-5.3419,2.667761,126.7757,-34.64739,44.18275,-15.75285,-34.53246,43.75435,-15.83148,-34.62055,43.73571,-15.94818,326.1473,107.014,358.7882,-33.853,107.014,-1.212,345.6203,224.9011,1.611563,-14.38,-135.099,1.612,346.6218,44.57207,6.142026,-13.378,44.572,6.142,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.04204,Far,-28.661,44.641,-5.3419,2.823097,135.7087,-34.6773,44.18225,-15.76324,-34.53337,43.75417,-15.83093,-34.61972,43.73551,-15.94879,326.6892,109.4298,357.0388,-33.311,109.43,-2.961,345.6305,225.0965,0.8314371,-14.37,-134.904,0.831,346.6361,44.79005,5.244303,-13.364,44.79,5.244,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.04529,Far,-28.661,44.641,-5.3419,2.957476,146.416,-34.68661,44.1826,-15.76164,-34.53404,43.75452,-15.82985,-34.62067,43.7354,-15.94944,326.553,110.4596,357.7795,-33.447,110.46,-2.22,345.6503,225.4306,359.4968,-14.35,-134.569,-0.503,346.6298,44.76997,5.337939,-13.37,44.77,5.338,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.03662,Far,-28.661,44.641,-5.3419,3.09461,157.0918,-34.67809,44.17687,-15.75629,-34.53408,43.7543,-15.82967,-34.62072,43.73525,-15.94888,327.9793,109.1998,357.7387,-32.021,109.2,-2.261,345.6518,225.4294,359.4743,-14.348,-134.571,-0.526,346.647,44.68613,5.661191,-13.353,44.686,5.661,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.01369,Far,-28.661,44.641,-5.3419,3.252482,164.1891,-34.65144,44.16915,-15.74483,-34.53419,43.75443,-15.83019,-34.6205,43.73518,-15.94973,329.7491,107.5618,358.8255,-30.251,107.562,-1.175,345.6613,225.3489,359.7708,-14.339,-134.651,-0.229,346.6448,44.87434,4.918736,-13.355,44.874,4.919,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98167,Far,-28.661,44.641,-5.3419,3.457897,169.4916,-34.61482,44.16132,-15.72855,-34.53435,43.7543,-15.82986,-34.621,43.73465,-15.95043,331.7799,107.2002,359.6756,-28.22,107.2,-0.324,345.67,225.4513,359.3582,-14.33,-134.549,-0.642,346.6548,44.90154,4.884036,-13.345,44.902,4.884,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.95805,Far,-28.661,44.641,-5.3419,3.634035,176.5472,-34.58658,44.15656,-15.71724,-34.5349,43.75433,-15.82997,-34.62161,43.73481,-15.95047,332.5088,107.071,359.9553,-27.491,107.071,-0.045,345.6869,225.4685,359.2386,-14.313,-134.531,-0.761,346.6512,44.86076,5.002191,-13.349,44.861,5.002,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.93746,Far,-28.661,44.641,-5.3419,3.779855,181.8344,-34.55991,44.1507,-15.70846,-34.53447,43.75413,-15.83012,-34.62066,43.73517,-15.95023,333.3067,106.8096,0.3225415,-26.693,106.81,0.323,345.688,225.4092,359.4212,-14.312,-134.591,-0.5790001,346.6807,44.89111,4.859759,-13.319,44.891,4.86,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92514,Far,-28.661,44.641,-5.3419,3.939435,190.6435,-34.54356,44.14647,-15.70336,-34.53453,43.75419,-15.82991,-34.62013,43.73517,-15.94958,334.0916,106.982,1.168216,-25.908,106.982,1.168,345.6835,225.3874,359.4691,-14.317,-134.613,-0.531,346.6984,44.87683,4.860195,-13.302,44.877,4.86,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92165,Far,-28.661,44.641,-5.3419,4.076665,197.6919,-34.5381,44.1455,-15.7024,-34.53401,43.75404,-15.83042,-34.62033,43.73515,-15.94944,334.3259,107.3059,1.359692,-25.674,107.306,1.36,345.6825,225.2826,359.9274,-14.318,-134.717,-0.07300001,346.7047,44.81654,5.084988,-13.295,44.817,5.085,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92336,Far,-28.661,44.641,-5.3419,4.247571,206.502,-34.54296,44.14822,-15.70174,-34.53358,43.75419,-15.83085,-34.62112,43.73511,-15.94921,333.9331,107.6098,1.405452,-26.067,107.61,1.405,345.6764,225.1348,0.5565244,-14.324,-134.865,0.557,346.7043,44.63525,5.785185,-13.296,44.635,5.785,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92961,Far,-28.661,44.641,-5.3419,4.40274,215.3099,-34.55672,44.1572,-15.70154,-34.53316,43.75454,-15.831,-34.62074,43.73532,-15.94965,331.4529,108.5386,1.644263,-28.547,108.539,1.644,345.6559,225.0625,0.8657396,-14.344,-134.937,0.8660001,346.7055,44.76978,5.220534,-13.295,44.77,5.221,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9432,Far,-28.661,44.641,-5.3419,4.529274,222.3689,-34.57095,44.16354,-15.70937,-34.53284,43.75469,-15.83051,-34.6211,43.73517,-15.94947,330.3246,115.7282,4.487803,-29.675,115.728,4.488,345.6459,225.0616,0.8899564,-14.354,-134.938,0.89,346.7124,44.73069,5.402509,-13.288,44.731,5.403,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.96059,Far,-28.661,44.641,-5.3419,4.696481,231.211,-34.59171,44.16854,-15.71779,-34.53278,43.75478,-15.83003,-34.62103,43.73505,-15.94958,328.8476,122.6631,5.187319,-31.152,122.663,5.187,345.6474,225.234,0.2184799,-14.353,-134.766,0.218,346.7039,44.70184,5.542327,-13.296,44.702,5.542,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9679,Far,-28.661,44.641,-5.3419,4.836461,236.5199,-34.60062,44.17091,-15.72123,-34.53301,43.75472,-15.82944,-34.62068,43.73516,-15.94944,328.3127,122.4781,3.961917,-31.687,122.478,3.962,345.6469,225.3538,359.7256,-14.353,-134.646,-0.274,346.7044,44.73621,5.380222,-13.296,44.736,5.38,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.97603,Far,-28.661,44.641,-5.3419,4.976334,243.607,-34.60468,44.16956,-15.72822,-34.53325,43.75452,-15.82989,-34.62037,43.73536,-15.94886,328.4033,122.7724,2.931448,-31.597,122.772,2.931,345.66,225.2885,359.9772,-14.34,-134.711,-0.023,346.6916,44.70835,5.502223,-13.308,44.708,5.502,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98731,Far,-28.661,44.641,-5.3419,5.118551,254.2707,-34.60728,44.16629,-15.7396,-34.53397,43.75451,-15.83002,-34.62057,43.73542,-15.94907,329.8997,124.793,1.519973,-30.1,124.793,1.52,345.6768,225.321,359.8434,-14.323,-134.679,-0.157,346.6858,44.72039,5.468123,-13.314,44.72,5.468,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.99005,Far,-28.661,44.641,-5.3419,5.279423,263.1721,-34.60644,44.16399,-15.74312,-34.5334,43.75434,-15.83057,-34.62083,43.73509,-15.94938,330.3016,125.1049,1.978169,-29.698,125.105,1.978,345.6692,225.1755,0.4797563,-14.331,-134.824,0.48,346.6812,44.73571,5.454032,-13.319,44.736,5.454,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.99048,Far,-28.661,44.641,-5.3419,5.413644,270.2976,-34.60505,44.16291,-15.74437,-34.53356,43.75423,-15.83064,-34.62127,43.73504,-15.94953,330.662,124.7114,1.799988,-29.338,124.711,1.8,345.6664,225.1518,0.5497026,-14.334,-134.848,0.55,346.6823,44.71725,5.508708,-13.318,44.717,5.509,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.99096,Far,-28.661,44.641,-5.3419,5.551573,277.4248,-34.60416,44.16167,-15.74537,-34.53363,43.75416,-15.83072,-34.62112,43.73493,-15.94932,330.9988,125.0711,1.721033,-29.001,125.071,1.721,345.6717,225.1297,0.6585582,-14.328,-134.87,0.659,346.6912,44.73216,5.438786,-13.309,44.732,5.439,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.99082,Far,-28.661,44.641,-5.3419,5.714313,286.3375,-34.60279,44.16122,-15.74597,-34.53368,43.75416,-15.83108,-34.62139,43.73486,-15.94996,331.4054,125.3363,1.875431,-28.595,125.336,1.875,345.6681,225.1609,0.5901198,-14.332,-134.839,0.59,346.6747,44.73,5.488763,-13.325,44.73,5.489,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9899,Far,-28.661,44.641,-5.3419,5.848484,293.4654,-34.6026,44.16091,-15.745,-34.53366,43.75434,-15.83063,-34.62188,43.73477,-15.94993,331.4236,124.8904,2.092591,-28.576,124.89,2.093,345.6675,225.1626,0.5756155,-14.332,-134.837,0.576,346.6714,44.72427,5.454225,-13.329,44.724,5.454,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98891,Far,-28.661,44.641,-5.3419,5.970688,302.3724,-34.60225,44.16124,-15.74409,-34.5333,43.75431,-15.83046,-34.62161,43.73464,-15.94977,331.3814,124.3815,2.156351,-28.619,124.382,2.156,345.6531,225.1712,0.5569126,-14.347,-134.829,0.557,346.679,44.72686,5.476294,-13.321,44.727,5.476,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98925,Far,-28.661,44.641,-5.3419,6.106699,313.0604,-34.60318,44.16181,-15.74397,-34.53273,43.75452,-15.83072,-34.62177,43.73467,-15.95011,331.3579,124.4036,2.086673,-28.642,124.404,2.087,345.6478,225.0887,0.904904,-14.352,-134.911,0.905,346.6687,44.73552,5.459839,-13.331,44.735,5.46,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98735,Far,-28.661,44.641,-5.3419,6.249108,321.9631,-34.603,44.16245,-15.74191,-34.5329,43.75454,-15.83074,-34.62178,43.73488,-15.95,331.1604,123.699,2.253698,-28.84,123.699,2.254,345.642,225.0954,0.9023523,-14.358,-134.905,0.9020001,346.6577,44.73224,5.486303,-13.342,44.732,5.486,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98186,Far,-28.661,44.641,-5.3419,6.378262,330.8562,-34.60036,44.16299,-15.73711,-34.53248,43.75478,-15.83038,-34.62155,43.73482,-15.94985,330.8813,121.2228,2.238178,-29.119,121.223,2.238,345.6364,225.1075,0.8132319,-14.364,-134.892,0.813,346.6699,44.73822,5.452653,-13.33,44.738,5.453,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.97006,Far,-28.661,44.641,-5.3419,6.51649,339.7282,-34.59407,44.16312,-15.72711,-34.53231,43.75476,-15.83053,-34.62156,43.73481,-15.9499,330.8165,114.9401,1.25457,-29.183,114.94,1.255,345.6345,225.0425,1.068742,-14.366,-134.957,1.069,346.6677,44.72586,5.494694,-13.332,44.726,5.495,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.95563,Far,-28.661,44.641,-5.3419,6.661154,348.5653,-34.58635,44.16246,-15.71486,-34.53217,43.75491,-15.83034,-34.62177,43.73478,-15.95013,330.9757,109.302,1.668869,-29.024,109.302,1.669,345.6244,225.0611,0.9993249,-14.376,-134.939,0.9990001,346.6748,44.72316,5.474816,-13.325,44.723,5.475,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.94109,Far,-28.661,44.641,-5.3419,6.825776,357.3651,-34.57835,44.16061,-15.70259,-34.53184,43.7549,-15.82983,-34.62172,43.73451,-15.95002,331.913,106.4697,3.267068,-28.087,106.47,3.267,345.6286,225.1049,0.7918202,-14.371,-134.895,0.7920001,346.6833,44.71418,5.470416,-13.317,44.714,5.47,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.93334,Far,-28.661,44.641,-5.3419,6.960261,366.1396,-34.57309,44.15881,-15.69657,-34.53226,43.75502,-15.82922,-34.62197,43.73466,-15.95012,332.7467,105.7744,3.957065,-27.253,105.774,3.957,345.6372,225.3122,-0.004852547,-14.363,-134.688,-0.005,346.6703,44.70693,5.505704,-13.33,44.707,5.506,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92723,Far,-28.661,44.641,-5.3419,7.10274,374.898,-34.56895,44.15758,-15.69184,-34.53297,43.75473,-15.82942,-34.62174,43.7347,-15.95012,333.2525,105.0159,4.404888,-26.747,105.016,4.405,345.6555,225.374,359.7267,-14.344,-134.626,-0.273,346.6738,44.71859,5.464405,-13.326,44.719,5.464,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92326,Far,-28.661,44.641,-5.3419,7.233264,381.8952,-34.56637,44.15676,-15.6887,-34.53355,43.75456,-15.82933,-34.62144,43.73481,-15.94961,333.5656,104.3616,4.662771,-26.434,104.362,4.663,345.6598,225.4185,359.5225,-14.34,-134.581,-0.477,346.6776,44.71393,5.479154,-13.322,44.714,5.479,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92307,Far,-28.661,44.641,-5.3419,7.386436,390.6384,-34.56551,44.15628,-15.68895,-34.53423,43.75418,-15.83008,-34.62108,43.73478,-15.94957,333.7025,104.3352,4.710958,-26.298,104.335,4.711,345.6788,225.3845,359.6223,-14.321,-134.615,-0.378,346.6717,44.7267,5.466555,-13.328,44.727,5.467,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92578,Far,-28.661,44.641,-5.3419,7.54422,397.6372,-34.56675,44.15641,-15.69137,-34.53469,43.75409,-15.83021,-34.62148,43.73484,-15.94967,333.6914,104.6561,4.468719,-26.309,104.656,4.469,345.6848,225.4063,359.5389,-14.315,-134.594,-0.461,346.6546,44.73576,5.465235,-13.345,44.736,5.465,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.92967,Far,-28.661,44.641,-5.3419,7.706881,406.3941,-34.56947,44.15725,-15.69433,-34.53514,43.75398,-15.8304,-34.6217,43.73489,-15.94966,333.5698,105.1036,4.069817,-26.43,105.104,4.07,345.6824,225.3633,359.6765,-14.318,-134.637,-0.323,346.6525,44.72446,5.480396,-13.348,44.724,5.48,-35.16,43.14921,-14.38846,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.93208,Far,-28.661,44.641,-5.3419,7.871309,415.1573,-34.57162,44.15761,-15.6959,-34.53489,43.75374,-15.83077,-34.6216,43.73471,-15.94993,333.3441,105.2225,3.894394,-26.656,105.222,3.894,345.6789,225.3292,359.8003,-14.321,-134.671,-0.2,346.6608,44.73235,5.471319,-13.339,44.732,5.471,-35.16,43.14921,-14.38846,0,0,0,0,0,0
