userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveledHeadset,totalDistanceTraveledCameraRig,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,0.02,0,0,-35.05638,44.86455,-15.22419,-35.16,43.152,-14.71,-35.16,43.152,-14.71,299.4425,4.093157,359.3634,-60.558,4.093,-0.637,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,0.4320055,0.1189787,0,-35.04211,44.8019,-15.12403,-35.28294,43.95474,-15.05466,-34.85406,43.94841,-15.02438,0.7810146,0.778889,356.1187,0.781,0.779,-3.881,29.40442,31.87127,311.6205,29.404,31.871,-48.379,21.07372,341.8417,62.98194,21.074,-18.158,62.982,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,0.7778116,0.1239264,0,-35.04335,44.80166,-15.12389,-35.28175,43.95545,-15.0524,-34.85262,43.94909,-15.02143,0.9622649,0.6883599,356.1894,0.9620001,0.688,-3.811,29.35117,32.16441,311.7465,29.351,32.164,-48.253,21.03617,341.8552,63.13519,21.036,-18.145,63.135,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,0.9098058,0.1254215,0,-35.04266,44.80189,-15.123,-35.28217,43.9553,-15.05131,-34.8539,43.94883,-15.02038,0.8408027,0.8080812,356.0717,0.841,0.808,-3.928,29.39718,32.09599,311.6766,29.397,32.096,-48.323,21.0164,341.7979,63.02351,21.016,-18.202,63.024,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,1.037804,0.1290468,0,-35.0424,44.79986,-15.12007,-35.28129,43.95554,-15.05093,-34.8552,43.94881,-15.01937,1.905039,0.6942609,356.0824,1.905,0.694,-3.918,29.43383,32.27093,311.7827,29.434,32.271,-48.217,20.8455,341.8276,62.92341,20.845,-18.172,62.923,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,1.174556,0.1417729,0,-35.0435,44.79177,-15.11036,-35.28022,43.95532,-15.05131,-34.85613,43.94791,-15.0207,5.506038,1.286224,357.5131,5.506,1.286,-2.487,29.57525,32.68461,311.8845,29.575,32.685,-48.115,21.03727,341.6526,62.86644,21.037,-18.347,62.866,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,1.34043,0.186051,0,-35.05048,44.75236,-15.09231,-35.2779,43.95521,-15.05051,-34.85582,43.95021,-15.02308,23.74222,358.8847,357.033,23.742,-1.115,-2.967,28.78607,32.44129,311.7279,28.786,32.441,-48.272,20.3469,342.0168,62.89863,20.347,-17.983,62.899,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,1.520028,0.2176958,0,-35.06055,44.72437,-15.08205,-35.27468,43.9524,-15.05484,-34.8522,43.94774,-15.0341,35.13102,353.9682,354.188,35.131,-6.032,-5.812,28.87898,32.92279,312.2897,28.879,32.923,-47.71,21.14247,342.6061,62.97931,21.142,-17.394,62.979,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,1.6469,0.2253455,0,-35.06356,44.72086,-15.07706,-35.27216,43.94918,-15.05884,-34.85239,43.9446,-15.04278,36.34789,353.4282,353.9635,36.348,-6.572001,-6.037,29.06018,32.99857,312.8579,29.06,32.999,-47.142,22.15589,342.2927,62.75329,22.156,-17.707,62.753,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_2ZNSxSrh6QGzA4P,Reflective,Intro,1.82742,0.2435448,0,-35.07937,44.71822,-15.07139,-35.27031,43.94751,-15.06399,-34.85418,43.94379,-15.0428,37.03559,345.0234,351.9851,37.036,-14.977,-8.015,29.19422,32.49031,313.3558,29.194,32.49,-46.644,22.28868,342.1541,62.54279,22.289,-17.846,62.543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
