userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveledHeadset,totalDistanceTraveledCameraRig,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_1JQNA7MXQO6mTVx,Reflective,Intro,0.02,0,0,-34.44647,44.9759,-15.37737,-35.16,43.152,-14.71,-35.16,43.152,-14.71,348.6729,45.61435,356.8808,-11.327,45.614,-3.119,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,0.4146655,0.08479367,0,-34.52281,44.97292,-15.34042,-34.61915,44.33287,-15.08382,-34.49183,44.3505,-15.07301,352.5208,355.1121,1.181706,-7.479001,-4.888,1.182,9.473305,346.9595,3.061946,9.473001,-13.04,3.062,5.975985,0.4463204,359.4068,5.976,0.446,-0.5930001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,0.7651342,0.08919463,0,-34.52494,44.97166,-15.34251,-34.6172,44.34214,-15.08263,-34.49064,44.3488,-15.07195,353.3518,354.1695,1.39586,-6.648,-5.831,1.396,7.069376,348.3399,6.603981,7.069,-11.66,6.604,6.874127,1.009605,0.9328974,6.874001,1.01,0.933,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,0.9116893,0.1057184,0,-34.53392,44.95921,-15.33648,-34.6148,44.34657,-15.08265,-34.49224,44.34957,-15.07196,0.2746247,348.8586,1.246107,0.275,-11.141,1.246,5.981055,348.9855,7.142661,5.981,-11.015,7.143,6.995925,0.5848493,0.8765121,6.996,0.585,0.877,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,1.059664,0.1204422,0,-34.54169,44.94798,-15.3311,-34.62048,44.348,-15.08406,-34.49309,44.35054,-15.07262,6.550481,345.2047,0.5683025,6.55,-14.795,0.568,5.691758,347.6501,6.836496,5.692,-12.35,6.836,6.741838,0.5796868,1.152193,6.742,0.58,1.152,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,1.211845,0.1272396,0,-34.54688,44.94515,-15.3283,-34.62819,44.34445,-15.08893,-34.49822,44.34695,-15.07458,8.344067,343.1208,0.8590252,8.344001,-16.879,0.859,6.678691,346.2852,8.368669,6.679,-13.715,8.369,7.630265,359.6364,1.431107,7.630001,-0.364,1.431,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,1.379789,0.1365871,0,-34.5527,44.93841,-15.32641,-34.63177,44.34641,-15.09263,-34.50773,44.3479,-15.07668,11.26847,341.4423,0.7366116,11.268,-18.558,0.737,6.065349,345.4567,9.849757,6.065,-14.543,9.85,7.654033,357.1859,1.91735,7.654,-2.814,1.917,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,1.545602,0.1522812,0,-34.5591,44.92483,-15.32205,-34.64246,44.35887,-15.08645,-34.51037,44.35512,-15.07437,17.4171,340.5182,0.2619657,17.417,-19.482,0.262,2.384938,344.131,7.113631,2.385,-15.869,7.114,5.675845,356.2907,2.87068,5.676,-3.709,2.871,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,1.679685,0.1571931,0,-34.55723,44.9214,-15.31973,-34.65265,44.39006,-15.0745,-34.50875,44.37787,-15.06372,18.63161,341.4666,0.0933985,18.632,-18.533,0.093,350.7529,345.1979,2.800718,-9.247001,-14.802,2.801,357.6827,354.7721,1.782806,-2.317,-5.228,1.783,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1JQNA7MXQO6mTVx,Reflective,Intro,1.843383,0.1669251,0,-34.54919,44.92442,-15.32082,-34.66798,44.40816,-15.05476,-34.50333,44.41116,-15.0422,17.65479,342.8795,358.944,17.655,-17.121,-1.056,345.7424,345.7708,0.08442937,-14.258,-14.229,0.08400001,347.0308,355.2056,2.853553,-12.969,-4.794,2.854,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
