userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveledHeadset,totalDistanceTraveledCameraRig,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_31LEaO4M8esDdPH,Reflective,Main,0.02,0,0,-34.99058,44.75525,-15.18737,-35.16,43.152,-14.71,-35.16,43.152,-14.71,24.26534,15.76099,358.6054,24.265,15.761,-1.395,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,0.4420964,0.1264938,0,-35.10121,44.79561,-15.22947,-35.28967,43.88113,-15.29065,-34.8999,43.92302,-15.11589,356.2783,357.494,358.3464,-3.722,-2.506,-1.654,37.95741,354.1835,324.9113,37.957,-5.816,-35.089,33.32,351.395,32.48517,33.32,-8.605,32.485,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,0.7759777,0.1509386,0,-35.11014,44.78428,-15.23525,-35.26227,43.90087,-15.21174,-34.85502,43.89152,-15.18153,3.062715,355.9283,359.2568,3.063,-4.072,-0.743,29.72891,1.985436,327.4432,29.729,1.985,-32.557,41.60188,359.9684,36.30127,41.602,-0.032,36.301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,0.9397089,0.1909111,0,-35.11752,44.74529,-15.23123,-35.26097,43.91777,-15.16849,-34.8504,43.89893,-15.17729,25.84221,353.3714,0.5298939,25.842,-6.629,0.53,26.7166,5.086898,326.8869,26.717,5.087,-33.113,39.42713,2.452579,36.20544,39.427,2.453,36.205,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,1.106748,0.2161794,0,-35.1283,44.72476,-15.22322,-35.25652,43.91806,-15.16021,-34.85534,43.9104,-15.16197,34.78328,348.4063,359.0483,34.783,-11.594,-0.952,26.80942,7.97194,326.63,26.809,7.972001,-33.37,35.6647,2.790335,35.00093,35.665,2.79,35.001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,1.259028,0.2338545,0,-35.14492,44.72658,-15.21861,-35.26115,43.91183,-15.17313,-34.85995,43.90508,-15.16776,33.29579,339.9934,355.7188,33.296,-20.007,-4.281,28.5988,7.293163,326.6496,28.599,7.293,-33.35,37.12532,2.278686,35.14966,37.125,2.279,35.15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,1.426005,0.2914174,0,-35.19773,44.73222,-15.23743,-35.27274,43.90968,-15.19543,-34.86872,43.89463,-15.1691,26.51501,305.6859,345.9109,26.515,-54.314,-14.089,30.41754,4.640364,325.9821,30.418,4.64,-34.018,38.84342,0.5649571,34.76319,38.843,0.565,34.763,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,1.595291,0.3205851,0,-35.21021,44.73723,-15.25996,-35.29934,43.91578,-15.20992,-34.8863,43.89407,-15.1481,25.23063,297.2761,348.014,25.231,-62.724,-11.986,29.21091,356.9627,324.4368,29.211,-3.037,-35.563,37.80216,357.028,35.06478,37.802,-2.972,35.065,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,1.765462,0.3384076,0.009370465,-35.20246,44.72679,-15.25027,-35.32115,43.91848,-15.21982,-34.91022,43.90783,-15.08716,29.00581,306.1077,352.3938,29.006,-53.892,-7.606,25.99849,348.8234,324.9283,25.998,-11.177,-35.072,31.52691,353.1874,36.58047,31.527,-6.813,36.58,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,1.905244,0.3627555,0.01484586,-35.19144,44.71128,-15.23635,-35.38352,43.97396,-15.20762,-34.96605,43.96689,-15.02201,35.42507,315.8999,355.7041,35.425,-44.1,-4.296,11.78996,323.3914,339.8524,11.79,-36.609,-20.148,19.22503,348.1607,28.22072,19.225,-11.839,28.221,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,2.075437,0.3700601,0.01484586,-35.18627,44.71593,-15.23631,-35.42152,44.12365,-15.16433,-35.06238,44.1149,-14.9752,33.76704,317.4211,354.7502,33.767,-42.579,-5.25,349.3373,316.2766,351.5365,-10.663,-43.723,-8.464001,359.755,341.0231,7.928234,-0.245,-18.977,7.928,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,2.239724,0.3842024,0.01484586,-35.18796,44.72757,-15.24371,-35.43142,44.28302,-15.11425,-35.12624,44.25116,-14.97534,27.79381,314.7842,353.9363,27.794,-45.216,-6.064,329.0815,319.187,357.964,-30.919,-40.813,-2.036,342.6802,334.022,358.8012,-17.32,-25.978,-1.199,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,2.373009,0.3973116,0.01484586,-35.1849,44.73652,-15.2522,-35.43199,44.34679,-15.09368,-35.14648,44.29091,-14.99526,24.20691,314.255,354.206,24.207,-45.745,-5.794,321.6213,323.3417,351.3875,-38.379,-36.658,-8.612,339.3287,318.9472,6.72405,-20.671,-41.053,6.724,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,2.53833,0.4088103,0.01484586,-35.17437,44.738,-15.25343,-35.52373,44.34723,-15.11301,-35.16069,44.31812,-15.01425,23.27369,316.5649,354.8051,23.274,-43.435,-5.195,326.4746,305.5742,350.4803,-33.525,-54.426,-9.52,340.035,315.7654,2.900013,-19.965,-44.235,2.9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,2.672079,0.4194573,0.01484586,-35.165,44.73749,-15.24886,-35.56714,44.32156,-15.1544,-35.17922,44.32296,-15.042,23.61859,317.0472,353.4793,23.619,-42.953,-6.521,330.2428,299.8158,347.7301,-29.757,-60.184,-12.27,342.1646,307.3996,0.9703018,-17.835,-52.6,0.97,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_31LEaO4M8esDdPH,Reflective,Main,2.81003,0.4268817,0.01484586,-35.15803,44.7377,-15.24745,-35.56168,44.29654,-15.18128,-35.2014,44.32171,-15.0522,23.05743,314.5822,353.2399,23.057,-45.418,-6.76,335.209,298.2173,350.1667,-24.791,-61.783,-9.833,344.9934,304.2281,356.1031,-15.007,-55.772,-3.897,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
