userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveledHeadset,totalDistanceTraveledCameraRig,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_1FDqGwZC9V0tMb9,Reflective,Intro,0.02,0,0,-34.67245,44.83324,-15.2335,-35.16,43.152,-14.71,-35.16,43.152,-14.71,6.720965,4.232985,0.678573,6.721,4.233,0.679,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,0.4303978,0.03162451,0,-34.69969,44.84029,-15.24761,-34.74528,44.44526,-15.09958,-34.71911,44.37803,-14.99779,4.660923,348.1593,357.0333,4.661,-11.841,-2.967,319.5993,338.7505,11.07881,-40.401,-21.249,11.079,3.052216,346.0145,2.154594,3.052,-13.986,2.155,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,0.8037393,0.07494164,0,-34.73631,44.82404,-15.25653,-34.75458,44.43923,-15.10951,-34.75814,44.35511,-15.00229,14.50111,323.3433,354.6129,14.501,-36.657,-5.387,315.8188,336.2266,4.807445,-44.181,-23.773,4.807,9.630017,334.8149,2.678372,9.63,-25.185,2.678,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,0.9421634,0.09498852,0,-34.74334,44.80546,-15.25718,-34.76419,44.44238,-15.12094,-34.77139,44.35736,-15.00812,23.73578,318.3929,351.425,23.736,-41.607,-8.575001,310.9703,342.8659,356.8421,-49.03,-17.134,-3.158,7.468683,337.1881,352.557,7.469,-22.812,-7.443,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,1.087774,0.1063861,0,-34.73528,44.8021,-15.25578,-34.762,44.43062,-15.12959,-34.76741,44.33367,-15.02215,26.70115,323.1832,351.2499,26.701,-36.817,-8.75,313.4342,354.8717,350.9645,-46.566,-5.128,-9.036,7.751576,337.7306,332.8293,7.752,-22.269,-27.171,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,1.245199,0.1230493,0,-34.72164,44.80991,-15.25057,-34.76766,44.40779,-15.12501,-34.77963,44.30954,-15.03689,24.83915,331.8243,352.9002,24.839,-28.176,-7.1,326.3735,352.377,355.2274,-33.627,-7.623,-4.773,3.726483,334.8707,314.0301,3.726,-25.129,-45.97,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,1.389767,0.1326926,0,-34.71284,44.80877,-15.25156,-34.76999,44.39651,-15.12866,-34.7919,44.30717,-15.04525,23.80944,335.5112,353.6493,23.809,-24.489,-6.351,331.284,351.4157,353.6104,-28.716,-8.584001,-6.39,356.5697,330.7495,323.4934,-3.43,-29.25,-36.507,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,1.536042,0.1395593,0,-34.70671,44.80636,-15.25325,-34.79927,44.40799,-15.13028,-34.79232,44.28293,-15.02554,24.61285,338.4965,353.8293,24.613,-21.503,-6.171,321.3044,341.3203,348.2279,-38.696,-18.68,-11.772,4.145954,326.7293,9.730856,4.146,-33.271,9.731001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,1.678355,0.1449684,0,-34.70831,44.8037,-15.25714,-34.82801,44.39977,-15.08955,-34.75689,44.29059,-14.97393,25.97737,337.8268,353.8869,25.977,-22.173,-6.113,329.4269,341.5584,335.1617,-30.573,-18.442,-24.838,9.129606,331.0451,350.3473,9.13,-28.955,-9.653001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,1.845388,0.1527803,0,-34.7127,44.80374,-15.26334,-34.86991,44.40893,-15.02352,-34.69894,44.34512,-14.92368,26.49109,334.9909,353.5757,26.491,-25.009,-6.424,339.7043,335.8162,334.5897,-20.296,-24.184,-25.41,1.097147,349.3988,344.7341,1.097,-10.601,-15.266,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,1.989471,0.159455,0,-34.71699,44.79968,-15.26434,-34.88958,44.45132,-14.9913,-34.67252,44.39708,-14.91356,28.63259,333.8213,353.2848,28.633,-26.179,-6.715,327.0244,346.2794,337.8861,-32.976,-13.721,-22.114,350.8359,356.0714,342.2131,-9.164001,-3.929,-17.787,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,2.154392,0.1814889,0,-34.72263,44.81961,-15.27075,-34.91977,44.5253,-14.98301,-34.6706,44.42654,-14.93084,19.52177,331.4295,352.7262,19.522,-28.571,-7.274,308.6866,341.1041,343.0779,-51.313,-18.896,-16.922,341.8145,354.2683,346.5412,-18.186,-5.732,-13.459,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,2.327813,0.2056488,0,-34.7275,44.83805,-15.28541,-34.92258,44.56858,-14.96951,-34.68874,44.3829,-14.96707,10.77663,328.4397,354.0327,10.777,-31.56,-5.967,306.4117,333.8648,7.624258,-53.588,-26.135,7.624001,345.0803,347.3745,348.6386,-14.92,-12.625,-11.361,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1FDqGwZC9V0tMb9,Reflective,Intro,2.488595,0.2232343,0,-34.72523,44.8484,-15.29873,-34.92139,44.5966,-14.96083,-34.69358,44.31982,-15.00184,4.650751,324.8698,354.5858,4.651,-35.13,-5.414,302.2491,334.0081,-0.002016025,-57.751,-25.992,-0.002,353.6057,344.9859,348.7276,-6.394001,-15.014,-11.272,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
