userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveledHeadset,totalDistanceTraveledCameraRig,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_D1QH7LOPaX82Xeh,Reflective,Intro,0.02,0,0,-34.98925,44.81456,-15.99429,-35.16,43.152,-14.71,-35.16,43.152,-14.71,40.39382,350.8291,358.8537,40.394,-9.171,-1.146,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,0.4238489,0.07126039,0,-34.99225,44.88247,-16.0157,-35.19413,44.32618,-15.86014,-35.0011,44.32489,-15.83993,9.714627,336.1956,357.1707,9.715,-23.804,-2.829,339.3056,342.7082,353.9701,-20.694,-17.292,-6.03,342.2294,342.7803,5.188928,-17.771,-17.22,5.189,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,0.7947813,0.08754467,0,-34.99818,44.87296,-16.00955,-35.19608,44.32607,-15.8595,-35.00288,44.32503,-15.83879,14.5548,336.0186,356.8195,14.555,-23.981,-3.181,339.2152,342.5258,353.8654,-20.785,-17.474,-6.135,342.2014,342.5076,5.177189,-17.799,-17.492,5.177,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,0.9608426,0.09138294,0,-34.9973,44.86964,-16.0095,-35.19915,44.32558,-15.85673,-35.00372,44.32477,-15.83835,15.99577,335.9879,356.4816,15.996,-24.012,-3.518,339.4217,342.2101,353.2587,-20.578,-17.79,-6.741,342.355,342.2482,5.335158,-17.645,-17.752,5.335,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,1.128091,0.1128549,0,-35.00139,44.8488,-16.00722,-35.21,44.32817,-15.83831,-35.00711,44.3225,-15.83759,26.2653,334.416,355.462,26.265,-25.584,-4.538,339.9474,342.3982,350.2769,-20.053,-17.602,-9.723001,343.3711,341.2903,7.224797,-16.629,-18.71,7.225,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,1.279963,0.1259767,0,-35.00272,44.83581,-16.0074,-35.22606,44.33377,-15.81835,-35.00845,44.31696,-15.83644,32.40548,333.8214,354.6268,32.406,-26.179,-5.373,339.8802,341.4637,349.4318,-20.12,-18.536,-10.568,344.9809,340.9346,7.925498,-15.019,-19.065,7.926001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,1.426486,0.1327637,0,-35.00373,44.83273,-16.00864,-35.24081,44.33655,-15.79798,-35.00966,44.32055,-15.83751,34.08144,332.0627,354.2842,34.081,-27.937,-5.716,340.5595,340.1073,349.036,-19.441,-19.893,-10.964,344.3688,340.3723,7.774484,-15.631,-19.628,7.774,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,1.558587,0.1389971,0,-35.00132,44.83086,-16.00974,-35.25363,44.33442,-15.78021,-35.00866,44.32074,-15.83829,33.96655,330.8493,354.0994,33.967,-29.151,-5.901,340.1032,338.4348,349.35,-19.897,-21.565,-10.65,344.2622,340.493,7.536339,-15.738,-19.507,7.536,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,1.693776,0.1552296,0,-34.98551,44.82772,-16.00977,-35.25835,44.33087,-15.7657,-35.00538,44.32185,-15.83873,33.40218,330.9665,355.0961,33.402,-29.033,-4.904,340.2858,338.749,348.2202,-19.714,-21.251,-11.78,344.2387,340.8986,7.509161,-15.761,-19.101,7.509,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,1.827582,0.1754731,0,-34.96574,44.82389,-16.00888,-35.26167,44.33749,-15.75511,-35.00008,44.32269,-15.83876,33.05618,330.4037,355.4582,33.056,-29.596,-4.542,339.794,338.5998,348.6435,-20.206,-21.4,-11.356,344.1768,341.6612,7.586745,-15.823,-18.339,7.587,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_D1QH7LOPaX82Xeh,Reflective,Intro,1.963694,0.187936,0,-34.97339,44.83356,-16.00928,-35.26508,44.35316,-15.74425,-34.99694,44.31631,-15.83809,32.82158,330.4937,355.7473,32.822,-29.506,-4.253,338.2992,337.6545,349.5293,-21.701,-22.346,-10.471,346.0464,342.3497,9.667892,-13.954,-17.65,9.668,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
