userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveledHeadset,totalDistanceTraveledCameraRig,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_T6mDoCc2w6v1mwN,Reflective,Main,0.02,0,0,-35.0881,44.65221,-15.68226,-35.16,43.152,-14.71,-35.16,43.152,-14.71,7.002035,351.0539,358.8027,7.002,-8.946,-1.197,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,0.4929926,0.1056889,0,-35.19349,44.65959,-15.6925,-35.44884,44.43205,-15.40284,-35.05859,44.41245,-15.32201,354.2368,348.3674,359.5283,-5.763,-11.633,-0.472,308.6092,326.6246,5.626045,-51.391,-33.375,5.626,311.5468,1.253001,355.9738,-48.453,1.253,-4.026,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,0.8972775,0.1186155,0,-35.18558,44.66024,-15.70246,-35.45197,44.42989,-15.41619,-35.05994,44.40088,-15.32261,355.7282,341.5288,359.084,-4.272,-18.471,-0.9160001,308.9673,324.3025,6.055328,-51.033,-35.698,6.055,313.6534,359.1325,357.0622,-46.347,-0.867,-2.938,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,1.084112,0.1242207,0,-35.18119,44.66,-15.7055,-35.44897,44.43204,-15.42682,-35.05845,44.39594,-15.31964,356.1149,335.2649,359.818,-3.885,-24.735,-0.182,308.3945,321.3169,7.472145,-51.606,-38.683,7.472,314.4142,356.497,358.5436,-45.586,-3.503,-1.456,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,1.254645,0.1366735,0,-35.17025,44.66368,-15.70732,-35.44594,44.42445,-15.43822,-35.05114,44.38284,-15.30895,354.6452,326.7925,359.0941,-5.355,-33.208,-0.906,309.7917,318.4332,8.649592,-50.208,-41.567,8.650001,316.9605,355.8081,358.2784,-43.039,-4.192,-1.722,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,1.421016,0.1575856,0,-35.15737,44.67334,-15.72039,-35.4669,44.40205,-15.45219,-35.05465,44.35898,-15.29815,350.8851,312.1055,1.637102,-9.115001,-47.894,1.637,316.7498,310.6662,12.15849,-43.25,-49.334,12.159,321.2286,352.485,359.4147,-38.771,-7.515,-0.585,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,1.592808,0.1837106,0,-35.13267,44.67913,-15.72583,-35.51204,44.36886,-15.46373,-35.06855,44.35573,-15.29554,349.2411,301.8466,1.953105,-10.759,-58.153,1.953,325.6756,302.6631,10.84494,-34.324,-57.337,10.845,322.1583,347.8706,358.9686,-37.842,-12.129,-1.031,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,1.769646,0.2057261,0,-35.11134,44.68335,-15.72465,-35.53279,44.35514,-15.4802,-35.0799,44.35073,-15.29865,346.4911,298.4193,1.844012,-13.509,-61.581,1.844,327.3409,298.2762,7.281534,-32.659,-61.724,7.282001,322.6627,343.5863,359.0622,-37.337,-16.414,-0.938,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,1.969157,0.2187539,0,-35.09944,44.68408,-15.71959,-35.53362,44.35456,-15.48237,-35.07813,44.34438,-15.29789,346.045,296.564,1.252195,-13.955,-63.436,1.252,323.8709,299.516,0.9853771,-36.129,-60.484,0.9850001,323.7179,342.9622,357.7432,-36.282,-17.038,-2.257,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_T6mDoCc2w6v1mwN,Reflective,Main,2.169187,0.2265603,0,-35.09384,44.68659,-15.71501,-35.5369,44.34632,-15.47314,-35.07348,44.33986,-15.29661,343.8056,296.59,359.6837,-16.194,-63.41,-0.316,320.8392,302.0345,356.8271,-39.161,-57.965,-3.173,323.9617,342.5011,358.5834,-36.038,-17.499,-1.417,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
