PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportStart.x,TeleportStart.y,TeleportStart.z,TeleportEnd.x,TeleportEnd.y,TeleportEnd.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Walk,Complexity,Walk,3,Task3,0.5036428,0.9,0.3963572,25.19169,2.142756,0.4054466,-36.7821,44.44921,-14.836,-37.48452,44.04488,-14.92992,-37.50588,44.09758,-14.752,,,,,,,-13.658,40.852,-5.5109
Walk,Complexity,Walk,4,Task4,0.5036428,0.35,0.1536428,18.96669,2.274909,0.5233037,-36.78214,44.44953,-14.8356,-37.48421,44.04474,-14.93026,-37.5053,44.09752,-14.75201,,,,,,,-23.471,31.951,-9.703745
Walk,Plateau,Walk,5,Task5,0.5036428,0.7,0.1963572,28.72705,2.442344,0.6271201,-36.78275,44.46461,-14.83522,-37.48479,44.05947,-14.93038,-37.50607,44.11218,-14.75227,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,6,Task5,0.5036428,0.7,0.1963572,28.7516,2.568647,0.7014958,-36.78244,44.50871,-14.8352,-37.48443,44.10365,-14.93025,-37.50551,44.15644,-14.752,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,7,Task5,0.5036428,0.7,0.1963572,28.718,2.699416,0.7613913,-36.7817,44.45003,-14.83485,-37.48441,44.04482,-14.93019,-37.50563,44.0976,-14.75195,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,7,Task5,0.5036428,0.7,0.1963572,28.71808,2.840415,0.8793372,-36.78159,44.45035,-14.83505,-37.48476,44.04464,-14.93013,-37.50598,44.09732,-14.75224,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,8,Task5,0.5036428,0.7,0.1963572,28.73456,2.966932,0.9676496,-36.78155,44.47974,-14.83532,-37.48423,44.07422,-14.93014,-37.50562,44.12702,-14.75206,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,28.71812,3.107055,0.998245,-36.78133,44.45076,-14.8347,-37.48408,44.04487,-14.92982,-37.50554,44.09749,-14.75203,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,28.71786,3.240125,1.116627,-36.78126,44.45041,-14.83453,-37.48447,44.04496,-14.92984,-37.50596,44.09746,-14.75229,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,28.71826,3.367096,1.117782,-36.78142,44.45082,-14.83377,-37.48442,44.04477,-14.93005,-37.50574,44.09735,-14.75218,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,28.71972,3.523897,1.232353,-36.78021,44.45525,-14.83426,-37.48446,44.04881,-14.92997,-37.50595,44.10133,-14.75224,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,28.71675,3.647479,1.237604,-36.77964,44.45082,-14.83448,-37.48441,44.04471,-14.92997,-37.50575,44.0972,-14.75226,,,,,,,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,28.71725,3.769137,1.238525,-36.78008,44.45104,-14.83431,-37.48468,44.0448,-14.93028,-37.50624,44.0974,-14.7527,,,,,,,-13.049,28.321,-15.9911
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.31695,3.919599,1.239836,-36.77959,44.45166,-14.83382,-37.48458,44.04464,-14.93047,-37.50591,44.09737,-14.75269,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.31531,4.088316,1.299619,-36.77886,44.51101,-14.8333,-37.48449,44.10353,-14.93073,-37.5059,44.15613,-14.75266,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.31594,4.216417,1.30154,-36.7798,44.51026,-14.83332,-37.48454,44.10334,-14.93025,-37.50615,44.15585,-14.7526,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.3168,4.356919,1.303158,-36.7811,44.51012,-14.83333,-37.48461,44.10355,-14.93016,-37.50632,44.15593,-14.75283,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.32322,4.4911,1.311341,-36.78904,44.50964,-14.83494,-37.48434,44.10346,-14.92981,-37.50646,44.15559,-14.75306,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.35683,4.619102,1.349054,-36.82383,44.51016,-14.84926,-37.48421,44.10373,-14.93011,-37.5062,44.15617,-14.753,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.42517,4.762279,1.432076,-36.90359,44.50233,-14.87028,-37.48425,44.10408,-14.92968,-37.50636,44.15604,-14.75282,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.49512,4.888008,1.521522,-36.99105,44.493,-14.88639,-37.48399,44.10388,-14.92959,-37.50611,44.15613,-14.75268,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.54574,5.022964,1.619079,-37.06654,44.54223,-14.88775,-37.48413,44.10387,-14.92975,-37.50587,44.1562,-14.75224,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.58176,5.168582,1.684613,-37.10309,44.59413,-14.90381,-37.48486,44.10368,-14.92992,-37.50637,44.15648,-14.75228,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.59674,5.295631,1.74934,-37.1253,44.65411,-14.90415,-37.48465,44.10354,-14.93008,-37.50584,44.15642,-14.75172,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.58304,5.421874,1.828162,-37.12214,44.73083,-14.88817,-37.48376,44.10408,-14.92944,-37.50515,44.15649,-14.75184,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.54565,5.562258,1.895322,-37.10305,44.78357,-14.8544,-37.48425,44.10407,-14.92957,-37.50554,44.15681,-14.75171,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.50244,5.695644,1.962364,-37.08323,44.83076,-14.81327,-37.4843,44.1041,-14.9295,-37.50573,44.15684,-14.75145,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.49233,5.824739,2.00172,-37.0868,44.86546,-14.79566,-37.48425,44.10412,-14.92922,-37.50594,44.15651,-14.75179,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.49855,5.960742,2.02732,-37.10688,44.87365,-14.78571,-37.48364,44.10405,-14.929,-37.50544,44.15661,-14.75156,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.5361,6.119255,2.073753,-37.15094,44.87439,-14.79643,-37.48386,44.1042,-14.92925,-37.50522,44.15677,-14.7515,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.60206,6.249003,2.160313,-37.23416,44.85632,-14.81023,-37.48363,44.10451,-14.92868,-37.50551,44.1565,-14.7518,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.64943,6.386196,2.240826,-37.31086,44.83339,-14.80451,-37.48437,44.10411,-14.92935,-37.50594,44.1566,-14.75209,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.68871,6.538411,2.303483,-37.37093,44.81577,-14.80269,-37.48418,44.10432,-14.92888,-37.50586,44.15705,-14.75061,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.7032,6.674725,2.335703,-37.40046,44.81977,-14.79487,-37.48393,44.10449,-14.92832,-37.51005,44.15659,-14.75429,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.6916,6.8125,2.352812,-37.39452,44.82756,-14.78437,-37.48735,44.10412,-14.9248,-37.50761,44.15801,-14.77301,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.66016,6.964728,2.39189,-37.3568,44.83276,-14.77649,-37.47824,44.10661,-14.93068,-37.50904,44.15956,-14.77575,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.59622,7.098908,2.466139,-37.28857,44.84763,-14.7523,-37.56874,44.09396,-14.84345,-37.53007,44.17285,-14.75849,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.50205,7.239547,2.572633,-37.2029,44.88596,-14.70233,-37.35419,44.32693,-14.51195,-37.53439,44.24065,-14.72705,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.38022,7.390609,2.700413,-37.11648,44.91977,-14.6153,-37.12268,44.6811,-15.02926,-37.51817,44.36787,-14.75636,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.23396,7.539071,2.854214,-37.04192,44.94768,-14.48405,-36.74475,44.74438,-14.81249,-37.35073,44.48089,-14.70756,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.10789,7.709026,2.99423,-36.99804,44.96059,-14.35206,-36.46175,44.87678,-14.60439,-37.08336,44.53051,-14.68056,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.02464,7.854604,3.10393,-36.99222,44.96339,-14.24299,-36.28598,44.96999,-14.30969,-36.79345,44.5705,-14.55678,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.98993,8.007716,3.167107,-37.00614,44.96516,-14.18173,-36.19367,45.05287,-13.94253,-36.61462,44.55833,-14.31367,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.98593,8.229526,3.182122,-37.01344,44.96715,-14.16912,-36.17872,45.12534,-13.3436,-36.53767,44.5607,-14.04402,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.98632,8.370548,3.185663,-37.01184,44.96896,-14.17112,-36.24466,45.1718,-12.72168,-36.50862,44.59599,-13.9431,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.98593,8.523204,3.18741,-37.0118,44.96929,-14.17061,-36.30953,45.20297,-12.0885,-36.50578,44.61413,-13.91225,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.98822,8.686076,3.190404,-37.01395,44.97079,-14.17166,-36.40618,45.22136,-11.214,-36.50296,44.61766,-13.9064,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.99056,8.843331,3.193048,-37.01517,44.97168,-14.1737,-36.57129,45.19994,-10.1212,-36.48176,44.62176,-13.92341,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.99317,9.029154,3.196544,-37.01551,44.97228,-14.17697,-36.81419,45.13107,-8.9002,-36.46517,44.62923,-13.94168,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.9963,9.183016,3.19999,-37.01683,44.9729,-14.18001,-35.16,43.208,-14.71,-36.45892,44.63307,-13.95127,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.99815,9.355687,3.202519,-37.01875,44.97418,-14.18069,-35.16,43.208,-14.71,-36.45741,44.63548,-13.95283,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.99766,9.495005,3.213559,-37.02592,44.97677,-14.17304,-37.07963,44.59041,-13.89396,-36.45802,44.63326,-13.95064,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00245,9.646252,3.243432,-37.04987,44.98003,-14.15652,-37.0662,44.59389,-13.87553,-36.45917,44.6292,-13.94795,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00733,9.78806,3.249675,-37.05477,44.97979,-14.15858,-37.04671,44.6072,-13.85185,-36.45547,44.62529,-13.94948,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00676,9.919266,3.256317,-37.04992,44.97863,-14.16251,-37.03341,44.6156,-13.83603,-36.45243,44.62481,-13.95073,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00125,10.08986,3.273544,-37.0349,44.9753,-14.16944,-37.01155,44.61673,-13.86036,-36.45266,44.62469,-13.95038,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.99924,10.25855,3.293052,-37.01956,44.97505,-14.18139,-36.9922,44.61153,-13.87772,-36.45033,44.62505,-13.95043,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00106,10.41615,3.307238,-37.01069,44.97461,-14.19241,-36.99408,44.60551,-13.87702,-36.44531,44.62363,-13.95599,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00213,10.58515,3.312722,-37.00768,44.97404,-14.19679,-36.99854,44.60299,-13.87306,-36.44226,44.62518,-13.96103,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.0034,10.74609,3.316614,-37.00599,44.97365,-14.20018,-36.99984,44.60462,-13.87436,-36.44088,44.62711,-13.96364,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00428,10.91556,3.3188,-37.00569,44.97382,-14.20167,-36.99863,44.60295,-13.87943,-36.44343,44.62836,-13.96122,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00501,11.10467,3.320146,-37.00619,44.97395,-14.2022,-37.00238,44.60192,-13.88157,-36.44506,44.62767,-13.95834,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00542,11.25546,3.321342,-37.007,44.97382,-14.20201,-37.00677,44.60009,-13.8826,-36.44613,44.62748,-13.95608,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00583,11.39984,3.322409,-37.00776,44.97367,-14.20185,-37.01473,44.59451,-13.89194,-36.44738,44.62748,-13.95417,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.56699,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.00722,11.62854,3.324941,-37.01022,44.97343,-14.20143,-37.01649,44.59421,-13.89344,-36.4481,44.62652,-13.95582,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.01206,11.82821,3.329966,-37.01377,44.97378,-14.20472,-37.00561,44.59576,-13.89501,-36.45284,44.62514,-13.961,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.01768,12.00796,3.337262,-37.01493,44.97286,-14.21143,-36.94947,44.59143,-13.90232,-36.48109,44.62216,-13.98349,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.506607,12.19823,16.22625,-25.93919,44.90757,-7.639093,-25.74295,44.50621,-7.401358,-25.533,44.53497,-7.508341,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.527839,12.34217,16.24956,-25.92345,44.90067,-7.65442,-25.68035,44.4582,-7.501087,-25.59553,44.47956,-7.603196,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.553885,12.49461,16.2875,-25.91649,44.89074,-7.689417,-25.67268,44.42117,-7.628714,-25.63756,44.45346,-7.721559,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.556138,12.6612,16.32977,-25.93938,44.88371,-7.723121,-25.69972,44.4112,-7.733767,-25.68808,44.44786,-7.819414,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.544525,12.84318,16.3628,-25.967,44.87678,-7.739809,-25.7339,44.40972,-7.805161,-25.75848,44.4188,-7.898268,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.529812,12.98725,16.39395,-25.99447,44.86854,-7.751114,-25.76822,44.38845,-7.843298,-25.81422,44.39685,-7.930488,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.508847,13.13158,16.42304,-26.02325,44.8662,-7.75326,-25.79267,44.38761,-7.867435,-25.85095,44.38229,-7.94708,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.501894,13.26217,16.43666,-26.03481,44.86078,-7.756827,-25.80532,44.39109,-7.885487,-25.87122,44.38708,-7.958701,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.510772,13.39673,16.46366,-26.04083,44.87546,-7.776392,-25.81303,44.39196,-7.908176,-25.88648,44.38307,-7.970835,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.513501,13.54221,16.51783,-26.05071,44.92608,-7.786504,-25.82084,44.39383,-7.936126,-25.90939,44.3802,-7.988551,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.508457,13.68032,16.5564,-26.05809,44.96207,-7.782555,-25.83017,44.39683,-7.970254,-25.92758,44.38134,-8.013616,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.559256,13.82126,16.6305,-26.03115,44.92576,-7.834327,-25.84416,44.39592,-8.014795,-25.9483,44.37883,-8.050364,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.604693,13.96415,16.7086,-26.02419,44.88994,-7.899783,-25.88192,44.38499,-8.078139,-25.99077,44.36737,-8.101916,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.644789,14.11489,16.78963,-26.03936,44.87891,-7.977873,-25.94559,44.36272,-8.148075,-26.06521,44.34428,-8.155239,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.698711,14.24673,16.88264,-26.0497,44.86572,-8.069254,-26.03366,44.33708,-8.208045,-26.15622,44.31726,-8.196606,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.727221,14.38857,16.948,-26.06741,44.85029,-8.129889,-26.13475,44.2957,-8.245337,-26.26244,44.27841,-8.213731,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.751528,14.52035,17.00307,-26.08332,44.83932,-8.181215,-26.22094,44.2453,-8.270498,-26.34677,44.21,-8.215693,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.781368,14.65053,17.06011,-26.07935,44.80401,-8.221617,-26.29945,44.1841,-8.287074,-26.3771,44.15618,-8.248546,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.802783,14.79149,17.14401,-26.06296,44.72378,-8.239199,-26.36141,44.10686,-8.314358,-26.43691,44.09719,-8.277184,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.824703,14.95012,17.23082,-26.04433,44.6403,-8.252892,-26.4044,44.05805,-8.345531,-26.47687,44.06515,-8.314291,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.856219,15.07991,17.31478,-26.00724,44.56547,-8.25955,-26.4175,44.04244,-8.364535,-26.48592,44.05045,-8.323092,,,,,,,-28.721,44.641,-5.5209
