PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportStart.x,TeleportStart.y,TeleportStart.z,TeleportEnd.x,TeleportEnd.y,TeleportEnd.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.35234,3.788159,1.218294,-36.82902,44.54679,-14.83923,-35.16,43.208,-14.71,-37.57872,44.10643,-14.886,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.35257,3.921132,1.281306,-36.87563,44.53651,-14.79867,-35.16,43.208,-14.71,-37.57898,44.10639,-14.88646,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.35804,4.056891,1.31509,-36.90327,44.52885,-14.78152,-35.16,43.208,-14.71,-37.57869,44.10632,-14.88621,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.39786,4.18854,1.376359,-36.96269,44.51454,-14.78186,-35.16,43.208,-14.71,-37.57912,44.10639,-14.88645,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.45728,4.323858,1.46823,-37.05243,44.49569,-14.78103,-35.16,43.208,-14.71,-37.57831,44.10654,-14.88574,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.49332,4.467088,1.545654,-37.12482,44.50671,-14.76432,-35.16,43.208,-14.71,-37.57852,44.10657,-14.88569,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.49722,4.590357,1.631935,-37.15411,44.58087,-14.74368,-35.16,43.208,-14.71,-37.57871,44.10667,-14.8856,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.49374,4.727361,1.716411,-37.14842,44.66483,-14.74432,-35.16,43.208,-14.71,-37.57827,44.10649,-14.886,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.51768,4.860894,1.790381,-37.16485,44.73451,-14.76131,-35.16,43.208,-14.71,-37.57876,44.10641,-14.88633,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.54498,4.997143,1.860189,-37.17742,44.79833,-14.78593,-35.16,43.208,-14.71,-37.57841,44.10672,-14.88551,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.56233,5.128541,1.895133,-37.18994,44.82653,-14.79747,-35.16,43.208,-14.71,-37.57773,44.10682,-14.88529,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.59103,5.288764,1.935953,-37.22517,44.84315,-14.8038,-35.16,43.208,-14.71,-37.57777,44.10705,-14.88506,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.62202,5.417255,1.997235,-37.28247,44.83312,-14.79343,-35.16,43.208,-14.71,-37.57755,44.10723,-14.88459,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.65228,5.557156,2.051585,-37.33228,44.81464,-14.78891,-35.16,43.208,-14.71,-37.57755,44.1073,-14.88442,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.66182,5.701053,2.074023,-37.35147,44.81617,-14.78405,-35.16,43.208,-14.71,-37.57783,44.10726,-14.8838,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.66164,5.828089,2.096055,-37.36678,44.82182,-14.76942,-35.16,43.208,-14.71,-37.57822,44.10746,-14.88313,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.65394,5.954268,2.107456,-37.35859,44.82444,-14.76648,-35.16,43.208,-14.71,-37.57854,44.10765,-14.88229,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.62436,6.104724,2.14184,-37.326,44.82507,-14.75641,-35.16,43.208,-14.71,-37.57772,44.10883,-14.88556,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.56374,6.224144,2.209713,-37.26946,44.84625,-14.72576,-35.16,43.208,-14.71,-37.59148,44.11761,-14.8813,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.45803,6.356366,2.324214,-37.19088,44.88596,-14.65347,-35.16,43.208,-14.71,-37.60049,44.15681,-14.84406,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.33596,6.505907,2.454691,-37.12746,44.91871,-14.54477,-37.34945,44.37746,-14.80297,-37.57845,44.31385,-14.78451,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.2236,6.637959,2.580896,-37.08885,44.93799,-14.42637,-37.18275,44.51436,-14.68128,-37.4695,44.43305,-14.72465,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.12798,6.773177,2.692971,-37.06321,44.95209,-14.31856,-37.05352,44.57242,-14.53684,-37.31198,44.45603,-14.70348,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.04711,6.945147,2.794,-37.05056,44.95913,-14.21861,-36.93305,44.59372,-14.38219,-37.07079,44.46933,-14.5953,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.99083,7.109493,2.870378,-37.04852,44.96141,-14.14237,-36.87804,44.60716,-14.17179,-36.82147,44.49146,-14.35905,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.96792,7.256829,2.904777,-37.05072,44.96439,-14.10824,-36.88363,44.60547,-14.04476,-36.70457,44.48912,-14.18007,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.95031,7.420822,2.928019,-37.04823,44.96553,-14.08606,-36.9231,44.6018,-13.94823,-36.62358,44.45141,-14.04681,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93838,7.552685,2.941009,-37.04296,44.96546,-14.07453,-36.96338,44.59543,-13.89225,-36.5636,44.4449,-13.99005,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93269,7.686401,2.947276,-37.03934,44.96537,-14.07012,-36.99979,44.59365,-13.85913,-36.49578,44.48075,-13.94932,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.92999,7.826777,2.951466,-37.03561,44.96717,-14.06991,-37.01912,44.5856,-13.84071,-36.42667,44.56139,-13.9265,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.92447,8.049426,2.958102,-37.03405,44.96673,-14.06373,-37.00689,44.58439,-13.84325,-36.39669,44.62323,-13.89826,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.91972,8.215271,2.965574,-37.03473,44.96694,-14.05644,-36.97635,44.60019,-13.87457,-36.4131,44.63253,-13.86068,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.92023,8.358524,2.966584,-37.03509,44.96632,-14.05682,-36.95222,44.61357,-13.90518,-36.4248,44.63248,-13.84151,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.92406,8.503545,2.97088,-37.0389,44.96672,-14.05845,-36.925,44.62417,-13.94017,-36.43154,44.63522,-13.83178,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.92932,8.656715,2.976412,-37.04305,44.9682,-14.0617,-36.88306,44.63346,-13.99391,-36.43531,44.63714,-13.82862,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93131,8.844133,2.978734,-37.04514,44.96818,-14.06243,-36.83326,44.64856,-14.0514,-36.43607,44.63739,-13.82751,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93274,8.996077,2.980641,-37.04673,44.96858,-14.06287,-36.77387,44.66491,-14.11543,-36.43745,44.63718,-13.82607,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93298,9.063908,2.980979,-37.04673,44.9687,-14.06319,-36.75909,44.66911,-14.13179,-36.43762,44.63723,-13.8257,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.93624,9.255461,2.984266,-37.04885,44.96909,-14.06567,-36.68746,44.68942,-14.21084,-36.44041,44.63656,-13.82543,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.94149,9.404492,2.989609,-37.05294,44.96934,-14.069,-36.62037,44.70897,-14.28257,-36.44418,44.63651,-13.82752,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.95003,9.574869,2.998377,-37.06001,44.97049,-14.07401,-36.5208,44.72482,-14.36119,-36.47697,44.63377,-13.83849,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.436814,9.71377,13.5032,-28.58839,45.24892,-7.876937,-28.18308,44.92509,-7.955805,-28.11734,44.88676,-7.686829,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.453084,9.866944,13.52545,-28.57502,45.24473,-7.894047,-26.68611,43.48586,-8.510014,-28.22759,44.82234,-7.783571,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.500782,10.03981,13.57856,-28.56603,45.23576,-7.94498,-28.32882,44.80089,-7.82781,-28.27321,44.79692,-7.918921,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.554651,10.16857,13.64549,-28.58932,45.22157,-8.005219,-28.34766,44.78478,-7.94634,-28.32551,44.80092,-8.037872,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.58552,10.35508,13.70626,-28.63564,45.20897,-8.041821,-28.38106,44.77567,-8.025522,-28.4083,44.76979,-8.148054,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.610525,10.49841,13.74913,-28.66837,45.20545,-8.06913,-28.42753,44.75098,-8.091276,-28.47383,44.74636,-8.197659,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.635897,10.66617,13.8076,-28.71736,45.19309,-8.098329,-28.466,44.74582,-8.135775,-28.53734,44.72889,-8.237703,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.661949,10.79694,13.84624,-28.74099,45.18664,-8.12625,-28.48967,44.74961,-8.170941,-28.58449,44.72106,-8.273584,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.726789,10.93148,13.92008,-28.76311,45.22117,-8.184922,-28.52566,44.7412,-8.23129,-28.63077,44.70995,-8.319612,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.758148,11.06736,13.99903,-28.78517,45.29309,-8.200089,-28.55702,44.73865,-8.278498,-28.68613,44.70005,-8.367133,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.8048,11.20083,14.08054,-28.77776,45.24844,-8.258546,-28.58134,44.73117,-8.321558,-28.72011,44.69254,-8.413308,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.854071,11.33925,14.16544,-28.77871,45.2172,-8.315608,-28.60863,44.72408,-8.374443,-28.75419,44.6802,-8.468512,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.899873,11.51298,14.21755,-28.79942,45.22114,-8.361069,-28.67664,44.72257,-8.429136,-28.82973,44.68425,-8.518359,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,2.957524,11.647,14.27604,-28.79828,45.22876,-8.418402,-28.74403,44.6968,-8.460571,-28.91835,44.6544,-8.555,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.004107,11.7874,14.32831,-28.79666,45.21491,-8.468706,-28.79243,44.66423,-8.466869,-28.98403,44.60203,-8.587122,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.055232,11.92005,14.3904,-28.78229,45.1941,-8.525025,-28.81843,44.61707,-8.460585,-29.03641,44.52353,-8.60889,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.094436,12.04821,14.45887,-28.75834,45.15233,-8.57257,-28.81717,44.57175,-8.447654,-29.06534,44.45324,-8.629326,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.112058,12.18581,14.51905,-28.7338,45.10421,-8.598266,-28.80384,44.53594,-8.427576,-29.09142,44.39795,-8.652728,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.109005,12.32947,14.5889,-28.7098,45.0391,-8.604292,-28.87141,44.47826,-8.538269,-29.07819,44.38828,-8.687918,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.096175,12.47828,14.67504,-28.67148,44.96251,-8.599939,-28.88113,44.4752,-8.538656,-29.09699,44.37989,-8.706637,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.08273,12.60462,14.75566,-28.62166,44.89987,-8.591135,-28.86316,44.49445,-8.507939,-29.09947,44.37653,-8.715675,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.072667,12.74786,14.83928,-28.5606,44.84346,-8.582692,-28.84375,44.5083,-8.458458,-29.10129,44.37701,-8.700763,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.079686,12.87331,14.91581,-28.49156,44.81332,-8.58719,-29.03361,44.36559,-8.763507,-29.10932,44.37619,-8.677523,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.110743,13.00952,14.99532,-28.4164,44.8092,-8.612122,-29.03676,44.36526,-8.766753,-29.11544,44.37492,-8.681715,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.157188,13.15756,15.06732,-28.35952,44.79734,-8.653428,-29.03451,44.36575,-8.763945,-29.1174,44.37162,-8.688639,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.214053,13.30056,15.13535,-28.33428,44.76967,-8.709007,-29.03055,44.36782,-8.759427,-29.1214,44.3696,-8.691593,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.250261,13.43602,15.17808,-28.33064,44.74841,-8.745846,-29.01506,44.37862,-8.734714,-29.12142,44.37037,-8.687702,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.271722,13.56807,15.2058,-28.32995,44.73167,-8.767902,-29.01361,44.37965,-8.731564,-29.12099,44.36972,-8.687883,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.286675,13.70966,15.22931,-28.33319,44.71478,-8.783782,-29.01436,44.37955,-8.732793,-29.1224,44.36992,-8.689474,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.288228,13.83833,15.233,-28.33305,44.7122,-8.785386,-29.01484,44.37922,-8.733049,-29.12232,44.36989,-8.687993,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.289562,13.9935,15.23773,-28.33025,44.70867,-8.786471,-29.01503,44.37862,-8.733975,-29.11863,44.37207,-8.683195,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.292947,14.12917,15.24315,-28.32691,44.70591,-8.789536,-29.01549,44.37849,-8.734362,-29.117,44.37368,-8.680127,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.293497,14.26634,15.24663,-28.32583,44.70866,-8.789904,-29.01562,44.37823,-8.735155,-29.11802,44.37327,-8.682188,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.294174,14.41594,15.24886,-28.3264,44.70794,-8.790669,-29.0156,44.37838,-8.734745,-29.11496,44.37503,-8.67725,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.294399,14.55177,15.25487,-28.33081,44.70435,-8.791496,-29.01666,44.37799,-8.736164,-29.11326,44.37694,-8.673817,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.291956,14.68619,15.26112,-28.33671,44.70352,-8.789751,-29.01646,44.37765,-8.736325,-29.11072,44.37833,-8.670332,,,,,,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,3.291091,14.81904,15.26622,-28.34117,44.70137,-8.789442,-29.01659,44.3777,-8.736485,-29.10917,44.37945,-8.668196,,,,,,,-28.721,44.641,-5.5209
