userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.40621,Far,-28.661,44.641,-5.3419,0.02,0,-35.46952,43.54581,-16.83847,-35.16,43.152,-14.71,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.60873,Far,-28.661,44.641,-5.3419,0.4880509,0.2309341,-34.94059,43.86555,-16.24812,-34.40348,43.55219,-16.08913,-34.62741,43.54108,-16.3128,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.87736,Far,-28.661,44.641,-5.3419,0.8106318,0.8154131,-34.85334,44.30831,-15.47185,-34.4035,43.78026,-15.55116,-34.62687,43.76958,-15.77415,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.86246,Far,-28.661,44.641,-5.3419,0.9948686,0.8154131,-34.79127,44.25553,-15.49026,-34.40345,43.78043,-15.55116,-34.62729,43.76939,-15.77449,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.84143,Far,-28.661,44.641,-5.3419,1.125155,0.8154131,-34.7734,44.27024,-15.47702,-34.40371,43.78062,-15.5513,-34.62782,43.76957,-15.77488,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.81842,Far,-28.661,44.641,-5.3419,1.272829,0.8154169,-34.7608,44.28436,-15.45824,-34.40356,43.78044,-15.55111,-34.62813,43.76912,-15.77502,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.80467,Far,-28.661,44.641,-5.3419,1.428119,0.8154169,-34.74675,44.28865,-15.4508,-34.40383,43.78051,-15.55119,-34.62811,43.76934,-15.77487,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.79217,Far,-28.661,44.641,-5.3419,1.592656,0.8154169,-34.72746,44.28722,-15.44775,-34.40367,43.78028,-15.55127,-34.62598,43.76924,-15.77546,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.77397,Far,-28.661,44.641,-5.3419,1.762684,0.8154169,-34.70668,44.28323,-15.43884,-34.4043,43.78037,-15.55171,-34.61886,43.76943,-15.77849,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.76159,Far,-28.661,44.641,-5.3419,1.928031,0.8154169,-34.69823,44.27464,-15.42915,-34.40391,43.7802,-15.55151,-34.63394,43.76924,-15.77954,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.75374,Far,-28.661,44.641,-5.3419,2.082849,0.8154169,-34.707,44.27349,-15.4147,-34.40407,43.78048,-15.55247,-34.62224,43.77977,-15.78017,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.756,Far,-28.661,44.641,-5.3419,2.218335,0.8154169,-34.71769,44.26476,-15.41059,-34.40391,43.78493,-15.55282,-34.60438,43.86809,-15.74879,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.76045,Far,-28.661,44.641,-5.3419,2.353664,0.8154169,-34.72765,44.25791,-15.40954,-34.42711,43.81089,-15.56598,-34.58822,43.93698,-15.72446,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.76502,Far,-28.661,44.641,-5.3419,2.497266,0.8154169,-34.73832,44.25577,-15.40835,-34.48208,43.98761,-15.55105,-34.5582,44.02078,-15.70739,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.7718,Far,-28.661,44.641,-5.3419,2.639768,0.8154169,-34.75309,44.25618,-15.40736,-34.47699,44.12795,-15.46521,-34.549,44.10642,-15.67847,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.77613,Far,-28.661,44.641,-5.3419,2.807652,0.8154169,-34.76991,44.25775,-15.4023,-34.45683,44.1984,-15.37068,-34.56517,44.15097,-15.65612,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.77668,Far,-28.661,44.641,-5.3419,2.982579,0.8154169,-34.78002,44.25834,-15.39682,-34.46901,44.19431,-15.33394,-34.57604,44.13534,-15.64946,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.76434,Far,-28.661,44.641,-5.3419,3.147192,0.9548852,-34.66123,44.26188,-15.45393,-34.35758,44.14144,-15.37879,-34.46996,44.07395,-15.73178,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.73127,Far,-28.661,44.641,-5.3419,3.299652,1.267696,-34.37486,44.25936,-15.58049,-34.07566,44.0774,-15.49435,-34.19607,44.00739,-15.87828,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.68427,Far,-28.661,44.641,-5.3419,3.472081,1.69488,-33.97757,44.24783,-15.73909,-33.68529,44.03279,-15.65239,-33.80648,43.95598,-16.05675,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.51718,Far,-28.661,44.641,-5.3419,3.654601,2.169358,-33.51017,44.24155,-15.78083,-33.22136,44.01613,-15.72556,-33.34539,43.94693,-16.10945,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.45917,Far,-28.661,44.641,-5.3419,3.821706,2.31566,-33.3682,44.24487,-15.78211,-33.08571,43.99676,-15.77504,-33.20868,43.94657,-16.11193,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.30642,Far,-28.661,44.641,-5.3419,3.987555,2.703641,-32.98074,44.24985,-15.78326,-32.71281,43.96571,-15.8404,-32.82746,43.94312,-16.11486,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.17214,Far,-28.661,44.641,-5.3419,4.142062,3.073113,-32.60009,44.24743,-15.78917,-32.35302,43.93671,-15.88914,-32.45932,43.93626,-16.11101,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.013,Far,-28.661,44.641,-5.3419,4.309884,3.492134,-32.18895,44.25381,-15.76735,-31.9738,43.93274,-15.89487,-32.06216,43.93644,-16.07814,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.89296,Far,-28.661,44.641,-5.3419,4.478882,3.88126,-31.77228,44.25177,-15.77382,-31.58621,43.9216,-15.9423,-31.65584,43.93666,-16.08336,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.78496,Far,-28.661,44.641,-5.3419,4.653662,4.291794,-31.32949,44.23503,-15.78363,-31.17583,43.91093,-15.97709,-31.23256,43.93245,-16.10292,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.70867,Far,-28.661,44.641,-5.3419,4.809615,4.371917,-31.30352,44.22115,-15.71092,-31.18279,43.90812,-15.91452,-31.22617,43.93033,-16.03642,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.71078,Far,-28.661,44.641,-5.3419,4.961064,4.371917,-31.283,44.21938,-15.71823,-31.18009,43.91381,-15.92786,-31.21704,43.93422,-16.04153,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.71811,Far,-28.661,44.641,-5.3419,5.13226,4.371917,-31.26099,44.2247,-15.73153,-31.16818,43.92582,-15.93781,-31.20079,43.95078,-16.04624,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.72989,Far,-28.661,44.641,-5.3419,5.291039,4.371917,-31.24217,44.22285,-15.7483,-31.13568,43.92698,-15.9333,-31.16599,43.97388,-16.03535,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.73795,Far,-28.661,44.641,-5.3419,5.471176,4.371917,-31.22335,44.22511,-15.76135,-31.10792,43.90753,-15.92221,-31.13553,43.97266,-16.02189,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.74154,Far,-28.661,44.641,-5.3419,5.638797,4.371917,-31.20898,44.22483,-15.76856,-31.09399,43.90614,-15.91289,-31.10798,43.9679,-16.01512,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.74275,Far,-28.661,44.641,-5.3419,5.806586,4.371917,-31.19758,44.225,-15.7726,-31.07268,43.90557,-15.91079,-31.08706,43.96835,-16.01697,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.7391,Far,-28.661,44.641,-5.3419,5.972411,4.371917,-31.19184,44.22911,-15.77039,-31.05636,43.90754,-15.90924,-31.07545,43.96466,-16.02146,0,0,0
