PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.708599,-35.39762,44.82756,-14.4995,-35.56482,44.40308,-14.44748,-35.46185,44.45085,-14.34058,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.841615,-35.41964,44.82426,-14.44831,-35.59321,44.4006,-14.40634,-35.47606,44.4472,-14.29667,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.977484,-35.43565,44.82623,-14.38327,-35.62236,44.40121,-14.3521,-35.48843,44.44671,-14.23424,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.106797,-35.44786,44.83102,-14.31546,-35.64561,44.40641,-14.28797,-35.49754,44.45253,-14.16791,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.234638,-35.45312,44.83273,-14.2519,-35.66281,44.41162,-14.22157,-35.49985,44.4587,-14.10747,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.369267,-35.45508,44.83617,-14.20423,-35.66695,44.41973,-14.15673,-35.49238,44.46431,-14.0552,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.492159,-35.45831,44.8433,-14.1844,-35.66172,44.42511,-14.10617,-35.48234,44.47098,-14.02526,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.62658,-35.46847,44.85095,-14.18279,-35.64794,44.42969,-14.06265,-35.46791,44.47876,-14.00998,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.76787,-35.49317,44.86099,-14.20636,-35.6346,44.43491,-14.03691,-35.45217,44.48684,-14.01554,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.897758,-35.52356,44.87836,-14.23187,-35.62109,44.44092,-14.02522,-35.43855,44.49544,-14.03861,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.03597,-35.53798,44.88451,-14.26118,-35.60212,44.44975,-14.0298,-35.41608,44.50241,-14.07951,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.171207,-35.53253,44.88436,-14.3054,-35.56972,44.45286,-14.04786,-35.38106,44.50577,-14.13304,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.335901,-35.48659,44.84837,-14.36943,-35.52416,44.45969,-14.09524,-35.33929,44.50245,-14.20498,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.502155,-35.40062,44.73455,-14.42171,-35.45393,44.41004,-14.15593,-35.27863,44.43652,-14.28273,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.638698,-35.35445,44.57112,-14.45033,-35.39217,44.31841,-14.19862,-35.23525,44.32498,-14.33235,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.801046,-35.32024,44.35022,-14.47084,-35.32813,44.16282,-14.23856,-35.19768,44.13695,-14.37657,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.93776,-35.3141,44.21153,-14.47157,-35.30138,44.03715,-14.2492,-35.18129,43.98867,-14.39998,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.073222,-35.31337,44.15574,-14.46212,-35.28883,43.9375,-14.24394,-35.17571,43.88401,-14.40919,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.228859,-35.30725,44.20737,-14.44475,-35.2762,43.90911,-14.21806,-35.16999,43.87493,-14.41101,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.38628,-35.31913,44.38213,-14.41899,-35.27731,44.01817,-14.21452,-35.17146,43.99115,-14.41059,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.545838,-35.36488,44.61085,-14.38854,-35.30854,44.20207,-14.20261,-35.1884,44.17924,-14.39895,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.674547,-35.41479,44.78831,-14.37886,-35.34194,44.3373,-14.18687,-35.21194,44.33358,-14.38245,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.830546,-35.47338,44.89248,-14.38689,-35.39035,44.43751,-14.17107,-35.24601,44.46381,-14.35803,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.968739,-35.50134,44.9066,-14.39719,-35.43739,44.46673,-14.15646,-35.27724,44.51398,-14.32666,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.120898,-35.49325,44.90126,-14.39369,-35.46952,44.45837,-14.14445,-35.28747,44.52014,-14.28289,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.253655,-35.45486,44.89616,-14.3893,-35.48717,44.45726,-14.14117,-35.28058,44.51779,-14.23897,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.388082,-35.39334,44.88846,-14.3934,-35.48237,44.4565,-14.14642,-35.26534,44.51825,-14.20476,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.521092,-35.31585,44.88382,-14.40602,-35.46414,44.45846,-14.16941,-35.2435,44.51621,-14.18617,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.651869,-35.2562,44.89709,-14.42977,-35.44894,44.45883,-14.22208,-35.23093,44.52402,-14.19037,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.779699,-35.22699,44.90195,-14.46043,-35.43499,44.45861,-14.29338,-35.23709,44.52864,-14.2081,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.915969,-35.21138,44.90046,-14.50557,-35.42884,44.45346,-14.37448,-35.2621,44.52755,-14.23694,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.049392,-35.20759,44.89695,-14.55911,-35.43286,44.44385,-14.44504,-35.29997,44.52556,-14.29016,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.18475,-35.22015,44.88272,-14.61157,-35.42616,44.42787,-14.52069,-35.33296,44.50622,-14.35955,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.317605,-35.23664,44.85352,-14.65886,-35.41088,44.39885,-14.5943,-35.34147,44.47923,-14.42852,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.433874,-35.24096,44.83496,-14.69117,-35.39014,44.37615,-14.63984,-35.32517,44.46181,-14.47991,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.559069,-35.21362,44.82882,-14.70939,-35.36337,44.37387,-14.67657,-35.29392,44.45765,-14.51895,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.674703,-35.15503,44.84041,-14.72723,-35.33112,44.38475,-14.70102,-35.2546,44.46534,-14.53701,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.819743,-35.0518,44.85657,-14.73862,-35.27954,44.40577,-14.71488,-35.19793,44.47728,-14.53973,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.956521,-34.95827,44.85157,-14.7247,-35.21013,44.40711,-14.70422,-35.13897,44.48,-14.53482,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.087187,-34.90691,44.84723,-14.6962,-35.13152,44.37747,-14.67888,-35.08381,44.46115,-14.52765,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.221037,-34.90112,44.81615,-14.66665,-35.07772,44.32137,-14.65263,-35.05225,44.40586,-14.51585,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.349389,-34.90967,44.73264,-14.63729,-35.04786,44.24405,-14.63525,-35.0387,44.32272,-14.5079,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.476752,-34.9272,44.58125,-14.61713,-35.04316,44.10834,-14.62777,-35.03471,44.18681,-14.49688,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.609024,-34.93132,44.3901,-14.61178,-35.05354,43.93619,-14.62829,-35.03858,44.01696,-14.4968,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.746818,-34.92866,44.23664,-14.61786,-35.0582,43.79917,-14.63003,-35.04517,43.85978,-14.50166,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.882139,-34.91829,44.17032,-14.62956,-35.05986,43.70548,-14.63159,-35.03865,43.76892,-14.50933,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.01473,-34.91191,44.22514,-14.64197,-35.05175,43.71542,-14.63208,-35.0302,43.76845,-14.50758,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.14773,-34.89981,44.36337,-14.6468,-35.03306,43.83616,-14.62536,-35.01333,43.87094,-14.51113,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.26633,-34.88151,44.51487,-14.65891,-35.01853,43.97882,-14.62094,-34.99552,44.01207,-14.51096,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.38224,-34.86051,44.66961,-14.67478,-34.99818,44.13322,-14.61325,-34.9725,44.15847,-14.50942,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.50563,-34.83307,44.81,-14.68829,-34.98027,44.26772,-14.60581,-34.9471,44.28456,-14.50523,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.63007,-34.79633,44.89319,-14.70682,-34.95892,44.37915,-14.59733,-34.91735,44.3933,-14.50428,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.77221,-34.75259,44.88398,-14.72293,-34.937,44.43187,-14.58918,-34.8804,44.44331,-14.5023,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.90357,-34.71281,44.86651,-14.72461,-34.90675,44.43193,-14.5705,-34.84517,44.45838,-14.49697,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.02306,-34.67682,44.85342,-14.71354,-34.87441,44.42211,-14.5446,-34.80832,44.43431,-14.4759,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.16247,-34.62881,44.83868,-14.68658,-34.83379,44.40377,-14.50312,-34.75546,44.40503,-14.44326,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.28791,-34.58635,44.82743,-14.64508,-34.78841,44.39351,-14.4593,-34.7083,44.39436,-14.40715,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.41016,-34.54299,44.81913,-14.58733,-34.73312,44.387,-14.40716,-34.64598,44.38013,-14.36205,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.55295,-34.49371,44.84587,-14.50589,-34.68389,44.3863,-14.35242,-34.58894,44.38152,-14.31088,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.67272,-34.44553,44.92162,-14.43077,-34.66448,44.38966,-14.3099,-34.57376,44.38811,-14.26664,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.80621,-34.39267,45.03761,-14.42025,-34.67239,44.38887,-14.26605,-34.57968,44.37984,-14.22257,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.94293,-34.31314,45.10272,-14.44511,-34.7019,44.38462,-14.21465,-34.61047,44.36649,-14.16955,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.07526,-34.20744,45.1408,-14.42249,-34.72023,44.39032,-14.1428,-34.63047,44.36897,-14.09875,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.20188,-34.12906,45.14536,-14.31276,-34.7083,44.39545,-14.04569,-34.61482,44.3742,-14.00525,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.33465,-34.08601,45.08248,-14.11953,-34.67215,44.40717,-13.95148,-34.57318,44.3881,-13.91608,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.46962,-34.05451,44.938,-13.93502,-34.60559,44.38671,-13.85167,-34.50447,44.37447,-13.82108,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.59489,-33.99567,44.73928,-13.76122,-34.52967,44.34154,-13.74888,-34.42863,44.32447,-13.71663,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.73932,-33.91415,44.4085,-13.56443,-34.44167,44.28865,-13.61498,-34.34188,44.269,-13.57456,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.87312,-33.88645,44.1579,-13.49294,-34.38678,44.26665,-13.49328,-34.28538,44.24143,-13.44872,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.00968,-33.84222,43.98486,-13.46549,-34.34894,44.23151,-13.37607,-34.25094,44.20911,-13.32493,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.14232,-33.78136,43.91751,-13.44303,-34.32677,44.19551,-13.2915,-34.23417,44.16511,-13.23711,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.27594,-33.75006,43.89642,-13.43269,-34.31511,44.16152,-13.23316,-34.22177,44.13573,-13.17357,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.40913,-33.72658,43.85518,-13.41803,-34.30059,44.1237,-13.19348,-34.21896,44.09575,-13.13437,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.54721,-33.70389,43.85999,-13.39662,-34.29641,44.09686,-13.16394,-34.21167,44.06952,-13.09532,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.67612,-33.71635,43.85016,-13.39669,-34.29002,44.09362,-13.14516,-34.21144,44.0535,-13.06013,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.8099,-33.71868,43.85352,-13.40395,-34.28937,44.06298,-13.13504,-34.24997,44.05,-13.0415,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.94555,-33.72334,43.85542,-13.41231,-34.23299,44.03846,-13.13138,-34.26385,44.03962,-13.04778,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.0863,-33.72477,43.85802,-13.41718,-34.25454,44.03921,-13.15323,-34.30739,44.01399,-13.04591,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.2191,-33.72576,43.85971,-13.41964,-34.25683,44.03969,-13.15279,-34.33305,43.99821,-13.00741,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.35014,-33.72752,43.86012,-13.42273,-34.27267,44.04011,-13.16167,-34.3594,43.9521,-12.97671,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.48538,-33.72822,43.86107,-13.42522,-34.2843,44.04033,-13.17258,-34.38593,43.90569,-12.94558,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.61778,-33.73009,43.86255,-13.42919,-34.28138,44.04033,-13.17531,-34.41225,43.85987,-12.91459,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.75358,-33.73145,43.86447,-13.43436,-34.26733,44.0407,-13.17384,-34.43763,43.81587,-12.88482,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.91784,-33.72729,43.8545,-13.41401,-34.26943,44.04046,-13.17798,-34.47004,43.7593,-12.84608,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.05187,-33.72836,43.85446,-13.41486,-34.25949,44.0408,-13.18027,-34.49612,43.71452,-12.81496,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.18639,-33.72919,43.85477,-13.41665,-34.25719,44.04193,-13.17706,-34.5224,43.66981,-12.78364,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.3553,-33.73018,43.85613,-13.42021,-34.24479,44.04138,-13.17409,-34.11621,43.85445,-12.56159,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.52196,-33.73198,43.85776,-13.42438,-34.29256,44.03773,-13.13751,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.65654,-33.73337,43.85945,-13.42776,-34.29492,44.03458,-13.13439,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.79005,-33.73463,43.86047,-13.43125,-34.29584,44.03108,-13.13136,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.92192,-33.73169,43.85543,-13.42014,-34.29707,44.02776,-13.12867,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.06068,-33.73166,43.85499,-13.4202,-34.29568,44.04839,-13.16357,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.19274,-33.73183,43.85495,-13.42036,-34.29699,44.0557,-13.18375,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.32687,-33.73249,43.85504,-13.4208,-34.29795,44.05888,-13.19216,-34.22926,44.05534,-13.07078,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.46113,-33.73244,43.85501,-13.42141,-34.29801,44.06082,-13.19862,-34.22862,44.05511,-13.06955,
