userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33214,Far,-28.661,44.641,-5.3419,0.02,0,-35.56202,43.54139,-16.69587,-35.16,43.152,-14.71,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33239,Far,-28.661,44.641,-5.3419,0.4950347,0,-35.56181,43.54127,-16.69628,-35.16,43.152,-14.71,-35.5703,43.55167,-16.88329,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33277,Far,-28.661,44.641,-5.3419,0.8062825,0,-35.56169,43.54062,-16.69674,-35.16,43.152,-14.71,-35.57008,43.55202,-16.88324,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33305,Far,-28.661,44.641,-5.3419,0.9492136,0,-35.56151,43.54069,-16.69719,-35.16,43.152,-14.71,-35.57028,43.55229,-16.88332,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33311,Far,-28.661,44.641,-5.3419,1.07842,0,-35.56147,43.54074,-16.69728,-35.16,43.152,-14.71,-35.57021,43.55208,-16.88345,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.333,Far,-28.661,44.641,-5.3419,1.214451,0,-35.56165,43.54064,-16.69704,-35.16,43.152,-14.71,-35.57021,43.552,-16.88361,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33298,Far,-28.661,44.641,-5.3419,1.345904,0,-35.56157,43.54064,-16.69706,-35.16,43.152,-14.71,-35.57012,43.55181,-16.88371,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33296,Far,-28.661,44.641,-5.3419,1.472799,0,-35.56159,43.54073,-16.69703,-35.16,43.152,-14.71,-35.57001,43.5519,-16.88368,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33303,Far,-28.661,44.641,-5.3419,1.589059,0,-35.56173,43.54066,-16.69702,-35.16,43.152,-14.71,-35.57018,43.5518,-16.88353,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33286,Far,-28.661,44.641,-5.3419,1.707751,0,-35.56163,43.54068,-16.69689,-35.16,43.152,-14.71,-35.57024,43.5517,-16.88354,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33303,Far,-28.661,44.641,-5.3419,1.836442,0,-35.56155,43.54075,-16.69715,-35.16,43.152,-14.71,-35.57044,43.55235,-16.88315,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33291,Far,-28.661,44.641,-5.3419,1.970921,0,-35.56152,43.54084,-16.69703,-35.16,43.152,-14.71,-35.5702,43.55205,-16.88304,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33277,Far,-28.661,44.641,-5.3419,2.104792,0,-35.56167,43.54096,-16.69679,-35.16,43.152,-14.71,-35.57013,43.55184,-16.88321,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33279,Far,-28.661,44.641,-5.3419,2.238824,0,-35.56176,43.54106,-16.69677,-35.16,43.152,-14.71,-35.57038,43.55211,-16.88316,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33249,Far,-28.661,44.641,-5.3419,2.365231,0,-35.56159,43.54105,-16.69651,-35.16,43.152,-14.71,-35.57021,43.55191,-16.88308,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33242,Far,-28.661,44.641,-5.3419,2.494879,0,-35.56176,43.54113,-16.69634,-35.16,43.152,-14.71,-35.57021,43.55157,-16.8836,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33217,Far,-28.661,44.641,-5.3419,2.607493,0,-35.56176,43.54114,-16.69604,-35.16,43.152,-14.71,-35.57047,43.55188,-16.88327,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33249,Far,-28.661,44.641,-5.3419,2.74103,0,-35.56183,43.54111,-16.69637,-35.16,43.152,-14.71,-35.5702,43.55209,-16.88323,0,0,0
