PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,m_TeleportPositionStep.x,m_TeleportPositionStep.y,m_TeleportPositionStep.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.13488,4.78364,0.02772824,-33.25663,43.84922,-13.41059,-35.16,43.14921,-14.71,-33.53307,43.96323,-13.34935,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134753,4.953556,0.02840362,-33.25653,43.84913,-13.41049,-35.16,43.14921,-14.71,-33.53318,43.96325,-13.3499,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.135083,5.132111,0.02904693,-33.25685,43.84909,-13.41069,-35.16,43.14921,-14.71,-33.53332,43.96304,-13.34943,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.13506,5.279978,0.02946979,-33.25686,43.84907,-13.41065,-35.16,43.14921,-14.71,-33.53324,43.96293,-13.3488,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134704,5.416103,0.03014941,-33.25652,43.84924,-13.41045,-35.16,43.14921,-14.71,-33.53277,43.96283,-13.34873,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134931,5.613697,0.03098915,-33.25681,43.84921,-13.41054,-35.16,43.14921,-14.71,-33.53316,43.96301,-13.34874,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134713,5.75299,0.03157247,-33.25653,43.84916,-13.41045,-35.16,43.14921,-14.71,-33.53295,43.96288,-13.34872,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.135114,5.962596,0.03226491,-33.2569,43.8491,-13.41069,-35.16,43.14921,-14.71,-33.53326,43.96266,-13.34832,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134727,6.135943,0.03312018,-33.25655,43.84907,-13.41044,-35.16,43.14921,-14.71,-33.53282,43.96249,-13.34768,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134921,6.297734,0.03380433,-33.25666,43.84918,-13.41061,-35.16,43.14921,-14.71,-33.53269,43.96237,-13.34717,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134789,6.456308,0.03417661,-33.25663,43.84929,-13.41049,-35.16,43.14921,-14.71,-33.53273,43.96256,-13.34747,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.135143,6.629574,0.03504729,-33.25688,43.84903,-13.41073,-35.16,43.14921,-14.71,-33.53313,43.96265,-13.34838,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134914,6.851096,0.03562346,-33.25689,43.84916,-13.41047,-35.16,43.14921,-14.71,-33.53323,43.96285,-13.34866,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134542,6.995276,0.03622172,-33.25643,43.84921,-13.41031,-35.16,43.14921,-14.71,-33.53268,43.96278,-13.34798,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134812,7.171915,0.03685039,-33.25656,43.849,-13.41053,-35.16,43.14921,-14.71,-33.53346,43.96345,-13.3502,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.135077,7.322189,0.03750199,-33.25695,43.84904,-13.41062,-35.16,43.14921,-14.71,-33.53358,43.96336,-13.35028,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134973,7.461792,0.03822822,-33.25674,43.84918,-13.41063,-35.16,43.14921,-14.71,-33.53307,43.96315,-13.34916,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134832,7.649187,0.03892499,-33.25652,43.84932,-13.41061,-35.16,43.14921,-14.71,-33.53302,43.96297,-13.34912,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134958,7.798966,0.03948563,-33.2567,43.8492,-13.41063,-35.16,43.14921,-14.71,-33.53312,43.96315,-13.34978,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134511,7.974573,0.04014219,-33.25643,43.84932,-13.41029,-35.16,43.14921,-14.71,-33.53349,43.96355,-13.35015,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.135068,8.134566,0.04090542,-33.25686,43.84916,-13.41067,-35.16,43.14921,-14.71,-33.53302,43.96328,-13.34943,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134936,8.336374,0.04192654,-33.25675,43.84921,-13.41059,-35.16,43.14921,-14.71,-33.53334,43.96346,-13.35026,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134875,8.531899,0.0425325,-33.25665,43.84908,-13.41056,-35.16,43.14921,-14.71,-33.533,43.96271,-13.3485,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134827,8.700277,0.04332243,-33.25666,43.84909,-13.4105,-35.16,43.14921,-14.71,-33.533,43.96275,-13.34858,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.134836,8.84064,0.04378104,-33.25673,43.84901,-13.41046,-35.16,43.14921,-14.71,-33.53289,43.96272,-13.34779,0,0,0,-28.721,44.641,-5.5209
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,14.68697,9.018497,0.1030093,-33.25654,43.90796,-13.41052,-35.16,43.208,-14.71,-33.53276,44.02139,-13.34845,0,0,0,-18.831,44.641,-10.7509
Walk,Complexity,Walk,2,Task2,0.5036428,0.4,0.1036428,20.07176,9.21131,0.2213878,-33.25689,43.90799,-13.41055,-35.16,43.208,-14.71,-33.53296,44.02129,-13.34779,0,0,0,-14.911,44.641,-5.3009
Walk,Complexity,Walk,3,Task3,0.5036428,0.9,0.3963572,21.3506,9.378083,0.3388901,-33.25657,43.90793,-13.41062,-35.16,43.208,-14.71,-33.53278,44.02106,-13.34746,0,0,0,-13.658,40.852,-5.5109
Walk,Complexity,Walk,4,Task4,0.5036428,0.35,0.1536428,15.88924,9.566842,0.4566366,-33.25679,43.90788,-13.41041,-35.16,43.208,-14.71,-33.53292,44.02117,-13.34732,0,0,0,-23.471,31.951,-9.703745
Walk,Plateau,Walk,5,Task5,0.5036428,0.7,0.1963572,25.65075,9.772657,0.5746393,-33.25671,43.90785,-13.41045,-35.16,43.208,-14.71,-33.53289,44.02146,-13.34758,0,0,0,-13.049,28.321,-15.9911
Walk,Plateau,Walk,6,Task5,0.5036428,0.7,0.1963572,25.61506,9.929667,0.7509596,-33.25674,43.84896,-13.41028,-35.16,43.14922,-14.71,-33.53285,43.96254,-13.34802,0,0,0,-13.049,28.321,-15.9911
Walk,Plateau,Walk,7,Task5,0.5036428,0.7,0.1963572,25.65081,10.11809,0.8103096,-33.25666,43.90801,-13.41052,-35.16,43.208,-14.71,-33.53294,44.02133,-13.34824,0,0,0,-13.049,28.321,-15.9911
Walk,Plateau,Walk,8,Task5,0.5036428,0.7,0.1963572,25.65062,10.26509,0.9280122,-33.25638,43.90807,-13.41052,-35.16,43.208,-14.71,-33.53279,44.02153,-13.34804,0,0,0,-13.049,28.321,-15.9911
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,25.62175,10.40407,1.09389,-33.25675,43.86006,-13.41071,-35.16,43.1601,-14.71,-33.53316,43.97369,-13.34846,0,0,0,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,25.615,10.60977,1.105276,-33.25658,43.84913,-13.41063,-35.16,43.14922,-14.71,-33.53259,43.96217,-13.3469,0,0,0,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,25.61507,10.77111,1.223334,-33.25669,43.84911,-13.41059,-35.16,43.14921,-14.71,-33.53276,43.96226,-13.34686,0,0,0,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,25.61503,10.94845,1.223604,-33.25658,43.84919,-13.41063,-35.16,43.14921,-14.71,-33.53243,43.96174,-13.34589,0,0,0,-13.049,28.321,-15.9911
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129922,11.11856,1.282568,-33.25669,43.90794,-13.41049,-35.16,43.208,-14.71,-33.53252,44.02045,-13.34592,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.130053,11.29789,1.282896,-33.25673,43.90782,-13.41061,-35.16,43.208,-14.71,-33.53267,44.02043,-13.34594,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.130113,11.48496,1.283501,-33.25676,43.90788,-13.41067,-35.16,43.208,-14.71,-33.53264,44.02036,-13.34605,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129848,11.64851,1.284018,-33.25669,43.90788,-13.4104,-35.16,43.208,-14.71,-33.53273,44.02064,-13.34596,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129756,11.82404,1.284793,-33.2565,43.90802,-13.41042,-35.16,43.208,-14.71,-33.53202,44.02043,-13.34461,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129963,11.97868,1.285436,-33.25686,43.90791,-13.41043,-35.16,43.208,-14.71,-33.53269,44.02077,-13.34603,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129883,12.12762,1.28591,-33.25665,43.90798,-13.41047,-35.16,43.208,-14.71,-33.53226,44.02032,-13.34472,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129925,12.31508,1.286432,-33.25663,43.90779,-13.41051,-35.16,43.208,-14.71,-33.53225,44.0201,-13.34444,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129972,12.44907,1.28703,-33.25658,43.90803,-13.41062,-35.16,43.208,-14.71,-33.53204,44.02003,-13.34379,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.130035,12.61614,1.287791,-33.25661,43.90788,-13.41066,-35.16,43.208,-14.71,-33.53233,44.0201,-13.34465,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129965,12.74995,1.28862,-33.25654,43.90789,-13.41062,-35.16,43.208,-14.71,-33.53177,44.01971,-13.34301,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129914,12.91562,1.28939,-33.25673,43.90784,-13.41045,-35.16,43.208,-14.71,-33.53218,44.01997,-13.34406,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.130062,13.12363,1.290265,-33.25662,43.90794,-13.41069,-35.16,43.208,-14.71,-33.5319,44.01984,-13.34367,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129836,13.28588,1.291336,-33.25664,43.90786,-13.41041,-35.16,43.208,-14.71,-33.53218,44.02016,-13.34461,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.13003,13.43214,1.291967,-33.25694,43.90783,-13.41046,-35.16,43.208,-14.71,-33.53228,44.02041,-13.34524,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129967,13.58822,1.292894,-33.25677,43.90775,-13.41048,-35.16,43.208,-14.71,-33.53236,44.02009,-13.34459,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.13013,13.72214,1.293599,-33.25688,43.9078,-13.41061,-35.16,43.208,-14.71,-33.53223,44.01999,-13.34373,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129836,13.88638,1.294304,-33.2567,43.90796,-13.41039,-35.16,43.208,-14.71,-33.53163,44.02042,-13.34447,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.130219,14.02318,1.295526,-33.25687,43.90761,-13.4107,-35.16,43.208,-14.71,-33.53159,44.0187,-13.34508,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.129662,14.19456,1.296443,-33.25639,43.90767,-13.41034,-35.16,43.208,-14.71,-33.53182,44.01616,-13.34611,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.128784,14.36285,1.298185,-33.25617,43.90858,-13.40953,-35.16,43.208,-14.71,-33.53333,44.01694,-13.34043,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.131237,14.52801,1.304931,-33.25698,43.90918,-13.41196,-35.16,43.208,-14.71,-33.52999,44.01662,-13.33645,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.131117,14.68071,1.310862,-33.25734,43.90773,-13.41148,-35.16,43.208,-14.71,-33.53168,44.01885,-13.34123,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.126333,14.82709,1.327465,-33.2585,43.91975,-13.40638,-35.16,43.208,-14.71,-33.5307,44.01771,-13.33823,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.199353,14.95988,1.465949,-33.30759,44.01454,-13.47067,-35.16,43.208,-14.71,-33.53067,44.0169,-13.33595,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.3112,15.11178,1.750133,-33.38107,44.26826,-13.57343,-35.16,43.208,-14.71,-33.53035,44.01648,-13.33506,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.444662,15.26087,2.001895,-33.50721,44.46454,-13.66109,-35.16,43.208,-14.71,-33.52913,44.01624,-13.33334,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.538541,15.42765,2.165075,-33.54329,44.56831,-13.75036,-35.16,43.208,-14.71,-33.52751,44.01515,-13.32947,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.547235,15.57552,2.294443,-33.53792,44.69178,-13.76374,-35.16,43.208,-14.71,-33.52578,44.0141,-13.32574,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.618028,15.70589,2.510734,-33.53571,44.88873,-13.84338,-35.16,43.208,-14.71,-33.52412,44.01311,-13.3219,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.749704,15.83642,2.712929,-33.5414,45.02848,-13.98674,-35.16,43.208,-14.71,-33.5286,44.01456,-13.32856,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.919341,15.98788,2.901917,-33.63799,45.10899,-14.12308,-35.16,43.208,-14.71,-33.53159,44.01773,-13.33852,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.04299,16.13,3.082499,-33.78361,45.04293,-14.1852,-35.16,43.208,-14.71,-33.53154,44.01873,-13.34071,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.01538,16.26237,3.177665,-33.82433,44.98223,-14.13179,-35.16,43.208,-14.71,-33.53276,44.02159,-13.34712,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.919106,16.42833,3.283481,-33.80794,44.96697,-14.03004,-35.16,43.208,-14.71,-33.53321,44.02252,-13.3501,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.881041,16.55879,3.344034,-33.81745,44.97023,-13.97979,-35.16,43.208,-14.71,-33.53268,44.02217,-13.35053,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.802098,16.68761,3.442883,-33.81162,44.93279,-13.89237,-35.16,43.208,-14.71,-33.53095,44.02066,-13.34568,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.782354,16.8557,3.513317,-33.804,44.86873,-13.87588,-35.16,43.208,-14.71,-33.52948,44.01954,-13.3406,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.762679,16.98169,3.547321,-33.79929,44.84894,-13.85623,-35.16,43.208,-14.71,-33.52857,44.01952,-13.33914,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.736286,17.11604,3.577309,-33.79401,44.84449,-13.82864,-35.16,43.208,-14.71,-33.52746,44.01944,-13.33747,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.691302,17.28719,3.629838,-33.79276,44.84146,-13.77671,-35.16,43.208,-14.71,-33.52583,44.01939,-13.33527,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.627141,17.42839,3.703512,-33.78751,44.82626,-13.70491,-35.16,43.208,-14.71,-33.52435,44.01938,-13.33312,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.551353,17.57338,3.788564,-33.77393,44.80231,-13.62462,-35.16,43.208,-14.71,-33.52276,44.01937,-13.33092,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.472484,17.74788,3.878203,-33.75727,44.7708,-13.54256,-35.16,43.208,-14.71,-33.53687,44.02941,-13.3674,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.419008,17.90897,3.934679,-33.73643,44.75515,-13.49274,-35.16,43.208,-14.71,-33.53695,44.02833,-13.36887,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.404822,18.10365,3.953206,-33.72133,44.75593,-13.48546,-35.16,43.208,-14.71,-33.5305,44.03149,-13.36265,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.418015,18.24945,3.974408,-33.71555,44.75979,-13.5046,-35.16,43.208,-14.71,-33.52006,44.02943,-13.36027,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.475896,18.4149,4.040009,-33.72335,44.77491,-13.56771,-35.16,43.208,-14.71,-33.53128,44.03736,-13.37326,0,0,0,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.608895,18.58806,4.188354,-33.74754,44.81455,-13.70837,-35.16,43.208,-14.71,-33.54404,44.14158,-13.49614,0,0,0,-28.721,44.641,-5.5209
