PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.667689,-34.00793,43.90509,-13.27423,-34.34612,44.00871,-13.1241,-34.2604,44.01228,-13.06212,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.801085,-34.00773,43.90511,-13.27464,-34.3459,44.00864,-13.12457,-34.26005,44.01208,-13.06208,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.935781,-34.00771,43.90516,-13.27453,-34.34588,44.00878,-13.12468,-34.26002,44.01212,-13.06206,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.06805,-34.00779,43.90519,-13.27487,-34.34586,44.00872,-13.12468,-34.25997,44.01199,-13.06194,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.200376,-34.0081,43.9051,-13.27489,-34.34616,44.00864,-13.12474,-34.26022,44.012,-13.06172,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.335333,-34.00806,43.90528,-13.27484,-34.34605,44.0087,-13.12472,-34.2602,44.01211,-13.0619,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.475,-34.00791,43.9053,-13.27518,-34.34586,44.00869,-13.1249,-34.26001,44.01207,-13.06249,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.604912,-34.00807,43.90524,-13.27512,-34.34606,44.00876,-13.12475,-34.26032,44.01231,-13.06278,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.743615,-34.00786,43.90527,-13.27517,-34.34584,44.00845,-13.12458,-34.2601,44.01226,-13.06283,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.875402,-34.0081,43.90549,-13.27505,-34.34607,44.00863,-13.12391,-34.26041,44.0126,-13.06287,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.00881,-34.00814,43.90548,-13.27573,-34.34598,44.00853,-13.12451,-34.26034,44.01237,-13.06351,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.139921,-34.00819,43.90556,-13.27583,-34.34588,44.00858,-13.12458,-34.26015,44.01233,-13.06316,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.274513,-34.00832,43.90569,-13.27594,-34.34605,44.00868,-13.1246,-34.26039,44.01228,-13.06262,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.41719,-34.00832,43.90575,-13.2762,-34.34609,44.0087,-13.12473,-34.26033,44.01233,-13.06258,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.553839,-34.00843,43.90596,-13.27636,-34.34592,44.00903,-13.12507,-34.26012,44.01236,-13.06244,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.68518,-34.00862,43.90602,-13.27693,-34.34603,44.009,-13.12521,-34.26044,44.01237,-13.0628,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.843667,-34.00827,43.90599,-13.27664,-34.3459,44.00912,-13.12549,-34.26004,44.01242,-13.06279,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.977933,-34.00872,43.90591,-13.27658,-34.34633,44.00912,-13.12554,-34.26052,44.01235,-13.06274,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.14284,-34.00849,43.90579,-13.27665,-34.34623,44.00898,-13.12585,-34.26036,44.01209,-13.0628,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.278966,-34.00817,43.90577,-13.27633,-34.34597,44.00907,-13.12585,-34.26007,44.01226,-13.06263,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.413995,-34.00838,43.90563,-13.27639,-34.34609,44.00886,-13.12573,-34.26021,44.01212,-13.06291,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.559084,-34.008,43.90556,-13.2755,-34.34605,44.00902,-13.12536,-34.26038,44.01228,-13.06299,
