PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,m_TeleportPositionStep.x,m_TeleportPositionStep.y,m_TeleportPositionStep.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95669,3.97642,0.7632287,-35.03889,44.82886,-14.47065,-35.25206,44.01474,-14.60143,-34.95653,43.99756,-14.20593,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92568,4.127454,0.7953014,-35.02736,44.8289,-14.44082,-35.11321,43.97676,-14.6401,-34.95857,43.99842,-14.12434,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.91187,4.266734,0.8100675,-35.02124,44.83235,-14.42816,-35.04863,43.98472,-14.6477,-34.97741,43.99631,-14.08217,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.9139,4.403656,0.8167379,-35.01907,44.82884,-14.43226,-35.04158,43.99665,-14.66121,-35.02202,43.98484,-14.09769,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92436,4.534933,0.838997,-35.00968,44.8244,-14.45178,-35.05632,44.01039,-14.67105,-35.09406,43.97797,-14.15512,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94082,4.677512,0.8729829,-34.99628,44.82609,-14.48127,-35.0535,44.00729,-14.68178,-35.18374,43.99222,-14.25068,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95945,4.802498,0.8998311,-34.998,44.81254,-14.50307,-35.04076,43.97983,-14.69665,-35.24522,44.02539,-14.35243,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.97222,4.924816,0.9153504,-35.00385,44.81485,-14.51452,-35.05763,43.97827,-14.70524,-35.26955,44.04991,-14.4228,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98132,5.062054,0.9330094,-35.01472,44.82708,-14.51777,-35.07794,44.01355,-14.71599,-35.28103,44.04856,-14.44291,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98983,5.194928,0.9553497,-35.03634,44.8251,-14.51305,-35.05493,44.00502,-14.72705,-35.33352,44.02451,-14.4195,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.00077,5.327669,1.001398,-35.07837,44.8312,-14.49668,-35.00381,44.01781,-14.72517,-35.36471,43.99176,-14.40855,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.02331,5.461359,1.075335,-35.14841,44.83751,-14.47429,-34.92136,44.0006,-14.66528,-35.40692,44.00872,-14.44938,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.03827,5.595644,1.13001,-35.19961,44.8326,-14.45591,-34.90238,43.97188,-14.56312,-35.45174,44.02518,-14.49648,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.04622,5.730102,1.165506,-35.23203,44.82885,-14.44224,-34.93976,43.97303,-14.52837,-35.47777,44.03523,-14.52377,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.05223,5.86314,1.188319,-35.25326,44.82853,-14.43416,-34.98815,43.97896,-14.54916,-35.48549,44.02347,-14.51315,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.05664,5.996832,1.199529,-35.26407,44.82782,-14.43172,-35.04058,44.00344,-14.61048,-35.48872,43.99989,-14.47599,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.06068,6.142191,1.206133,-35.2706,44.82785,-14.43193,-35.08901,44.02951,-14.65788,-35.4901,43.97999,-14.4341,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.06544,6.270629,1.214607,-35.27901,44.82763,-14.43167,-35.12159,44.03853,-14.6721,-35.49698,43.97275,-14.4063,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.06719,6.404081,1.217618,-35.28162,44.82719,-14.43193,-35.13065,44.03276,-14.6638,-35.50227,43.96951,-14.39246,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.06912,6.534867,1.220472,-35.28281,44.82731,-14.43344,-35.11294,44.01936,-14.64694,-35.50449,43.9707,-14.39762,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.07226,6.668964,1.226473,-35.28836,44.82832,-14.43323,-35.08898,44.00688,-14.63051,-35.50591,43.97865,-14.41072,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.07547,6.801996,1.230484,-35.2911,44.82742,-14.43521,-35.08155,44.0059,-14.62744,-35.49911,43.97783,-14.41738,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.07879,6.934784,1.234672,-35.29401,44.82697,-14.43721,-35.09235,44.00872,-14.63317,-35.49589,43.97552,-14.41445,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.07509,7.057652,1.26328,-35.31079,44.84146,-14.4199,-35.10678,44.01057,-14.64133,-35.50237,43.97961,-14.40665,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.05557,7.169885,1.290815,-35.30943,44.85251,-14.39634,-35.13014,43.98685,-14.62513,-35.52981,43.99943,-14.38874,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.05661,7.282137,1.30149,-35.30325,44.85614,-14.40214,-35.16008,43.98275,-14.64711,-35.54603,44.01111,-14.33901,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.07229,7.404393,1.330308,-35.29343,44.85776,-14.42886,-35.20844,44.01143,-14.71259,-35.51856,43.98843,-14.26946,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.09526,7.538937,1.359165,-35.29393,44.85897,-14.457,-35.24838,44.01329,-14.74055,-35.46699,43.97948,-14.21199,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.11976,7.672619,1.389322,-35.29818,44.8608,-14.48425,-35.27976,43.99446,-14.73307,-35.4331,44.00227,-14.20168,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.1365,7.807409,1.411161,-35.30399,44.8522,-14.50095,-35.31095,43.97831,-14.73153,-35.39149,44.01055,-14.21837,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.13491,7.920153,1.419261,-35.30652,44.85301,-14.49711,-35.34573,43.97813,-14.72951,-35.36185,44.00064,-14.23883,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.1136,8.04385,1.44376,-35.30276,44.84903,-14.47351,-35.39417,43.99054,-14.69938,-35.35377,44.02151,-14.24786,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.08744,8.158875,1.473274,-35.29706,44.84288,-14.44537,-35.42684,43.98488,-14.64452,-35.32708,44.02691,-14.22101,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.05898,8.272166,1.504462,-35.28717,44.83311,-14.41751,-35.46049,43.98296,-14.57739,-35.29087,44.04082,-14.17427,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.02009,8.404267,1.544577,-35.25853,44.82672,-14.39043,-35.49076,43.99165,-14.47906,-35.21699,44.04416,-14.12616,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.9855,8.544281,1.582119,-35.23071,44.8155,-14.36819,-35.49004,43.99145,-14.38052,-35.11921,44.02927,-14.10363,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.97179,8.672503,1.599299,-35.2212,44.82162,-14.35804,-35.45479,43.99372,-14.30878,-35.02426,44.02946,-14.12734,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.96317,8.805454,1.621849,-35.22364,44.83856,-14.34516,-35.4199,43.99831,-14.25833,-34.95219,44.01699,-14.1867,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.97733,8.936628,1.659573,-35.2377,44.86903,-14.35166,-35.41644,44.00266,-14.21987,-34.91452,43.99681,-14.26714,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98557,9.071748,1.686775,-35.26292,44.87224,-14.34317,-35.41936,43.99548,-14.19532,-34.93359,43.9852,-14.31703,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98603,9.189202,1.713907,-35.28473,44.874,-14.32749,-35.43407,43.99931,-14.16989,-34.986,43.97964,-14.30812,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.98277,9.308259,1.748906,-35.31038,44.87725,-14.30415,-35.45341,44.00467,-14.14481,-35.05346,43.98135,-14.25987,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.97579,9.426042,1.777151,-35.32785,44.87688,-14.28229,-35.47738,44.00345,-14.13083,-35.1375,44.01133,-14.19675,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95704,9.558611,1.803145,-35.32933,44.87309,-14.25776,-35.50089,43.97895,-14.12251,-35.17012,44.02405,-14.1748,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92836,9.707134,1.842233,-35.30023,44.85337,-14.2443,-35.47225,43.96612,-14.08446,-35.13986,44.02091,-14.16054,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.91572,9.844315,1.887438,-35.25851,44.8509,-14.25989,-35.41507,43.98118,-14.06432,-35.13099,44.02406,-14.18796,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92233,10.00203,1.920024,-35.23848,44.8433,-14.28325,-35.33297,43.99737,-14.06229,-35.06361,44.00774,-14.24052,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.93709,10.15234,1.941114,-35.23617,44.84248,-14.30338,-35.28864,43.99409,-14.07638,-35.01293,43.99805,-14.31619,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95055,10.31098,1.955481,-35.24136,44.84121,-14.31632,-35.26346,43.97959,-14.11045,-34.99748,44.01716,-14.3864,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95319,10.44722,1.959438,-35.24356,44.84054,-14.31799,-35.22626,43.98767,-14.11164,-35.02981,43.99184,-14.4639,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.9499,10.6136,1.963155,-35.24232,44.84092,-14.31481,-35.19082,44.00301,-14.10482,-35.0642,43.98028,-14.48881,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95127,10.77893,1.965861,-35.24216,44.84151,-14.31662,-35.20592,44.00542,-14.1131,-35.06029,43.98305,-14.45989,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95324,10.94989,1.96899,-35.24172,44.84268,-14.31936,-35.24677,43.99156,-14.11406,-35.03044,43.99801,-14.42368,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95222,11.1202,1.972265,-35.24005,44.84286,-14.31933,-35.27469,43.98544,-14.10703,-35.02048,44.00964,-14.3972,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94835,11.27302,1.976418,-35.23888,44.84254,-14.3154,-35.27604,43.98478,-14.10656,-35.02301,44.00469,-14.40206,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94295,11.42805,1.982301,-35.23742,44.8428,-14.30974,-35.26071,43.98653,-14.10612,-35.0337,43.99852,-14.40997,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94267,11.56616,1.989276,-35.23338,44.84234,-14.3124,-35.24598,43.98665,-14.09954,-35.02443,44.00605,-14.4202,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94077,11.7383,2.009484,-35.24657,44.83854,-14.30033,-35.24301,43.98465,-14.08982,-34.81546,44.14891,-14.57743,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.93866,11.87385,2.018714,-35.25224,44.83751,-14.2935,-35.25138,43.98546,-14.06506,-34.7165,44.36563,-14.7302,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.93355,12.03291,2.029124,-35.25614,44.83954,-14.28418,-35.28461,43.97972,-14.05169,-34.71674,44.55548,-14.83181,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.93261,12.17022,2.039819,-35.26351,44.84268,-14.27743,-35.32063,43.97044,-14.05633,-34.73827,44.60887,-14.87042,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.93913,12.3319,2.048504,-35.27074,44.8447,-14.28013,-35.3448,43.96304,-14.06341,-34.74056,44.59431,-14.85329,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94355,12.46995,2.053765,-35.27476,44.84511,-14.28263,-35.32999,43.96572,-14.0573,-34.74306,44.48775,-14.76618,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94498,12.63364,2.061331,-35.28004,44.84055,-14.28056,-35.28585,43.97713,-14.06113,-34.82006,44.2351,-14.6393,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.9564,12.81102,2.078736,-35.27771,44.84502,-14.29647,-35.25102,44.00377,-14.08134,-35.01194,43.99497,-14.47295,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.95739,12.96997,2.092281,-35.27452,44.84197,-14.30016,-35.25981,44.00748,-14.11112,-35.03748,44.02363,-14.36284,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94691,13.14745,2.116481,-35.2831,44.83897,-14.28073,-35.28872,43.99873,-14.10146,-35.05237,44.00954,-14.3344,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.94096,13.31047,2.126828,-35.28511,44.84065,-14.27174,-35.31946,43.9917,-14.08879,-35.06367,43.98105,-14.33708,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92528,13.47167,2.145941,-35.2779,44.83007,-14.25778,-35.33953,43.9814,-14.10846,-35.06722,43.99115,-14.32025,0,0,0,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92026,13.63896,2.161811,-35.28223,44.82104,-14.24843,-35.34683,43.98579,-14.09297,-35.04856,43.99353,-14.31093,0,0,0,-28.721,44.641,-5.5209
