userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38035,Far,-28.661,44.641,-5.3419,0.02,0,-35.54919,43.52346,-16.75845,-35.16,43.152,-14.71,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38024,Far,-28.661,44.641,-5.3419,0.4796116,0.0003680275,-35.54939,43.52362,-16.75822,-35.48566,43.54871,-16.90746,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38012,Far,-28.661,44.641,-5.3419,0.7476282,0.0009757349,-35.54932,43.5237,-16.75813,-35.48537,43.54862,-16.90756,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.37994,Far,-28.661,44.641,-5.3419,0.8783329,0.001479058,-35.54934,43.52367,-16.7579,-35.48549,43.54885,-16.90736,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38039,Far,-28.661,44.641,-5.3419,1.001551,0.002366014,-35.54958,43.52346,-16.75827,-35.4856,43.54847,-16.90772,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38024,Far,-28.661,44.641,-5.3419,1.135636,0.003078199,-35.54929,43.5237,-16.75829,-35.48541,43.54868,-16.90745,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.3801,Far,-28.661,44.641,-5.3419,1.268579,0.003705036,-35.54934,43.52376,-16.75809,-35.48541,43.54895,-16.90743,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38003,Far,-28.661,44.641,-5.3419,1.39554,0.003992555,-35.54927,43.52365,-16.75805,-35.48537,43.54874,-16.90756,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38007,Far,-28.661,44.641,-5.3419,1.514656,0.004557258,-35.54937,43.52354,-16.75803,-35.48546,43.54874,-16.90725,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38004,Far,-28.661,44.641,-5.3419,1.643275,0.005191446,-35.54914,43.52383,-16.75816,-35.48541,43.54889,-16.90735,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38009,Far,-28.661,44.641,-5.3419,1.771066,0.005897784,-35.54935,43.5236,-16.75807,-35.48557,43.54868,-16.90746,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38036,Far,-28.661,44.641,-5.3419,1.905493,0.006627342,-35.54927,43.52358,-16.75843,-35.48545,43.54876,-16.90785,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.3805,Far,-28.661,44.641,-5.3419,2.04232,0.007792047,-35.54926,43.52337,-16.75858,-35.48534,43.54859,-16.90788,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38043,Far,-28.661,44.641,-5.3419,2.176903,0.008385909,-35.54928,43.52334,-16.75849,-35.48566,43.54875,-16.90738,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38031,Far,-28.661,44.641,-5.3419,2.297777,0.009005677,-35.54919,43.52353,-16.75842,-35.48527,43.54871,-16.90741,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38025,Far,-28.661,44.641,-5.3419,2.424908,0.00952053,-35.54928,43.52362,-16.75829,-35.48533,43.54855,-16.90759,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.38013,Far,-28.661,44.641,-5.3419,2.548799,0.009956323,-35.54914,43.52361,-16.75824,-35.48533,43.54879,-16.90753,-35.16,43.152,-14.71,0,0,0
