userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.4985,Far,-28.661,44.641,-5.3419,0.02,0,-35.16,43.152,-14.71,-35.16,43.152,-14.71,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,0.4840716,0.002788544,-35.16,43.14921,-14.71,-34.84035,43.79085,-16.59597,-34.89693,43.78425,-16.73525,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,0.7928997,0.002788544,-35.16,43.14921,-14.71,-34.84067,43.79087,-16.59636,-34.89685,43.78453,-16.73522,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,0.9237318,0.002788544,-35.16,43.14921,-14.71,-34.84059,43.79065,-16.59646,-34.89713,43.78407,-16.73569,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,1.056906,0.002788544,-35.16,43.14921,-14.71,-34.84036,43.79066,-16.59641,-34.89698,43.78412,-16.73567,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,1.191264,0.002788544,-35.16,43.14921,-14.71,-34.84013,43.7908,-16.59634,-34.89641,43.78432,-16.73534,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,1.325112,0.002788544,-35.16,43.14921,-14.71,-34.83952,43.79106,-16.59544,-34.89659,43.7844,-16.73532,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,1.453275,0.002788544,-35.16,43.14921,-14.71,-34.83953,43.79139,-16.59582,-34.89672,43.78466,-16.7354,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,1.575349,0.002788544,-35.16,43.14921,-14.71,-34.84123,43.79099,-16.59524,-34.89661,43.78445,-16.73514,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.49886,Far,-28.661,44.641,-5.3419,1.704211,0.002788544,-35.16,43.14921,-14.71,-34.84095,43.79284,-16.59613,-34.89694,43.78436,-16.73554,0,0,0
