PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.533512,-31.51612,44.42539,-13.46081,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.70026,-31.51567,44.42523,-13.46027,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.866653,-31.51544,44.42541,-13.46103,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.002626,-31.51538,44.42624,-13.46188,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.137256,-31.51521,44.42596,-13.462,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.269064,-31.51526,44.42576,-13.46201,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.403201,-31.51537,44.42568,-13.4618,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.53899,-31.51518,44.42558,-13.4616,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.672094,-31.51486,44.42538,-13.46121,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.804672,-31.51469,44.42516,-13.46086,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.939651,-31.51432,44.42484,-13.46037,-31.85484,43.14921,-14.70255,-31.85484,43.14921,-14.70255,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.076955,-31.5119,44.42458,-13.45794,-31.85231,43.14921,-14.70075,-31.85231,43.14921,-14.70075,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.207664,-31.50647,44.42447,-13.43853,-31.84691,43.14921,-14.68152,-31.84691,43.14921,-14.68152,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.334933,-31.5429,44.42459,-13.4261,-31.88325,43.14921,-14.66896,-31.88325,43.14921,-14.66896,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.499887,-31.62064,44.42447,-13.42108,-31.9613,43.14921,-14.66397,-31.9613,43.14921,-14.66397,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.633759,-31.73501,44.42441,-13.42808,-32.07532,43.14921,-14.67109,-32.07532,43.14921,-14.67109,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.7666,-31.87992,44.42462,-13.45966,-32.21993,43.14921,-14.70263,-32.21993,43.14921,-14.70263,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.935488,-32.12079,44.42443,-13.52987,-32.46082,43.14922,-14.77247,-32.46082,43.14922,-14.77247,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.081516,-32.39087,44.42437,-13.60901,-32.73054,43.14921,-14.85131,-32.73054,43.14921,-14.85131,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.238382,-32.69083,44.42417,-13.696,-33.03069,43.14921,-14.93853,-33.03069,43.14921,-14.93853,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.378688,-32.96777,44.4238,-13.77538,-33.30764,43.14921,-15.01803,-33.30764,43.14921,-15.01803,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.534832,-33.26777,44.42401,-13.86144,-33.60819,43.14921,-15.10383,-33.60819,43.14921,-15.10383,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.67136,-33.32471,44.42422,-13.87776,-33.6655,43.14921,-15.12008,-33.6655,43.14921,-15.12008,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.804744,-33.32494,44.42405,-13.87749,-33.6655,43.14921,-15.12008,-33.6655,43.14921,-15.12008,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.944201,-33.35996,44.42392,-13.87697,-33.69999,43.14921,-15.11975,-33.69999,43.14921,-15.11975,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.102786,-33.44649,44.42387,-13.8528,-33.78648,43.14922,-15.09569,-33.78648,43.14922,-15.09569,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.232556,-33.48412,44.42358,-13.76016,-33.82449,43.14922,-15.00308,-33.82449,43.14922,-15.00308,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.389042,-33.4039,44.42363,-13.64171,-33.74446,43.14921,-14.88496,-33.74446,43.14921,-14.88496,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.545637,-33.23323,44.42342,-13.57785,-33.57391,43.14921,-14.82159,-33.57391,43.14921,-14.82159,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.701645,-32.99554,44.42345,-13.57355,-33.33649,43.14921,-14.81719,-33.33649,43.14921,-14.81719,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.854594,-32.70489,44.42344,-13.59536,-33.04596,43.14921,-14.83872,-33.04596,43.14921,-14.83872,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.009014,-32.39971,44.42371,-13.62003,-32.74108,43.14921,-14.86329,-32.74108,43.14921,-14.86329,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.166968,-32.08501,44.42333,-13.63315,-32.42663,43.14921,-14.87655,-32.42663,43.14921,-14.87655,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.302551,-31.81542,44.42367,-13.63343,-32.15666,43.14921,-14.87676,-32.15666,43.14921,-14.87676,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.434505,-31.54993,44.42346,-13.62985,-31.89151,43.14922,-14.87301,-31.89151,43.14922,-14.87301,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.593958,-31.29575,44.42356,-13.61558,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.72633,-31.29566,44.42361,-13.61534,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.862076,-31.29506,44.42349,-13.61511,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.996098,-31.29393,44.42403,-13.61555,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.127752,-31.28799,44.42571,-13.61805,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.273896,-31.26678,44.43056,-13.62483,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.400805,-31.23586,44.43599,-13.63583,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.539831,-31.19518,44.43898,-13.64937,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.668104,-31.1795,44.44045,-13.65465,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.79858,-31.17289,44.446,-13.65666,-31.63726,43.14921,-14.85859,-31.63726,43.14921,-14.85859,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.94374,-31.17068,44.45164,-13.65584,-31.63726,43.14921,-14.85859,-30.85273,44.13066,-13.43879,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.06982,-31.16094,44.45278,-13.65301,-31.63726,43.14921,-14.85859,-30.78633,44.09709,-13.39838,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.20063,-31.15071,44.45464,-13.64747,-31.63726,43.14921,-14.85859,-30.7424,44.07429,-13.36528,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.34686,-31.1391,44.45586,-13.64217,-31.63726,43.14921,-14.85859,-30.71941,44.06007,-13.33556,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.48281,-31.13118,44.45551,-13.63806,-31.63726,43.14921,-14.85859,-30.71082,44.05253,-13.32838,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.62613,-31.1344,44.45725,-13.63768,-31.63726,43.14921,-14.85859,-30.71074,44.0387,-13.30817,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.77074,-31.14688,44.45935,-13.63883,-31.63726,43.14921,-14.85859,-30.71302,44.03289,-13.30504,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92377,-31.15693,44.45962,-13.63975,-31.63726,43.14921,-14.85859,-30.71421,44.02715,-13.29733,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.04832,-31.16329,44.45977,-13.6403,-31.63726,43.14921,-14.85859,-30.71552,44.02538,-13.30169,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.18374,-31.17121,44.4575,-13.63992,-31.63726,43.14921,-14.85859,-30.71496,44.01241,-13.29835,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.31744,-31.18178,44.45593,-13.64013,-31.63726,43.14921,-14.85859,-30.70275,43.99449,-13.26599,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.45118,-31.19117,44.45576,-13.63954,-31.63726,43.14921,-14.85859,-30.69561,43.99715,-13.25403,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.57053,-31.19781,44.45539,-13.63796,-31.63726,43.14921,-14.85859,-30.68639,43.99952,-13.26753,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.71122,-31.20824,44.45508,-13.63744,-31.63726,43.14921,-14.85859,-30.67488,43.9982,-13.27493,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.83418,-31.2218,44.45457,-13.63602,-31.63726,43.14921,-14.85859,-30.67055,43.99195,-13.25744,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9642,-31.23906,44.4527,-13.63009,-31.63726,43.14921,-14.85859,-30.67426,44.00327,-13.28716,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.08542,-31.25541,44.45095,-13.62376,-31.63726,43.14921,-14.85859,-30.6816,44.01743,-13.32598,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.22242,-31.26987,44.4488,-13.6214,-31.63726,43.14921,-14.85859,-30.6804,44.01592,-13.32344,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.34534,-31.27638,44.44687,-13.62387,-31.63726,43.14921,-14.85859,-30.6799,44.01511,-13.31965,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.47929,-31.27508,44.44595,-13.62942,-31.63726,43.14921,-14.85859,-30.67973,44.01435,-13.31846,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.62497,-31.2737,44.44626,-13.6351,-31.63726,43.14921,-14.85859,-30.6796,44.01415,-13.31772,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.76869,-31.27242,44.44604,-13.63776,-31.63726,43.14921,-14.85859,-30.67958,44.01316,-13.3158,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.90398,-31.27178,44.44519,-13.63641,-31.63726,43.14921,-14.85859,-30.67908,44.0121,-13.31254,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.03736,-31.27246,44.44359,-13.63388,-31.63726,43.14921,-14.85859,-30.6784,44.01113,-13.30979,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.17203,-31.27433,44.44087,-13.62999,-31.63726,43.14921,-14.85859,-30.67874,44.01087,-13.30905,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.31317,-31.27721,44.43727,-13.625,-31.63726,43.14921,-14.85859,-30.67807,44.00977,-13.30644,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.43932,-31.27849,44.43539,-13.62146,-31.63726,43.14921,-14.85859,-30.67832,44.00943,-13.30598,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.56266,-31.27776,44.43427,-13.61914,-31.63726,43.14921,-14.85859,-30.67815,44.0087,-13.30437,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.69676,-31.27485,44.43361,-13.61833,-31.63726,43.14921,-14.85859,-30.67767,44.00797,-13.30226,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.81465,-31.27241,44.43296,-13.61725,-31.63726,43.14921,-14.85859,-30.67732,44.00771,-13.30072,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.9423,-31.27022,44.43235,-13.61546,-31.63726,43.14921,-14.85859,-30.67708,44.00689,-13.29952,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.09066,-31.2687,44.43108,-13.61306,-31.63726,43.14921,-14.85859,-30.6766,44.00654,-13.29762,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.22159,-31.26701,44.43081,-13.61175,-31.63726,43.14921,-14.85859,-30.67702,44.00672,-13.29772,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.35611,-31.26513,44.43021,-13.61015,-31.63726,43.14921,-14.85859,-30.67685,44.00656,-13.29737,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.48465,-31.2627,44.42999,-13.60902,-31.63726,43.14921,-14.85859,-30.67692,44.00663,-13.29784,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.62487,-31.26057,44.42904,-13.60751,-31.63726,43.14921,-14.85859,-30.67726,44.00665,-13.29843,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.75676,-31.25946,44.42856,-13.60632,-31.63726,43.14921,-14.85859,-30.67707,44.0066,-13.29794,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.89054,-31.25843,44.42836,-13.60604,-31.63726,43.14921,-14.85859,-30.67709,44.00619,-13.29779,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.02679,-31.25789,44.42827,-13.60641,-31.63726,43.14921,-14.85859,-30.67702,44.00645,-13.29746,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.16005,-31.25829,44.42804,-13.60651,-31.63726,43.14921,-14.85859,-30.6771,44.0065,-13.29777,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.29365,-31.25907,44.42783,-13.60676,-31.63726,43.14921,-14.85859,-30.67729,44.00642,-13.2981,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.42935,-31.25964,44.4277,-13.60684,-31.63726,43.14921,-14.85859,-30.67721,44.0064,-13.29793,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.56221,-31.2596,44.42754,-13.60728,-31.63726,43.14921,-14.85859,-30.67691,44.00611,-13.29739,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.68507,-31.25925,44.42785,-13.60773,-31.63726,43.14921,-14.85859,-30.67704,44.0061,-13.29728,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.81822,-31.25864,44.42794,-13.60798,-31.63726,43.14921,-14.85859,-30.67709,44.00594,-13.2971,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.95289,-31.2579,44.42776,-13.60778,-31.63726,43.14921,-14.85859,-30.67658,44.00563,-13.29614,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.08887,-31.25722,44.42745,-13.60734,-31.63726,43.14921,-14.85859,-30.67683,44.00589,-13.29622,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.21514,-31.25679,44.42727,-13.60666,-31.63726,43.14921,-14.85859,-30.67662,44.00574,-13.29599,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.34464,-31.25637,44.42707,-13.60627,-31.63726,43.14921,-14.85859,-30.67661,44.00561,-13.29586,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.47763,-31.25659,44.42694,-13.60625,-31.63726,43.14921,-14.85859,-30.67689,44.00572,-13.29593,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.62375,-31.25694,44.42721,-13.60691,-31.63726,43.14921,-14.85859,-30.67653,44.00562,-13.29552,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.75686,-31.25743,44.42712,-13.60735,-31.63726,43.14921,-14.85859,-30.67649,44.00533,-13.29575,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.89317,-31.25828,44.42749,-13.60754,-31.63726,43.14921,-14.85859,-30.67709,44.00584,-13.29649,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.02474,-31.25895,44.4276,-13.60759,-31.63726,43.14921,-14.85859,-30.67705,44.00589,-13.29616,
