PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.414296,-33.99471,43.91084,-13.27388,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.580743,-33.99478,43.91075,-13.27421,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.747085,-33.99491,43.91093,-13.27399,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.883235,-33.99466,43.91076,-13.27389,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.016253,-33.99469,43.91056,-13.27364,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.143901,-33.99472,43.91047,-13.27325,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.286687,-33.9943,43.91044,-13.2723,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.433388,-33.99451,43.9105,-13.27288,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.574972,-33.9947,43.91054,-13.27292,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.72169,-33.99429,43.91055,-13.27314,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.858616,-33.99456,43.91051,-13.27289,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.987239,-33.99457,43.91038,-13.27342,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.12534,-33.99454,43.91032,-13.27285,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.296366,-33.99454,43.91048,-13.27303,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.446838,-33.99452,43.91056,-13.27318,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.580961,-33.99465,43.91066,-13.27368,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.737442,-33.99472,43.91079,-13.2732,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.870314,-33.99463,43.91083,-13.27361,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Complexity,Walk,1,Task1,0,0.7,0.7,5.058053,-33.99467,43.91083,-13.27396,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Complexity,Walk,2,Task2,0,0.4,0.4,5.213215,-33.9948,43.9109,-13.2739,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Complexity,Walk,3,Task3,0,0.9,0.9,5.373441,-33.99472,43.91095,-13.27388,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Complexity,Walk,4,Task4,0,0.35,0.35,5.512033,-33.99475,43.91108,-13.27437,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Complexity,Walk,4,Task4,0.5036428,0.35,0.1536428,5.653098,-33.99458,43.91106,-13.27415,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
Walk,Plateau,Walk,5,Task5,0.5036428,0.7,0.1963572,5.789884,-33.99495,43.91119,-13.27472,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
Walk,Plateau,Walk,6,Task5,0.5036428,0.7,0.1963572,5.937677,-33.9951,43.91135,-13.27552,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
Walk,Plateau,Walk,7,Task5,0.5036428,0.7,0.1963572,6.070284,-33.99486,43.93985,-13.27496,-35.16,43.17774,-14.71,-35.16,43.17774,-14.71,
Walk,Plateau,Walk,8,Task5,0.5036428,0.7,0.1963572,6.207803,-33.99517,43.91124,-13.27542,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,6.341243,-33.9951,43.91114,-13.27543,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,6.489424,-33.99499,43.91101,-13.27434,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,6.645876,-33.99484,43.91087,-13.27393,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,6.81409,-33.99449,43.96957,-13.27362,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Complexity,Teleport,1,Task1,0.5036428,0.7,0.1963572,6.976573,-33.99465,43.96934,-13.27324,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Complexity,Teleport,2,Task2,0.5036428,0.4,0.1036428,7.138535,-33.99445,43.96944,-13.27309,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Complexity,Teleport,3,Task3,0.5036428,0.9,0.3963572,7.282227,-33.99483,43.96948,-13.27314,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Complexity,Teleport,4,Task4,0.5036428,0.35,0.1536428,7.430019,-33.99472,43.96958,-13.27395,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Plateau,Teleport,5,Task5,0.5036428,0.7,0.1963572,7.566601,-33.99469,43.96955,-13.27409,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Plateau,Teleport,6,Task5,0.5036428,0.7,0.1963572,7.718544,-33.99466,43.96957,-13.27363,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Plateau,Teleport,6,Task5,0.5036428,0.7,0.1963572,7.851526,-33.99463,43.96964,-13.27375,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Plateau,Teleport,7,Task5,0.5036428,0.7,0.1963572,7.994331,-33.99474,43.96976,-13.27401,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Plateau,Teleport,8,Task5,0.5036428,0.7,0.1963572,8.139035,-33.9947,43.96976,-13.27426,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Plateau,Teleport,9,Task5,0.5036428,0.7,0.1963572,8.300098,-33.99454,43.96976,-13.27429,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Plateau,Teleport,10,Task5,0.5036428,0.7,0.1963572,8.448833,-33.99479,43.96969,-13.27415,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Teleport,Plateau,Teleport,10,Task5,0.5036428,0.7,0.1963572,8.576865,-33.99503,43.96968,-13.27405,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,8.707236,-33.99466,43.96988,-13.274,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,8.837597,-33.99482,43.96979,-13.27466,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,8.974513,-33.99513,43.96983,-13.27433,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Complexity,Freefly,2,Task2,0.5036428,0.4,0.1036428,9.125608,-33.99504,43.96985,-13.27502,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Complexity,Freefly,3,Task3,0.5036428,0.9,0.3963572,9.262631,-33.99492,43.96999,-13.27479,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Complexity,Freefly,4,Task4,0.5036428,0.35,0.1536428,9.410808,-33.99492,43.97012,-13.27486,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Complexity,Freefly,4,Task4,0.5036428,0.35,0.1536428,9.553989,-33.99508,43.97019,-13.27541,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,9.685058,-33.99518,43.97018,-13.27528,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,9.818874,-33.99512,43.9701,-13.27525,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,9.952356,-33.99506,43.96996,-13.27489,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,10.10803,-33.99479,43.96976,-13.27396,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,8,Task5,0.5036428,0.7,0.1963572,10.24956,-33.99464,43.96964,-13.27373,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,9,Task5,0.5036428,0.7,0.1963572,10.37976,-33.99465,43.96945,-13.27386,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,9,Task5,0.5036428,0.7,0.1963572,10.51095,-33.99486,43.96944,-13.27405,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,10.6703,-33.99483,43.96941,-13.2738,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,10.80232,-33.99483,43.96934,-13.27339,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
Freefly,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,10.93569,-33.99467,43.96941,-13.27345,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,11.06372,-33.9943,43.91051,-13.27314,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
All,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,11.1914,-33.99459,43.91058,-13.27289,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,11.33241,-33.99446,43.91051,-13.27345,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
All,Complexity,Freefly,2,Task2,0.5036428,0.4,0.1036428,11.48511,-33.99459,43.91064,-13.27351,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
All,Complexity,Freefly,2,Task2,0.5036428,0.4,0.1036428,11.65022,-33.99471,43.91072,-13.27373,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Complexity,Freefly,3,Task3,0.5036428,0.9,0.3963572,11.78519,-33.99492,43.9106,-13.2735,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Complexity,Freefly,4,Task4,0.5036428,0.35,0.1536428,11.92082,-33.99496,43.91074,-13.27396,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,12.08921,-33.99492,43.91085,-13.27418,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,12.22215,-33.99476,43.96951,-13.27396,-35.16,43.208,-14.71,-35.16,43.208,-14.71,
All,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,12.37531,-33.9945,43.91059,-13.27327,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,12.51017,-33.99442,43.91063,-13.27291,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
All,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,12.66699,-33.99451,43.91079,-13.27341,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
All,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,12.82237,-33.99451,43.91072,-13.27377,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Plateau,Freefly,8,Task5,0.5036428,0.7,0.1963572,12.96632,-33.99487,43.91066,-13.27411,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
All,Plateau,Freefly,8,Task5,0.5036428,0.7,0.1963572,13.10067,-33.99465,43.9108,-13.2733,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
All,Plateau,Freefly,9,Task5,0.5036428,0.7,0.1963572,13.23618,-33.99456,43.91087,-13.27417,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Plateau,Freefly,9,Task5,0.5036428,0.7,0.1963572,13.36512,-33.99474,43.91103,-13.27436,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,13.51479,-33.99504,43.91114,-13.27446,-35.16,43.14922,-14.71,-35.16,43.14922,-14.71,
All,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,13.64955,-33.99507,43.91126,-13.2752,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
