PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.3296,-34.0082,43.90559,-13.27575,-34.34591,44.00835,-13.12366,-34.26036,44.01242,-13.063,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.485967,-34.00829,43.90567,-13.27584,-34.34597,44.00838,-13.12409,-34.26043,44.01245,-13.06334,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.623843,-34.0083,43.90577,-13.27615,-34.34584,44.00834,-13.12374,-34.2602,44.01234,-13.0627,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.752605,-34.00829,43.90558,-13.2764,-34.3459,44.00831,-13.12385,-34.26029,44.01219,-13.06284,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.905909,-34.00846,43.90529,-13.27608,-34.346,44.00813,-13.1242,-34.26039,44.0122,-13.06327,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.049021,-34.00828,43.9052,-13.2754,-34.34587,44.00807,-13.12382,-34.26045,44.01235,-13.06331,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.199111,-34.00822,43.90539,-13.27524,-34.34605,44.00826,-13.12343,-34.26046,44.01249,-13.06316,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.341208,-34.00817,43.90546,-13.27526,-34.34602,44.00815,-13.12338,-34.26051,44.01242,-13.06297,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.490868,-34.00801,43.90541,-13.27547,-34.34575,44.00808,-13.12331,-34.26014,44.01233,-13.06297,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.626569,-34.00826,43.90538,-13.27527,-34.34594,44.00794,-13.1228,-34.26039,44.01222,-13.06264,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.760492,-34.00816,43.90534,-13.27517,-34.3457,44.00776,-13.12243,-34.26023,44.01215,-13.06252,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.899922,-34.00807,43.90526,-13.27523,-34.34568,44.0077,-13.1223,-34.2602,44.01207,-13.06242,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.051698,-34.00821,43.90539,-13.2751,-34.34576,44.00775,-13.12203,-34.26022,44.01218,-13.06216,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.192071,-34.0082,43.9054,-13.27551,-34.34573,44.00767,-13.12221,-34.26022,44.01237,-13.06265,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.337473,-34.00836,43.90527,-13.27572,-34.34605,44.00769,-13.12231,-34.26059,44.01217,-13.06289,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.46912,-34.00807,43.90511,-13.27518,-34.34575,44.00775,-13.12237,-34.26031,44.01235,-13.063,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.602568,-34.00784,43.90517,-13.27485,-34.34568,44.0078,-13.12269,-34.26027,44.01244,-13.06339,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.734781,-34.00795,43.90524,-13.27488,-34.34586,44.00794,-13.12285,-34.26034,44.0126,-13.06353,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.870457,-34.00812,43.90528,-13.27496,-34.34608,44.008,-13.12299,-34.26053,44.01266,-13.06375,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.004922,-34.00811,43.9054,-13.27543,-34.3459,44.00822,-13.12345,-34.26044,44.01273,-13.06415,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.138387,-34.00816,43.90548,-13.27549,-34.34595,44.00843,-13.12369,-34.26046,44.01273,-13.06387,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.272915,-34.00848,43.90546,-13.27571,-34.34613,44.00861,-13.12413,-34.26061,44.01247,-13.06345,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.40784,-34.00817,43.90546,-13.27551,-34.34604,44.00867,-13.12456,-34.26041,44.01245,-13.06298,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.540423,-34.00799,43.90543,-13.27566,-34.3458,44.00859,-13.12488,-34.26015,44.01218,-13.06295,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.673511,-34.00798,43.90553,-13.27547,-34.34583,44.00876,-13.12483,-34.26007,44.01219,-13.06263,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.809108,-34.00818,43.90553,-13.27569,-34.34605,44.00874,-13.12466,-34.2603,44.01237,-13.06258,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.943695,-34.00811,43.90564,-13.2757,-34.34614,44.00867,-13.12483,-34.26043,44.0124,-13.06297,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.077744,-34.00819,43.90567,-13.2757,-34.34606,44.00875,-13.12465,-34.26041,44.01256,-13.06297,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.22199,-34.00837,43.90546,-13.27611,-34.34612,44.00854,-13.12469,-34.2604,44.01242,-13.06344,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.35571,-34.00826,43.90541,-13.27599,-34.34624,44.00846,-13.1247,-34.26067,44.01233,-13.06356,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.505361,-34.00806,43.9053,-13.27537,-34.34585,44.00864,-13.12437,-34.26032,44.01237,-13.06321,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.634402,-34.00828,43.90531,-13.27521,-34.34619,44.00871,-13.12454,-34.26057,44.01234,-13.06284,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.769677,-34.00828,43.9052,-13.27533,-34.34607,44.00861,-13.12471,-34.26043,44.01232,-13.06306,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.906594,-34.00791,43.90523,-13.27478,-34.34577,44.00882,-13.12451,-34.26007,44.01258,-13.0628,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.037514,-34.00792,43.90521,-13.27496,-34.34601,44.00867,-13.12477,-34.26025,44.01223,-13.06293,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.171221,-34.0081,43.90528,-13.27497,-34.34611,44.00871,-13.12496,-34.26049,44.01204,-13.06261,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.305505,-34.00816,43.90519,-13.27533,-34.34606,44.00868,-13.12526,-34.2604,44.01191,-13.06232,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.467621,-34.00796,43.90529,-13.27502,-34.34597,44.00872,-13.1248,-34.26015,44.012,-13.06216,
