PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,m_TeleportPositionStep.x,m_TeleportPositionStep.y,m_TeleportPositionStep.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.625029,4.445715,2.806082,-34.11026,44.53294,-13.49495,-35.16,43.14921,-14.71,-33.4807,43.97142,-13.36146,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.636449,4.658593,2.818067,-34.11917,44.53457,-13.50273,-35.16,43.14921,-14.71,-33.48037,43.97143,-13.36143,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.64247,4.821777,2.825209,-34.12505,44.53333,-13.506,-35.16,43.14921,-14.71,-33.48054,43.97122,-13.36132,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.645414,4.990921,2.830187,-34.12958,44.53157,-13.50647,-35.16,43.14921,-14.71,-33.48026,43.97114,-13.36147,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.647867,5.150781,2.835114,-34.13327,44.52844,-13.50689,-35.16,43.14921,-14.71,-33.47995,43.97121,-13.36148,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.649237,5.297989,2.838568,-34.13583,44.52636,-13.50678,-35.16,43.14921,-14.71,-33.48032,43.97147,-13.36163,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.649928,5.446761,2.839931,-34.13658,44.52531,-13.50709,-35.16,43.14921,-14.71,-33.48042,43.97165,-13.36193,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.649036,5.590875,2.841409,-34.1358,44.52444,-13.50653,-35.16,43.14921,-14.71,-33.48027,43.97145,-13.36189,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.646964,5.735496,2.843969,-34.13391,44.52356,-13.50529,-35.16,43.14921,-14.71,-33.48,43.97148,-13.36148,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.645841,5.975722,2.846373,-34.13168,44.52398,-13.50545,-35.16,43.14921,-14.71,-33.48045,43.97145,-13.36179,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.643453,6.125374,2.850004,-34.12845,44.52364,-13.50475,-35.16,43.14921,-14.71,-33.48013,43.97146,-13.36171,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.642784,6.265156,2.851891,-34.12741,44.52254,-13.50463,-35.16,43.14921,-14.71,-33.48008,43.97149,-13.36141,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.641886,6.425611,2.853241,-34.12621,44.52214,-13.50436,-35.16,43.14921,-14.71,-33.47994,43.97116,-13.36162,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.64106,6.573942,2.854711,-34.1248,44.52235,-13.50432,-35.16,43.14921,-14.71,-33.48034,43.97145,-13.36166,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.640367,6.736922,2.856,-34.12353,44.52248,-13.50434,-35.16,43.14921,-14.71,-33.48037,43.97166,-13.36209,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.631436,6.909654,2.86809,-34.1119,44.52137,-13.50141,-35.16,43.14921,-14.71,-33.48044,43.97132,-13.36171,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.62785,7.126313,2.873959,-34.10717,44.51967,-13.50025,-35.16,43.14921,-14.71,-33.48044,43.97137,-13.3618,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.629881,7.272326,2.877388,-34.1097,44.51823,-13.50097,-35.16,43.14921,-14.71,-33.4804,43.97147,-13.36194,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.631884,7.446728,2.881097,-34.10919,44.52033,-13.50376,-35.16,43.14921,-14.71,-33.48052,43.97132,-13.36206,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.626476,7.600576,2.890904,-34.10134,44.51514,-13.50245,-35.16,43.14921,-14.71,-33.48034,43.97147,-13.36157,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.626201,7.74029,2.897724,-34.10063,44.50904,-13.5025,-35.16,43.14921,-14.71,-33.48034,43.97153,-13.36157,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.62347,7.894372,2.904047,-34.09493,44.50967,-13.50305,-35.16,43.14921,-14.71,-33.48041,43.9714,-13.36167,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.613321,8.03163,2.91877,-34.08046,44.5092,-13.50055,-35.16,43.14921,-14.71,-33.4804,43.97152,-13.36165,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.606884,8.201014,2.928643,-34.07244,44.50433,-13.49809,-35.16,43.14921,-14.71,-33.48045,43.97157,-13.36188,0.00,0.00,0.00,-28.721,44.641,-5.5209
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,15.48364,8.338441,2.990501,-34.06892,44.56184,-13.49726,-35.16,43.208,-14.71,-33.48035,44.02998,-13.36174,0.00,0.00,0.00,-18.831,44.641,-10.7509
Walk,Complexity,Walk,2,Task2,0,0.4,0.4,20.83589,8.478065,3.050467,-34.06652,44.50366,-13.49733,-35.16,43.14921,-14.71,-33.48022,43.97158,-13.36184,0.00,0.00,0.00,-14.911,44.641,-5.3009
Walk,Complexity,Walk,2,Task2,0.5036428,0.4,0.1036428,20.83367,8.601515,3.168446,-34.06432,44.50341,-13.49681,-35.16,43.14921,-14.71,-33.48006,43.97157,-13.36168,0.00,0.00,0.00,-14.911,44.641,-5.3009
Walk,Complexity,Walk,3,Task3,0.5036428,0.9,0.3963572,22.22406,8.757325,3.229088,-34.06276,44.56367,-13.49705,-35.16,43.208,-14.71,-33.48046,44.03013,-13.36186,0.00,0.00,0.00,-13.658,40.852,-5.5109
Walk,Complexity,Walk,4,Task4,0.5036428,0.35,0.1536428,16.90159,8.910599,3.347509,-34.06112,44.56514,-13.49805,-35.16,43.208,-14.71,-33.48054,44.03019,-13.36173,0.00,0.00,0.00,-23.471,31.951,-9.703745
Walk,Plateau,Walk,5,Task5,0.5036428,0.7,0.1963572,26.67513,9.040005,3.466337,-34.05972,44.56599,-13.49868,-35.16,43.208,-14.71,-33.4804,44.03027,-13.36185,0.00,0.00,0.00,-13.049,28.321,-15.9911
Walk,Plateau,Walk,6,Task5,0.5036428,0.7,0.1963572,26.63952,9.240962,3.526537,-34.05888,44.5087,-13.49962,-35.16,43.14921,-14.71,-33.48053,43.97146,-13.36176,0.00,0.00,0.00,-13.049,28.321,-15.9911
Walk,Plateau,Walk,7,Task5,0.5036428,0.7,0.1963572,26.6391,9.389607,3.644442,-34.0581,44.50919,-13.50074,-35.16,43.14921,-14.71,-33.48038,43.9714,-13.36189,0.00,0.00,0.00,-13.049,28.321,-15.9911
Walk,Plateau,Walk,8,Task5,0.5036428,0.7,0.1963572,26.63893,9.581125,3.762604,-34.05743,44.50988,-13.50148,-35.16,43.14921,-14.71,-33.48033,43.97147,-13.36173,0.00,0.00,0.00,-13.049,28.321,-15.9911
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,26.6386,9.720265,3.880568,-34.05733,44.50951,-13.50173,-35.16,43.14921,-14.71,-33.48015,43.97117,-13.36179,0.00,0.00,0.00,-13.049,28.321,-15.9911
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,26.6378,9.85566,3.998765,-34.0565,44.5093,-13.5019,-35.16,43.14921,-14.71,-33.48022,43.97153,-13.36162,0.00,0.00,0.00,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,26.6375,9.991669,4.116709,-34.05582,44.5097,-13.50195,-35.16,43.14921,-14.71,-33.48036,43.97144,-13.36192,0.00,0.00,0.00,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,26.63729,10.13362,4.117538,-34.05544,44.50979,-13.5016,-35.16,43.14921,-14.71,-33.48057,43.97153,-13.3617,0.00,0.00,0.00,-13.049,28.321,-15.9911
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,26.63704,10.26756,4.11866,-34.0549,44.51006,-13.50143,-35.16,43.14921,-14.71,-33.48029,43.97167,-13.36182,0.00,0.00,0.00,-13.049,28.321,-15.9911
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.598972,10.40778,4.178442,-34.0546,44.56936,-13.50137,-35.16,43.208,-14.71,-33.48054,44.03028,-13.362,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.598001,10.54344,4.180201,-34.05315,44.56966,-13.50117,-35.16,43.208,-14.71,-33.48004,44.03036,-13.36154,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.596755,10.70993,4.182417,-34.05161,44.56818,-13.50069,-35.16,43.208,-14.71,-33.48048,44.03039,-13.36183,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.597497,10.83582,4.185363,-34.04998,44.56897,-13.50268,-35.16,43.208,-14.71,-33.48016,44.03036,-13.36177,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.601576,10.97086,4.209515,-34.04429,44.59029,-13.51154,-35.16,43.208,-14.71,-33.48041,44.03037,-13.36193,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.608896,11.12422,4.273824,-34.01956,44.64369,-13.5369,-35.16,43.208,-14.71,-33.48014,44.03031,-13.36124,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.632732,11.25939,4.350684,-33.99667,44.70236,-13.58025,-35.16,43.208,-14.71,-33.48011,44.03032,-13.36165,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.663439,11.4041,4.444352,-33.97362,44.77735,-13.63099,-35.16,43.208,-14.71,-33.48026,44.03043,-13.36168,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.676784,11.55405,4.5378,-33.91811,44.83126,-13.68141,-35.16,43.208,-14.71,-33.48018,44.03036,-13.36138,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.672315,11.68488,4.604716,-33.86417,44.85115,-13.70976,-35.16,43.208,-14.71,-33.48018,44.03037,-13.36153,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.663442,11.83436,4.6578,-33.81721,44.84003,-13.72889,-35.16,43.208,-14.71,-33.48038,44.0303,-13.36163,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.648256,11.97804,4.70647,-33.77018,44.83631,-13.74018,-35.16,43.208,-14.71,-33.4801,44.0304,-13.36184,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.618093,12.14233,4.748101,-33.73243,44.8473,-13.72765,-35.16,43.208,-14.71,-33.48028,44.03054,-13.36154,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.590981,12.2882,4.777949,-33.71079,44.84214,-13.70921,-35.16,43.208,-14.71,-33.48046,44.03033,-13.36185,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.543367,12.44694,4.829694,-33.68105,44.82206,-13.67204,-35.16,43.208,-14.71,-33.48032,44.03033,-13.36157,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.500523,12.5818,4.882895,-33.65719,44.78995,-13.63704,-35.16,43.208,-14.71,-33.48021,44.03037,-13.36154,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.468559,12.74469,4.925828,-33.63243,44.76357,-13.61512,-35.16,43.208,-14.71,-33.48032,44.03045,-13.36167,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.46544,12.88568,4.939129,-33.62074,44.76268,-13.61858,-35.16,43.208,-14.71,-33.48013,44.03052,-13.36161,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.4772,13.04867,4.955538,-33.6213,44.75401,-13.6321,-35.16,43.208,-14.71,-33.48131,44.03048,-13.36126,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.50245,13.18752,4.982602,-33.63158,44.74717,-13.65549,-35.16,43.208,-14.71,-33.48495,44.03082,-13.35633,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.57725,13.34358,5.059653,-33.65981,44.76124,-13.72562,-35.16,43.208,-14.71,-33.46975,44.0498,-13.39477,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.734294,13.52373,5.220873,-33.74064,44.79708,-13.85968,-35.16,43.208,-14.71,-33.45459,44.21697,-13.53724,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,9.899067,13.71139,5.388525,-33.84169,44.82148,-13.9907,-35.16,43.208,-14.71,-33.5208,44.50145,-13.77626,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.00605,13.88321,5.506113,-33.87705,44.86462,-14.0933,-35.16,43.208,-14.71,-33.54509,44.61017,-13.93084,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.07742,14.06429,5.587041,-33.88157,44.87138,-14.17364,-33.74303,44.64531,-13.84722,-33.49518,44.61919,-14.03588,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.14732,14.3554,5.679848,-33.86479,44.87218,-14.26481,-33.68489,44.67736,-14.00066,-33.53154,44.6777,-14.20175,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.19386,14.5843,5.744341,-33.85031,44.88117,-14.32699,-33.66813,44.68123,-14.08319,-33.53247,44.68157,-14.28265,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.23441,14.74668,5.792127,-33.85027,44.88664,-14.37377,-33.68152,44.67951,-14.11051,-33.47886,44.64906,-14.32503,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.25759,14.88922,5.817848,-33.87056,44.88833,-14.38877,-33.69808,44.68115,-14.12256,-33.42142,44.58251,-14.35589,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.27079,15.02782,5.842162,-33.89441,44.89037,-14.3901,-33.7224,44.68193,-14.13032,-33.38504,44.52343,-14.38178,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.26987,15.16537,5.864613,-33.91294,44.89252,-14.37815,-33.75174,44.68124,-14.12012,-33.34594,44.4813,-14.40606,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.26339,15.30317,5.882517,-33.92395,44.89345,-14.36413,-33.78419,44.68568,-14.10778,-33.32402,44.48839,-14.42616,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.25567,15.47333,5.902737,-33.93611,44.89322,-14.34801,-33.79909,44.68939,-14.09841,-33.31959,44.51189,-14.42668,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.24938,15.66965,5.921122,-33.94774,44.89325,-14.33381,-33.80111,44.68917,-14.08891,-33.32521,44.51956,-14.41731,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.24518,15.84447,5.929799,-33.95208,44.89372,-14.32633,-33.79325,44.68285,-14.08332,-33.32961,44.51825,-14.41105,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.24351,16.00066,5.934492,-33.95488,44.89388,-14.32272,-33.79174,44.67884,-14.07835,-33.33141,44.51665,-14.40824,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.24441,16.14719,5.936559,-33.95689,44.89373,-14.32258,-33.79514,44.67765,-14.07749,-33.33286,44.51676,-14.4083,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.24744,16.34517,5.940053,-33.95959,44.89406,-14.32449,-33.79926,44.67786,-14.07876,-33.33625,44.51493,-14.41072,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.24901,16.53008,5.941864,-33.96082,44.8936,-14.3256,-33.80267,44.67653,-14.08132,-33.34356,44.50571,-14.4124,0.00,0.00,0.00,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,19.44939,16.65238,28.37099,-11.53449,44.83477,-14.62392,-11.37735,44.61753,-14.3801,-10.91865,44.44316,-14.71102,-12.73,43.15,-15.01,-28.721,44.641,-5.5209
