PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.304369,-34.00764,43.90483,-13.27369,-34.34587,44.00852,-13.12395,-34.26043,44.01279,-13.06383,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.438907,-34.0079,43.90479,-13.2738,-34.34603,44.00853,-13.12401,-34.26062,44.01262,-13.06385,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.578677,-34.00787,43.90468,-13.2738,-34.34604,44.00843,-13.12398,-34.26046,44.01242,-13.06331,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.707826,-34.00785,43.90462,-13.27421,-34.34591,44.0081,-13.12409,-34.26035,44.01216,-13.06326,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.842308,-34.00793,43.90481,-13.27381,-34.34612,44.00824,-13.12327,-34.26045,44.01244,-13.06274,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.980507,-34.00791,43.90486,-13.27418,-34.34611,44.00824,-13.12379,-34.2604,44.01216,-13.06282,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.114249,-34.00758,43.90495,-13.27418,-34.3457,44.00849,-13.12369,-34.26004,44.0122,-13.06232,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.243446,-34.00786,43.90497,-13.27489,-34.34595,44.0083,-13.12411,-34.26016,44.0121,-13.06275,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.377274,-34.00817,43.905,-13.27468,-34.34625,44.00833,-13.12374,-34.26056,44.0121,-13.06204,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.512184,-34.00817,43.90502,-13.27509,-34.34593,44.00829,-13.12425,-34.26012,44.01194,-13.06256,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.647566,-34.00792,43.90522,-13.27474,-34.34592,44.00853,-13.12408,-34.26007,44.01218,-13.06202,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.780131,-34.00801,43.90519,-13.27495,-34.34616,44.0085,-13.12427,-34.26044,44.0118,-13.06207,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.914788,-34.00772,43.90515,-13.27463,-34.34594,44.00878,-13.12437,-34.26005,44.01198,-13.06147,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.048957,-34.00822,43.90514,-13.27465,-34.3462,44.00874,-13.12438,-34.26041,44.01207,-13.06181,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.180928,-34.00826,43.90523,-13.27541,-34.34598,44.00848,-13.12483,-34.26039,44.01171,-13.06206,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.315231,-34.00819,43.90542,-13.27524,-34.34589,44.00871,-13.12452,-34.26011,44.01205,-13.06175,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.449029,-34.0084,43.90534,-13.27575,-34.34624,44.00839,-13.12471,-34.26043,44.01183,-13.06191,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.584467,-34.00814,43.90563,-13.2756,-34.34589,44.00877,-13.12444,-34.26012,44.01207,-13.06167,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.718864,-34.00823,43.9054,-13.27612,-34.34605,44.00856,-13.12509,-34.25982,44.0118,-13.06214,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.852079,-34.00809,43.90528,-13.27541,-34.34604,44.00881,-13.12477,-34.26031,44.01216,-13.06196,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.989337,-34.00806,43.9053,-13.27532,-34.34612,44.00876,-13.1249,-34.26034,44.01219,-13.06277,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.120732,-34.00801,43.9051,-13.2752,-34.34613,44.00873,-13.12509,-34.26022,44.01205,-13.06249,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.257154,-34.00791,43.90505,-13.27446,-34.34618,44.00877,-13.12483,-34.26038,44.01218,-13.06219,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.387722,-34.00786,43.90498,-13.27444,-34.34612,44.00883,-13.12517,-34.26025,44.01215,-13.06238,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.522586,-34.00798,43.90508,-13.27466,-34.34607,44.00881,-13.12497,-34.26023,44.01181,-13.0618,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.659208,-34.00776,43.90524,-13.27483,-34.34582,44.00889,-13.12499,-34.25996,44.01195,-13.06219,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.795264,-34.00783,43.90527,-13.27518,-34.34598,44.00869,-13.12494,-34.25991,44.01199,-13.06179,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.925626,-34.00795,43.9053,-13.27519,-34.34594,44.00862,-13.12473,-34.26034,44.01204,-13.06165,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.064157,-34.00824,43.90528,-13.27539,-34.34596,44.00848,-13.12458,-34.26019,44.01212,-13.06257,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.19352,-34.00828,43.90532,-13.27516,-34.34609,44.00859,-13.12417,-34.26037,44.01238,-13.06277,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.325907,-34.008,43.9054,-13.27519,-34.34588,44.00858,-13.12422,-34.2602,44.01251,-13.0631,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.459434,-34.00795,43.90537,-13.27529,-34.34606,44.00847,-13.12416,-34.26047,44.01253,-13.06331,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.59672,-34.00807,43.90529,-13.27531,-34.34604,44.0084,-13.12411,-34.26039,44.01256,-13.06353,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.751137,-34.00818,43.90532,-13.27558,-34.34608,44.00829,-13.12424,-34.26029,44.01255,-13.06416,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.884989,-34.00838,43.90537,-13.27548,-34.3461,44.00839,-13.12397,-34.26057,44.01249,-13.06381,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.023404,-34.00826,43.90536,-13.27572,-34.34607,44.00859,-13.12422,-34.26054,44.01253,-13.06403,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.159925,-34.00791,43.9053,-13.27528,-34.34594,44.00861,-13.1246,-34.26011,44.01253,-13.06349,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.287611,-34.00817,43.90533,-13.27545,-34.34614,44.00849,-13.12456,-34.26054,44.01244,-13.06345,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.424979,-34.00784,43.9053,-13.2752,-34.34592,44.00866,-13.12466,-34.26012,44.01244,-13.06305,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.561016,-34.00832,43.90531,-13.27533,-34.34623,44.00852,-13.12459,-34.26048,44.01234,-13.06297,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.693748,-34.00834,43.9055,-13.27569,-34.34594,44.00846,-13.12443,-34.26014,44.01228,-13.06303,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.859288,-34.00822,43.90567,-13.27585,-34.34599,44.0085,-13.12418,-34.26042,44.01236,-13.06331,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.02569,-34.00839,43.90565,-13.27626,-34.34607,44.00836,-13.12427,-34.26039,44.01233,-13.06303,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.16029,-34.00843,43.9057,-13.27598,-34.34601,44.00843,-13.12357,-34.26032,44.01234,-13.0624,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.32718,-34.00829,43.90581,-13.27616,-34.34585,44.00845,-13.12354,-34.2602,44.01234,-13.06247,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.49417,-34.00843,43.90577,-13.27655,-34.34599,44.00824,-13.12375,-34.26044,44.01245,-13.06346,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.62794,-34.00855,43.90568,-13.27645,-34.34606,44.00832,-13.1237,-34.26056,44.01261,-13.06379,
