PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.873916,-34.00788,43.90508,-13.2745,-34.34602,44.00871,-13.12471,-34.25997,44.01208,-13.06224,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.008089,-34.008,43.90518,-13.27456,-34.3462,44.00869,-13.12478,-34.26025,44.01224,-13.06236,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.147978,-34.00807,43.90539,-13.27501,-34.34598,44.00858,-13.12441,-34.26011,44.01238,-13.0625,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.284033,-34.00837,43.90537,-13.27533,-34.34623,44.00838,-13.12393,-34.26062,44.01242,-13.06286,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.413023,-34.00806,43.90534,-13.27536,-34.34597,44.00846,-13.12394,-34.26027,44.01243,-13.06295,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.576065,-34.00822,43.90539,-13.27573,-34.34603,44.0084,-13.12414,-34.2603,44.01245,-13.06364,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.712269,-34.00823,43.90545,-13.27527,-34.34611,44.00855,-13.12378,-34.26038,44.01272,-13.06329,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.846599,-34.00828,43.90535,-13.2753,-34.34624,44.00826,-13.12387,-34.26063,44.01249,-13.06375,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.011992,-34.00797,43.90579,-13.27528,-34.34589,44.00841,-13.12341,-34.26026,44.01273,-13.06313,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.146582,-34.00819,43.90591,-13.27606,-34.34598,44.00839,-13.12321,-34.26058,44.01281,-13.06367,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.27594,-34.00853,43.90575,-13.27657,-34.34592,44.00812,-13.12339,-34.2604,44.01257,-13.06371,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.409061,-34.0085,43.90587,-13.27648,-34.34601,44.00829,-13.12337,-34.26031,44.01263,-13.06337,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.537047,-34.00834,43.90602,-13.27634,-34.34606,44.00838,-13.12337,-34.2604,44.01281,-13.0634,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.670857,-34.00866,43.90602,-13.27705,-34.3461,44.00821,-13.12374,-34.26052,44.01252,-13.06393,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.806818,-34.00873,43.90609,-13.27698,-34.34624,44.0083,-13.12361,-34.26057,44.01264,-13.06342,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.946277,-34.00863,43.90612,-13.27714,-34.34602,44.0085,-13.12387,-34.26034,44.01248,-13.06332,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.075717,-34.00854,43.90612,-13.27704,-34.34612,44.00861,-13.12407,-34.2604,44.01254,-13.06308,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.230451,-34.00865,43.90615,-13.27695,-34.34624,44.00871,-13.12423,-34.2605,44.0125,-13.06295,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.366301,-34.00862,43.90606,-13.27716,-34.3461,44.00853,-13.12451,-34.26033,44.0124,-13.06327,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.498815,-34.00827,43.90602,-13.27677,-34.34587,44.00871,-13.12446,-34.26008,44.01241,-13.06279,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.630888,-34.00835,43.90593,-13.27656,-34.34605,44.0086,-13.1245,-34.26018,44.01244,-13.06296,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.765101,-34.00838,43.9057,-13.27629,-34.34608,44.00856,-13.12449,-34.26035,44.01246,-13.06302,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.904627,-34.0083,43.90564,-13.27585,-34.34608,44.00863,-13.1242,-34.26039,44.01248,-13.06311,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.034815,-34.00807,43.90529,-13.27567,-34.34612,44.00853,-13.12471,-34.26034,44.01225,-13.0631,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.170732,-34.00803,43.90512,-13.27491,-34.34614,44.0085,-13.1244,-34.26035,44.01229,-13.06297,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.302704,-34.00786,43.90491,-13.27391,-34.34626,44.00869,-13.12405,-34.26047,44.01254,-13.06287,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.437768,-34.00761,43.90482,-13.2737,-34.34595,44.00867,-13.12432,-34.26021,44.01265,-13.06313,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.569852,-34.00791,43.90478,-13.27397,-34.34636,44.00847,-13.1243,-34.26065,44.01249,-13.06334,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.70399,-34.00752,43.90481,-13.27375,-34.34596,44.00855,-13.12408,-34.26014,44.01262,-13.06318,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.839115,-34.00757,43.90482,-13.27362,-34.34592,44.00857,-13.12388,-34.26034,44.01277,-13.06365,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.974203,-34.00801,43.90459,-13.27387,-34.34626,44.00829,-13.12401,-34.2607,44.01267,-13.06382,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.108274,-34.00764,43.90479,-13.27354,-34.34589,44.00848,-13.12379,-34.26022,44.01275,-13.06368,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.264684,-34.00771,43.90484,-13.2738,-34.34615,44.00834,-13.12357,-34.26064,44.0127,-13.06373,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.399373,-34.00778,43.90491,-13.27419,-34.3461,44.00832,-13.12379,-34.26044,44.01268,-13.06357,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.530217,-34.00784,43.90493,-13.27432,-34.34606,44.00836,-13.12386,-34.26038,44.01262,-13.06367,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.6637,-34.00817,43.90516,-13.2745,-34.34628,44.00849,-13.12365,-34.26052,44.01283,-13.06348,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.801273,-34.0081,43.90543,-13.27509,-34.3461,44.00845,-13.12398,-34.26049,44.01274,-13.06379,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.933689,-34.00818,43.90544,-13.27562,-34.34612,44.00815,-13.12386,-34.2605,44.01255,-13.0637,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.07131,-34.00828,43.90557,-13.27567,-34.34631,44.00844,-13.12376,-34.26066,44.01266,-13.06369,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.20917,-34.00851,43.90546,-13.27608,-34.3463,44.00828,-13.12387,-34.26065,44.0125,-13.06379,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.3359,-34.0084,43.90543,-13.27567,-34.3461,44.00842,-13.12382,-34.26041,44.01269,-13.06372,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.4725,-34.00809,43.90553,-13.2758,-34.34584,44.0083,-13.12398,-34.26013,44.01255,-13.06363,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.60482,-34.00828,43.90549,-13.27562,-34.34622,44.00831,-13.12344,-34.26056,44.0126,-13.0633,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.74376,-34.00821,43.90561,-13.27559,-34.34619,44.00837,-13.12348,-34.26049,44.01259,-13.06322,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.87788,-34.00811,43.90564,-13.27592,-34.34608,44.00828,-13.12393,-34.26039,44.01242,-13.06372,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.0335,-34.00796,43.90546,-13.27535,-34.34589,44.00853,-13.12388,-34.26013,44.01261,-13.06315,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.17202,-34.00812,43.9053,-13.27531,-34.34607,44.0084,-13.12367,-34.26038,44.01253,-13.06317,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.3042,-34.00797,43.90525,-13.27485,-34.34594,44.0085,-13.12381,-34.26015,44.01248,-13.06288,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.4301,-34.00799,43.9052,-13.27471,-34.3462,44.00856,-13.12394,-34.26046,44.01245,-13.06285,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.56357,-34.00786,43.90529,-13.27464,-34.34594,44.00864,-13.12412,-34.26012,44.01241,-13.06256,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.69799,-34.00803,43.90543,-13.27484,-34.34616,44.00863,-13.1241,-34.26031,44.01254,-13.06263,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.83358,-34.00804,43.90552,-13.27522,-34.34608,44.00864,-13.12441,-34.2603,44.01236,-13.0628,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9707,-34.00812,43.90553,-13.27539,-34.34607,44.00873,-13.12444,-34.26025,44.0124,-13.06269,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.10038,-34.0083,43.90545,-13.27577,-34.34615,44.00872,-13.12488,-34.2604,44.01223,-13.06297,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.25707,-34.00821,43.90554,-13.27534,-34.34617,44.00877,-13.1246,-34.26047,44.01266,-13.06292,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.39399,-34.00824,43.90553,-13.27536,-34.34631,44.00871,-13.12467,-34.26054,44.01254,-13.06314,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.52499,-34.0081,43.90547,-13.27544,-34.3461,44.00859,-13.12455,-34.26039,44.01256,-13.06352,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.65801,-34.00806,43.90546,-13.27551,-34.34614,44.00862,-13.1247,-34.26034,44.0123,-13.06319,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.79421,-34.00801,43.90545,-13.27526,-34.34614,44.0087,-13.12458,-34.26032,44.01244,-13.06284,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.92795,-34.00791,43.90556,-13.27539,-34.34597,44.00871,-13.12455,-34.26012,44.01241,-13.06295,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.06126,-34.00835,43.90544,-13.27582,-34.34613,44.00879,-13.12477,-34.2603,44.01244,-13.06315,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.20097,-34.00819,43.90551,-13.27573,-34.34602,44.0091,-13.12562,-34.26019,44.01245,-13.06336,
