PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportStart.x,TeleportStart.y,TeleportStart.z,TeleportEnd.x,TeleportEnd.y,TeleportEnd.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.763566,1.864758,2.133539,34.47134,44.85797,-13.40847,-35.16,43.14921,-14.71,-34.2384,44.28439,-13.31936,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.839715,1.99569,2.237992,34.46176,44.88585,-13.50862,-34.42797,44.29382,-13.2226,-34.24442,44.3312,-13.41212,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.91396,2.127721,2.337576,34.45218,44.90305,-13.60616,-34.46946,44.38939,-13.29171,-34.26333,44.34246,-13.4947,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.972649,2.266794,2.4138,34.44663,44.91228,-13.68161,-34.50378,44.46194,-13.37416,-34.27655,44.32779,-13.56801,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.0111,2.398153,2.465061,34.44113,44.91848,-13.73219,-34.50843,44.47593,-13.4474,-34.27015,44.31947,-13.61833,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.03907,2.535463,2.498976,34.44149,44.921,-13.76593,-34.45758,44.46712,-13.52418,-34.26516,44.32902,-13.64139,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.05911,2.665635,2.519542,34.45055,44.92136,-13.78404,-34.4445,44.46059,-13.56102,-34.26839,44.34674,-13.64674,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.07341,2.803368,2.53703,34.46662,44.92006,-13.79033,-34.43938,44.45403,-13.57048,-34.27187,44.36122,-13.64663,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.0828,2.931908,2.556778,34.48613,44.91862,-13.78826,-34.44642,44.45432,-13.57105,-34.28524,44.36295,-13.64099,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.08911,3.067019,2.577251,34.50528,44.9211,-13.78248,-34.48818,44.45792,-13.56429,-34.29612,44.35861,-13.63856,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.09068,3.207425,2.596658,34.52143,44.91634,-13.77324,-34.52816,44.45584,-13.55676,-34.31168,44.35708,-13.63518,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.08817,3.364676,2.61898,34.53596,44.90553,-13.76028,-34.54613,44.44569,-13.5531,-34.32544,44.35685,-13.63499,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.08719,3.520772,2.6353,34.54816,44.90071,-13.75061,-34.56006,44.43738,-13.54954,-34.33265,44.3587,-13.64097,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.06474,3.697048,2.668732,34.55243,44.89793,-13.72013,-34.55818,44.43359,-13.52526,-34.33007,44.36292,-13.628,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.985805,3.866552,2.749464,34.49509,44.89655,-13.66405,-34.48763,44.43674,-13.47571,-34.27522,44.36359,-13.57768,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.819048,4.029305,2.922899,34.36048,44.8994,-13.55478,-34.34562,44.44933,-13.3757,-34.14416,44.36322,-13.46553,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.637321,4.164952,3.11031,34.21934,44.90213,-13.43153,-34.20949,44.46248,-13.2612,-34.0052,44.36417,-13.33902,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.393538,4.299514,3.357699,34.04818,44.90391,-13.25334,-34.03242,44.47181,-13.08913,-33.83516,44.36371,-13.1554,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.060124,4.469666,3.692052,33.8718,44.9058,-12.96973,-33.85549,44.47776,-12.79937,-33.66649,44.3632,-12.86164,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.791364,4.599866,3.96393,33.75055,44.90538,-12.72658,-33.73484,44.48347,-12.55165,-33.54925,44.36578,-12.61189,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.531653,4.749174,4.229512,33.64609,44.90343,-12.48249,-33.63089,44.48421,-12.30277,-33.44925,44.36297,-12.36135,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.226144,4.884071,4.537941,33.49697,44.90272,-12.21351,-33.48482,44.48277,-12.02961,-33.30431,44.35975,-12.08932,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.972959,5.013576,4.791486,33.34103,44.90231,-12.01359,-33.32832,44.48256,-11.82652,-33.15272,44.35936,-11.88597,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.709986,5.145065,5.054866,33.18724,44.90195,-11.80011,-33.17233,44.48516,-11.61028,-32.99904,44.35823,-11.669,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.407811,5.305669,5.37072,33.08131,44.90127,-11.50384,-33.06604,44.4885,-11.31146,-32.89293,44.35855,-11.37068,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.167842,5.442236,5.640104,33.03631,44.90105,-11.23828,-33.01843,44.48774,-11.04472,-32.84368,44.3596,-11.10466,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.938331,5.577082,5.903189,32.99803,44.9003,-10.97802,-32.98093,44.48695,-10.78377,-32.80059,44.35861,-10.84651,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.71225,5.732194,6.185045,32.98673,44.89657,-10.69705,-32.97193,44.48351,-10.50296,-32.78776,44.35548,-10.56739,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.532743,5.863376,6.462639,33.03152,44.89344,-10.42319,-33.02087,44.48042,-10.22999,-32.83154,44.35427,-10.29474,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.378109,5.994372,6.716192,33.07651,44.88813,-10.17372,-33.07343,44.47786,-9.980759,-32.87907,44.35238,-10.04518,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.22085,6.128823,6.976174,33.11595,44.8849,-9.916795,-33.11908,44.47319,-9.725016,-32.92141,44.35056,-9.790925,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.023714,6.269634,7.254587,33.10901,44.88443,-9.640518,-33.11665,44.4707,-9.451746,-32.91558,44.34975,-9.520226,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.785576,6.402564,7.514041,33.00319,44.88341,-9.403815,-33.01131,44.46926,-9.218104,-32.80849,44.34842,-9.289307,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.520748,6.539219,7.793496,32.8643,44.88078,-9.161532,-32.87248,44.46614,-8.978161,-32.67183,44.3458,-9.052534,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.259259,6.669821,8.060369,32.70146,44.87735,-8.950167,-32.71097,44.46173,-8.770022,-32.51171,44.34287,-8.846113,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.005012,6.806587,8.335826,32.57151,44.87638,-8.709676,-32.58355,44.45909,-8.53174,-32.38353,44.34037,-8.609837,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.764466,6.956617,8.650192,32.50793,44.8762,-8.402558,-32.5228,44.46098,-8.223866,-32.32058,44.33987,-8.304485,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.578062,7.114867,8.934186,32.48254,44.87696,-8.119712,-32.49907,44.46466,-7.938422,-32.29589,44.34143,-8.018701,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.349724,7.275898,9.289878,32.43853,44.87736,-7.766839,-32.45815,44.4648,-7.580159,-32.25192,44.34212,-7.659576,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.171323,7.410116,9.552709,32.37941,44.87722,-7.510914,-32.40289,44.46405,-7.320224,-32.19205,44.34219,-7.399867,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.896199,7.56492,9.867253,32.19627,44.87778,-7.266403,-32.22511,44.46422,-7.071377,-32.00972,44.34074,-7.151588,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.635971,7.697771,10.13344,31.9432,44.87745,-7.188766,-31.97474,44.46381,-6.990235,-31.75489,44.33753,-7.071343,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.351576,7.856424,10.45155,31.62571,44.87656,-7.176274,-31.65493,44.46214,-6.975137,-31.43363,44.33457,-7.056145,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.1228,8.005569,10.73093,31.34696,44.87723,-7.19435,-31.37255,44.4635,-6.990087,-31.14963,44.33728,-7.071533,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.925191,8.142294,10.99736,31.08307,44.87632,-7.230279,-31.10512,44.46547,-7.025107,-30.88098,44.33783,-7.105215,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.745394,8.277023,11.27013,30.81504,44.87495,-7.280862,-30.83613,44.46549,-7.076445,-30.61218,44.33797,-7.153066,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.581315,8.409606,11.5259,30.56173,44.87558,-7.315304,-30.58163,44.46456,-7.117673,-30.35846,44.33986,-7.190784,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.408155,8.544219,11.78429,30.30356,44.87549,-7.320829,-30.32141,44.46645,-7.134146,-30.10162,44.34389,-7.204791,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.214679,8.67959,12.04895,30.04235,44.87549,-7.282675,-30.05637,44.46651,-7.104102,-29.84003,44.34563,-7.173129,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.912117,8.837422,12.37768,29.77164,44.87486,-7.101301,-29.78128,44.46546,-6.934664,-29.56672,44.34503,-7.000528,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.651193,8.964422,12.64541,29.58737,44.87376,-6.907143,-29.5962,44.46385,-6.749556,-29.38003,44.34472,-6.815231,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.392391,9.098395,12.91317,29.40368,44.87126,-6.712407,-29.41423,44.46293,-6.561677,-29.19577,44.34204,-6.625176,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.148935,9.238327,13.19225,29.17676,44.86863,-6.550717,-29.19024,44.46235,-6.402563,-28.97116,44.34024,-6.463766,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.959178,9.369178,13.45787,28.94192,44.86589,-6.426795,-28.95767,44.46402,-6.278181,-28.73615,44.3408,-6.339142,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.8121292,9.506371,13.72257,28.70858,44.86339,-6.301888,-28.73071,44.46842,-6.149995,-28.50304,44.34368,-6.208072,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7210233,9.635891,13.98143,28.48791,44.86127,-6.166676,-28.52673,44.47537,-6.011211,-28.28427,44.34803,-6.056465,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7136335,9.779753,14.07964,28.40939,44.86011,-6.124357,-28.47214,44.48386,-5.968337,-28.20347,44.36622,-5.968035,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7116186,9.90388,14.08849,28.41673,44.85644,-6.12704,-28.50645,44.49051,-5.973323,-28.21097,44.41218,-5.888354,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7163665,10.03571,14.09601,28.41859,44.85614,-6.133636,-28.54681,44.49418,-5.981417,-28.17617,44.44563,-5.770642,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7180817,10.17333,14.10002,28.41731,44.85893,-6.134024,-28.579,44.4977,-5.997313,-28.14599,44.4407,-5.669443,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7172588,10.30676,14.10395,28.41601,44.86147,-6.131503,-28.60084,44.49638,-6.015712,-28.12363,44.42445,-5.617446,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7171862,10.4418,14.10681,28.41397,44.86243,-6.130045,-28.61572,44.49603,-6.030843,-28.1256,44.42019,-5.597367,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7198345,10.57408,14.11075,28.41094,44.86332,-6.131311,-28.61933,44.49356,-6.03596,-28.12418,44.42081,-5.590873,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7242485,10.70764,14.11609,28.40787,44.8669,-6.133644,-28.61802,44.49547,-6.036442,-28.1169,44.4184,-5.58987,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.725357,10.8434,14.11932,28.40531,44.86765,-6.133363,-28.61473,44.49924,-6.034569,-28.1067,44.41523,-5.589749,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7252907,10.97246,14.12294,28.40218,44.86631,-6.13216,-28.61311,44.5001,-6.033758,-28.09949,44.41354,-5.589262,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7252349,11.10745,14.12568,28.39979,44.86589,-6.130997,-28.6128,44.49866,-6.033612,-28.09611,44.41255,-5.588224,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7251239,11.24415,14.12747,28.39849,44.86597,-6.130146,-28.61312,44.4992,-6.032078,-28.09695,44.41095,-5.58591,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.725235,11.37736,14.12887,28.39899,44.86642,-6.130378,-28.61301,44.50093,-6.031073,-28.10015,44.40776,-5.58512,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7244137,11.51171,14.13117,28.40102,44.86718,-6.130189,-28.61383,44.50158,-6.02926,-28.10185,44.40479,-5.584378,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7215109,11.64581,14.1351,28.40436,44.86768,-6.128299,-28.61604,44.50141,-6.026553,-28.10363,44.40366,-5.583263,,,,,,,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.7166737,11.78239,14.14126,28.40955,44.86814,-6.125073,-28.61874,44.50072,-6.021479,-28.10691,44.40314,-5.581461,,,,,,,-28.721,44.641,-5.5209
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,10.64653,11.91249,14.14882,28.41552,44.87071,-6.121334,-28.61945,44.50068,-6.015293,-28.10895,44.4024,-5.581313,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,10.65431,12.04015,14.1593,28.42117,44.87714,-6.115458,-28.61458,44.50261,-6.005094,-28.11643,44.40083,-5.590628,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,10.65961,12.1761,14.17223,28.424,44.88816,-6.109731,-28.59972,44.50239,-5.983231,-28.13721,44.39676,-5.633515,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,10.65943,12.31094,14.18582,28.42264,44.90139,-6.108029,-28.57278,44.49902,-5.960127,-28.16031,44.3425,-5.741395,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,15.908,12.45939,23.98814,34.45008,44.90742,-13.75719,-34.5717,44.49251,-13.58188,-34.1934,44.24032,-13.53256,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,15.89753,12.6119,24.00465,34.43747,44.90786,-13.76727,-34.52171,44.48689,-13.56804,-34.17776,44.20034,-13.66415,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,15.87838,12.77027,24.02702,34.41755,44.90748,-13.76943,-34.45736,44.48696,-13.55332,-34.11149,44.22788,-13.76263,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,15.81052,12.93197,24.09586,34.34974,44.90815,-13.76251,-34.35175,44.49378,-13.54276,-34.01017,44.27402,-13.80879,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,15.68666,13.06759,24.22081,34.22504,44.90792,-13.7548,-34.20958,44.4958,-13.54387,-33.87047,44.30173,-13.82492,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,15.52284,13.20376,24.38791,34.05799,44.90766,-13.75528,-34.03534,44.49335,-13.55568,-33.69775,44.3145,-13.83231,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,15.25141,13.37158,24.66908,33.77748,44.90716,-13.77371,-33.75709,44.49053,-13.58268,-33.41651,44.31736,-13.84858,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,14.99526,13.50572,24.93894,33.50949,44.90662,-13.80525,-33.49579,44.48944,-13.61263,-33.14599,44.31775,-13.86709,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,14.74381,13.63922,25.20596,33.24489,44.90636,-13.8411,-33.23385,44.48775,-13.64527,-32.88105,44.32227,-13.89977,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,14.42585,13.81747,25.54395,32.90977,44.90682,-13.88504,-32.90218,44.48792,-13.68825,-32.54852,44.32945,-13.95382,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,14.13197,13.97382,25.85652,32.59961,44.9068,-13.92379,-32.59161,44.48833,-13.72795,-32.23907,44.33303,-14.00243,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,13.84761,14.10671,26.16012,32.29847,44.90664,-13.96229,-32.2902,44.48818,-13.76608,-31.93335,44.33168,-14.03428,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,13.54936,14.28567,26.48077,31.98083,44.90665,-14.00613,-31.96994,44.48802,-13.81065,-31.61043,44.3281,-14.06984,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,13.22841,14.44647,26.82755,31.63747,44.90662,-14.05465,-31.6245,44.48772,-13.85939,-31.26389,44.32412,-14.11214,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,12.97664,14.59916,27.10018,31.36738,44.90624,-14.09185,-31.35271,44.48616,-13.8974,-30.99177,44.32025,-14.14386,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,12.64738,14.76389,27.45752,31.0132,44.90565,-14.13917,-30.99782,44.48515,-13.94499,-30.64242,44.32549,-14.20805,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,12.3957,14.91206,27.72989,30.74267,44.90561,-14.17078,-30.72691,44.48575,-13.97734,-30.37593,44.3292,-14.25165,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,12.0972,15.06548,28.04939,30.42425,44.90485,-14.19608,-30.4087,44.48481,-14.00477,-30.06041,44.3302,-14.28003,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,11.83189,15.20455,28.32273,30.15152,44.90436,-14.18165,-30.13863,44.48467,-13.99124,-29.78914,44.33141,-14.26567,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,11.49082,15.36967,28.66931,29.80743,44.90377,-14.14028,-29.79719,44.48537,-13.95064,-29.44756,44.33537,-14.2278,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,11.22969,15.50519,28.93327,29.54684,44.90382,-14.09869,-29.53919,44.486,-13.9084,-29.1866,44.335,-14.17819,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,10.89107,15.6721,29.27276,29.21692,44.90322,-14.01882,-29.21338,44.48669,-13.82784,-28.85593,44.33608,-14.0825,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,10.61957,15.79906,29.54647,28.94913,44.90266,-13.965,-28.94991,44.48697,-13.77349,-28.58989,44.34327,-14.02707,,,,,,,-18.831,44.641,-10.7509
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,10.36454,15.94899,29.815,28.68074,44.90192,-13.96622,-28.68698,44.48755,-13.77433,-28.32341,44.34969,-14.02148,,,,,,,-18.831,44.641,-10.7509
