PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportStart.x,TeleportStart.y,TeleportStart.z,TeleportEnd.x,TeleportEnd.y,TeleportEnd.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Teleport,Plateau,Teleport,8,Task5,0.5036428,0.7,0.1963572,26.04222,3.442742,0.8941186,-33.74781,43.91319,-13.41434,-34.32226,44.10963,-13.12265,-34.1852,44.10163,-13.13031,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,9,Task5,0.5036428,0.7,0.1963572,26.04251,3.614866,0.8950796,-33.74803,43.91345,-13.41461,-34.32226,44.10972,-13.12267,-34.18537,44.10177,-13.13025,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,9,Task5,0.5036428,0.7,0.1963572,26.04217,3.740893,0.8957457,-33.7477,43.9133,-13.41453,-34.32214,44.10974,-13.12283,-34.18512,44.10162,-13.13014,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,10,Task5,0.5036428,0.7,0.1963572,26.04242,3.876767,0.8963917,-33.74796,43.91334,-13.41436,-34.32216,44.10986,-13.12267,-34.18518,44.10175,-13.1299,,,,,,,-13.049,28.321,-15.9911
Freefly,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,9.386677,4.01227,0.8971167,-33.74782,43.91313,-13.41463,-34.32203,44.10984,-13.12299,-34.18509,44.10164,-13.13,,,,,,,-28.721,44.641,-5.5209
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.17025,4.170923,0.8976336,-33.74781,43.91303,-13.4146,-34.32198,44.10991,-13.12263,-34.18494,44.10188,-13.12995,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,2,Task2,0.5036428,0.4,0.1036428,20.5232,4.333603,0.8983842,-33.74825,43.9132,-13.41447,-34.3224,44.1099,-13.12334,-34.18531,44.10157,-13.1301,,,,,,,-14.911,44.641,-5.3009
Freefly,Complexity,Freefly,3,Task3,0.5036428,0.9,0.3963572,21.80464,4.495382,0.8989195,-33.74788,43.91344,-13.41449,-34.32219,44.10997,-13.12294,-34.18506,44.10163,-13.12965,,,,,,,-13.658,40.852,-5.5109
Freefly,Complexity,Freefly,3,Task3,0.5036428,0.9,0.3963572,21.80458,4.652682,0.8998069,-33.74777,43.91335,-13.41463,-34.32204,44.10975,-13.1231,-34.18513,44.10114,-13.12927,,,,,,,-13.658,40.852,-5.5109
Freefly,Complexity,Freefly,4,Task4,0.5036428,0.35,0.1536428,16.2013,4.79255,0.9003663,-33.74783,43.91344,-13.41438,-34.32203,44.10998,-13.12257,-34.18497,44.1017,-13.12939,,,,,,,-23.471,31.951,-9.703745
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.04247,4.978981,0.9011519,-33.74794,43.91344,-13.41432,-34.32232,44.10996,-13.12317,-34.18517,44.10135,-13.129,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.04242,5.133431,0.9018942,-33.74789,43.91342,-13.4143,-34.32225,44.11005,-13.12297,-34.18497,44.10136,-13.12893,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,26.04237,5.295245,0.9026385,-33.74795,43.91329,-13.41443,-34.32228,44.11022,-13.12381,-34.18519,44.10167,-13.13038,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,26.04247,5.457429,0.9031574,-33.74809,43.91325,-13.41431,-34.32242,44.11039,-13.12371,-34.18531,44.10188,-13.1299,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,26.04249,5.606979,0.904195,-33.74811,43.9133,-13.41458,-34.32262,44.11036,-13.12411,-34.18539,44.10146,-13.12944,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,26.04239,5.759961,0.9049013,-33.74799,43.91329,-13.4145,-34.32239,44.11035,-13.12406,-34.18533,44.10191,-13.1307,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,8,Task5,0.5036428,0.7,0.1963572,26.04244,5.90033,0.9054636,-33.74798,43.91336,-13.4144,-34.32233,44.11033,-13.12392,-34.18502,44.1016,-13.12942,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,8,Task5,0.5036428,0.7,0.1963572,26.04255,6.035234,0.9059396,-33.74815,43.91333,-13.41449,-34.32255,44.11042,-13.12444,-34.18531,44.10165,-13.13006,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,9,Task5,0.5036428,0.7,0.1963572,26.04246,6.187788,0.9064274,-33.74787,43.91355,-13.41448,-34.32251,44.11049,-13.12413,-34.18531,44.10152,-13.12942,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,9,Task5,0.5036428,0.7,0.1963572,26.04245,6.342511,0.9073074,-33.74786,43.91356,-13.41449,-34.32221,44.11029,-13.1236,-34.18495,44.10132,-13.12869,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,26.04256,6.484169,0.9078024,-33.74805,43.91348,-13.4145,-34.32207,44.10998,-13.12321,-34.18512,44.10114,-13.12842,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,26.04233,6.629378,0.908375,-33.74789,43.91331,-13.41449,-34.32211,44.1098,-13.12259,-34.18488,44.10113,-13.1284,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,26.04251,6.799103,0.909215,-33.74805,43.91337,-13.4143,-34.32222,44.10989,-13.12248,-34.18502,44.10125,-13.12838,,,,,,,-13.049,28.321,-15.9911
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386326,6.96941,0.9102029,-33.74774,43.9133,-13.41428,-34.32214,44.1099,-13.12251,-34.18496,44.10131,-13.12877,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386442,7.109304,0.9109666,-33.74767,43.91302,-13.41444,-34.32212,44.10968,-13.12301,-34.18504,44.10128,-13.12944,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386489,7.268129,0.911827,-33.7479,43.91312,-13.41436,-34.32221,44.10969,-13.12257,-34.18519,44.10169,-13.12987,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386659,7.403232,0.9125566,-33.748,43.91323,-13.4145,-34.32208,44.10969,-13.12241,-34.18516,44.10167,-13.1301,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.38648,7.536583,0.9134849,-33.74776,43.91331,-13.41445,-34.32193,44.1097,-13.12264,-34.18494,44.10156,-13.12987,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386478,7.66836,0.91434,-33.74775,43.91347,-13.41447,-34.32203,44.10982,-13.12205,-34.18494,44.10197,-13.12995,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386797,7.804707,0.9148954,-33.74822,43.91339,-13.41454,-34.32231,44.10981,-13.12262,-34.18533,44.10179,-13.13006,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386474,7.943741,0.9158959,-33.74796,43.9135,-13.41434,-34.32231,44.10985,-13.12209,-34.1853,44.10194,-13.13019,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386685,8.099001,0.9170463,-33.74802,43.91338,-13.41453,-34.32215,44.10978,-13.12254,-34.18531,44.10199,-13.13061,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386476,8.229056,0.9179678,-33.74791,43.91339,-13.41436,-34.32204,44.10981,-13.12186,-34.18528,44.10207,-13.13048,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386551,8.367694,0.918581,-33.74791,43.91339,-13.41445,-34.3221,44.1097,-13.12192,-34.18527,44.10229,-13.13108,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386408,8.520659,0.9193553,-33.74761,43.91335,-13.41447,-34.32189,44.10958,-13.12133,-34.18518,44.10233,-13.13069,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386441,8.64946,0.9201143,-33.7477,43.91339,-13.41445,-34.3219,44.10948,-13.12043,-34.18542,44.10259,-13.13131,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386471,8.78525,0.9209971,-33.748,43.91319,-13.41428,-34.32214,44.10932,-13.12043,-34.18565,44.10251,-13.13151,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.386617,8.944989,0.9220691,-33.74811,43.91316,-13.41438,-34.32196,44.10928,-13.12069,-34.1852,44.10202,-13.13019,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.38658,9.08133,0.9228129,-33.74816,43.91338,-13.41432,-34.32188,44.10937,-13.12041,-34.18532,44.10214,-13.13047,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.387714,9.215254,0.9317029,-33.74928,43.91352,-13.41497,-34.32164,44.10933,-13.12008,-34.18471,44.10165,-13.12931,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.469067,9.349703,1.126251,-33.86855,44.04959,-13.44657,-34.32153,44.10901,-13.12248,-34.18436,44.102,-13.12989,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.578195,9.50351,1.486867,-34.06231,44.35175,-13.46625,-34.32234,44.1101,-13.12293,-34.18577,44.10247,-13.13209,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.643054,9.65772,1.735071,-34.19456,44.56136,-13.45955,-34.32223,44.10975,-13.12132,-34.18581,44.10312,-13.13293,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.666282,9.784824,1.85332,-34.23999,44.64422,-13.45675,-34.3219,44.10934,-13.12053,-34.18618,44.10471,-13.13767,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.649652,9.92164,1.94627,-34.22836,44.73123,-13.44407,-34.32165,44.10888,-13.11836,-34.18651,44.10441,-13.13633,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.647971,10.05561,2.09241,-34.19886,44.87145,-13.45962,-34.32163,44.10764,-13.11691,-34.18623,44.10403,-13.13679,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.724477,10.18777,2.263533,-34.17788,45.00593,-13.56172,-34.32172,44.10842,-13.11782,-34.18619,44.10423,-13.13615,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.827798,10.32331,2.425058,-34.18424,45.11803,-13.67633,-34.32121,44.10854,-13.11814,-34.18619,44.10419,-13.13593,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.973196,10.45918,2.603109,-34.29052,45.21296,-13.77426,-34.32136,44.1073,-13.11519,-34.18627,44.10448,-13.13718,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.09269,10.59204,2.765159,-34.44353,45.2123,-13.8148,-34.32165,44.10799,-13.11679,-34.18623,44.1041,-13.13593,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.1307,10.72255,2.89169,-34.54033,45.14066,-13.79839,-34.32165,44.10852,-13.11836,-34.18607,44.10408,-13.13583,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.09544,10.86375,2.966789,-34.54929,45.09007,-13.75178,-34.32162,44.10939,-13.11959,-34.18537,44.10328,-13.13308,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.03119,10.99574,3.044831,-34.53798,45.07755,-13.6816,-34.32067,44.11001,-13.11993,-34.18558,44.10279,-13.13229,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.968621,11.12025,3.111994,-34.5121,45.06376,-13.62385,-34.31994,44.11034,-13.12022,-34.18519,44.10274,-13.13158,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.905022,11.25339,3.194942,-34.48388,45.01082,-13.56838,-34.3191,44.11054,-13.12054,-34.18555,44.10292,-13.13284,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.892672,11.39684,3.267667,-34.46955,44.94237,-13.56629,-34.31808,44.11072,-13.12072,-34.18549,44.10236,-13.13149,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.879336,11.52233,3.284647,-34.46083,44.93727,-13.55631,-34.31699,44.11101,-13.12102,-34.18512,44.10217,-13.13078,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.847948,11.64542,3.318292,-34.44392,44.93331,-13.52995,-34.3158,44.11132,-13.1214,-34.18499,44.1025,-13.13067,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.811425,11.77602,3.358113,-34.43142,44.92137,-13.49439,-34.31461,44.11156,-13.12148,-34.18542,44.10211,-13.13054,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.759821,11.91771,3.412657,-34.41423,44.91262,-13.44349,-34.31308,44.11168,-13.12177,-34.18526,44.10255,-13.13082,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.691065,12.07197,3.484443,-34.38723,44.89931,-13.37863,-34.31139,44.11164,-13.12221,-34.18518,44.10194,-13.13051,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.614581,12.2092,3.566566,-34.35311,44.87182,-13.30975,-34.30962,44.11158,-13.12252,-34.18487,44.1022,-13.13038,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.548593,12.3725,3.649547,-34.32421,44.82285,-13.25049,-34.30772,44.11172,-13.12281,-34.18553,44.10234,-13.13107,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.508862,12.5067,3.703601,-34.30814,44.7869,-13.21382,-34.3062,44.11192,-13.12296,-34.18537,44.10218,-13.13076,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.487974,12.64051,3.73464,-34.30266,44.76572,-13.19235,-34.30463,44.11214,-13.12321,-34.18436,44.10106,-13.12695,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.479448,12.77277,3.750374,-34.30433,44.75547,-13.18075,-34.30288,44.11235,-13.12397,-34.1874,44.10083,-13.12204,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.482101,12.9088,3.756518,-34.30723,44.75382,-13.18194,-35.16,43.208,-14.71,-34.18828,44.10151,-13.12265,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.502015,13.0666,3.780483,-34.31626,44.76673,-13.19981,-35.16,43.208,-14.71,-34.18589,44.10798,-13.13531,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.536288,13.2,3.828472,-34.32841,44.79941,-13.23275,-35.16,43.208,-14.71,-34.19089,44.17044,-13.17265,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.615087,13.35589,3.930117,-34.35119,44.85807,-13.31216,-35.16,43.208,-14.71,-34.18989,44.31645,-13.23931,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.736259,13.51145,4.077332,-34.36618,44.90903,-13.449,-34.37803,44.49499,-13.20213,-34.18773,44.51752,-13.32718,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.860747,13.66736,4.225857,-34.37322,44.93038,-13.59574,-34.39852,44.62128,-13.28801,-34.20019,44.62029,-13.40098,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,9.944983,13.79956,4.322458,-34.38395,44.94487,-13.69044,-34.43044,44.66218,-13.35509,-34.20981,44.64923,-13.46188,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.01494,13.93601,4.39401,-34.41497,44.95609,-13.75367,-34.43054,44.68559,-13.42276,-34.22766,44.65212,-13.5052,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.06926,14.07252,4.448452,-34.4455,44.96018,-13.79847,-34.45576,44.69861,-13.47134,-34.24109,44.63474,-13.54027,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.10438,14.20082,4.486259,-34.47574,44.9583,-13.82035,-34.48978,44.6937,-13.49788,-34.25343,44.60539,-13.57183,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.1268,14.33767,4.519725,-34.50808,44.95319,-13.82537,-34.51868,44.67422,-13.51944,-34.27342,44.5719,-13.60832,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.14375,14.47061,4.555344,-34.54005,44.93828,-13.82427,-34.53001,44.64312,-13.53654,-34.28773,44.54614,-13.64573,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.15245,14.60501,4.571918,-34.55392,44.93312,-13.82536,-34.53632,44.61412,-13.55316,-34.2925,44.52245,-13.6808,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.16435,14.73362,4.593026,-34.54739,44.93933,-13.84426,-34.53772,44.6033,-13.57067,-34.28538,44.51425,-13.70705,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.17658,14.87071,4.620527,-34.53472,44.9457,-13.86779,-34.53372,44.60704,-13.59282,-34.27844,44.51216,-13.72085,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.17938,15.00542,4.647757,-34.51492,44.95284,-13.88469,-34.52538,44.61045,-13.60951,-34.27053,44.51405,-13.73151,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.17929,15.14137,4.680373,-34.48811,44.95291,-13.9031,-34.50935,44.61037,-13.62256,-34.25352,44.51453,-13.74355,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.18487,15.27262,4.720356,-34.45884,44.9585,-13.9297,-34.48622,44.60653,-13.63874,-34.22668,44.52013,-13.75907,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.19291,15.40728,4.75527,-34.43533,44.959,-13.95541,-34.45852,44.60513,-13.66073,-34.20309,44.52508,-13.77419,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.20306,15.54767,4.782591,-34.42005,44.95816,-13.97801,-34.44667,44.60461,-13.68171,-34.18904,44.52603,-13.79086,,,,,,,-28.721,44.641,-5.5209
All,Tutorial,NoChoiceMadeYet,0,Task0,0.5036428,0.2,0.3036428,10.21344,15.67561,4.805452,-34.40903,44.95689,-13.99797,-34.44137,44.6001,-13.69816,-34.1799,44.52148,-13.80666,,,,,,,-28.721,44.641,-5.5209
