userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.35683,Far,-28.661,44.641,-5.3419,0.02,0,-35.55482,43.53378,-16.72848,-35.16,43.152,-14.71,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.70053,Far,-28.661,44.641,-5.3419,0.5076811,0,-34.92122,43.85019,-16.36405,-35.45485,43.58005,-16.88811,-35.55235,43.57878,-16.86853,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.60795,Far,-28.661,44.641,-5.3419,0.7942888,0,-34.77389,43.91418,-16.34484,-35.43122,43.61774,-16.80851,-35.53155,43.58406,-16.81088,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.59666,Far,-28.661,44.641,-5.3419,0.9470668,0,-34.75259,43.97586,-16.34762,-35.40442,43.66852,-16.73604,-35.51388,43.60516,-16.75151,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.60869,Far,-28.661,44.641,-5.3419,1.074856,0,-34.74629,44.03172,-16.3681,-35.36071,43.71752,-16.6465,-35.46211,43.63103,-16.69437,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.61246,Far,-28.661,44.641,-5.3419,1.222633,0,-34.72777,44.11204,-16.38675,-35.2812,43.80782,-16.52193,-35.37992,43.74304,-16.60401,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.62613,Far,-28.661,44.641,-5.3419,1.364575,0,-34.72503,44.21782,-16.40841,-35.16214,43.92662,-16.39042,-35.22396,43.91124,-16.51862,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.61868,Far,-28.661,44.641,-5.3419,1.509283,0,-34.72129,44.29757,-16.40473,-35.05642,44.02856,-16.31519,-35.04326,44.03055,-16.4538,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.58941,Far,-28.661,44.641,-5.3419,1.660448,0,-34.73413,44.41919,-16.36737,-34.94724,44.05391,-16.24229,-34.87996,44.06232,-16.36441,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.01998,Far,-28.661,44.641,-5.3419,1.808259,0.5645885,-34.77866,44.46458,-15.68709,-34.8381,44.03205,-15.63135,-34.71786,44.02764,-15.71301,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.85942,Far,-28.661,44.641,-5.3419,1.974661,0.5673771,-34.80866,44.38664,-15.48031,-34.73429,43.99422,-15.61,-34.59949,43.98143,-15.67146,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.82865,Far,-28.661,44.641,-5.3419,2.149347,0.5673809,-34.75628,44.31243,-15.47386,-34.68043,43.96881,-15.58952,-34.5521,43.96569,-15.65809,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.82368,Far,-28.661,44.641,-5.3419,2.315558,0.5673809,-34.70156,44.2924,-15.50013,-34.65049,43.95603,-15.58526,-34.52157,43.94404,-15.65197,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.82328,Far,-28.661,44.641,-5.3419,2.481509,0.5673809,-34.64514,44.24355,-15.53122,-34.62055,43.95545,-15.58112,-34.49063,43.93679,-15.64258,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.79824,Far,-28.661,44.641,-5.3419,2.650934,0.5673809,-34.65213,44.23273,-15.4976,-34.59653,43.96244,-15.57775,-34.46873,43.94504,-15.63747,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.79477,Far,-28.661,44.641,-5.3419,2.802308,0.5673809,-34.66724,44.23666,-15.48479,-34.58663,43.97102,-15.59126,-34.45214,43.95356,-15.64987,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.79055,Far,-28.661,44.641,-5.3419,2.982464,0.5673809,-34.67624,44.23989,-15.47468,-34.58,43.98714,-15.60272,-34.46286,43.98149,-15.69183,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.78528,Far,-28.661,44.641,-5.3419,3.129287,0.5673809,-34.67558,44.23816,-15.46886,-34.56097,43.99055,-15.60759,-34.48523,44.01146,-15.73156,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.77168,Far,-28.661,44.641,-5.3419,3.284402,0.5673809,-34.65574,44.23594,-15.46472,-34.54212,43.99103,-15.61819,-34.49052,44.03171,-15.74942,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.76195,Far,-28.661,44.641,-5.3419,3.441255,0.5673809,-34.62879,44.2258,-15.46892,-34.51173,43.98088,-15.62207,-34.46182,44.01805,-15.75523,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.75701,Far,-28.661,44.641,-5.3419,3.59945,0.5673809,-34.60819,44.22167,-15.47513,-34.48405,43.95724,-15.62249,-34.43561,43.98814,-15.76622,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.75242,Far,-28.661,44.641,-5.3419,3.737359,0.5673809,-34.59442,44.21591,-15.47764,-34.45787,43.93647,-15.62066,-34.41466,43.9727,-15.77046,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.74934,Far,-28.661,44.641,-5.3419,3.897662,0.5673809,-34.58538,44.21065,-15.47913,-34.41621,43.92916,-15.61052,-34.42568,43.99704,-15.75873,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.74851,Far,-28.661,44.641,-5.3419,4.067645,0.5673809,-34.58784,44.21046,-15.47673,-34.36462,43.9234,-15.62564,-34.46689,44.06313,-15.76587,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.74678,Far,-28.661,44.641,-5.3419,4.214409,0.5673809,-34.59414,44.21442,-15.4712,-34.33089,43.92866,-15.63183,-34.49977,44.10777,-15.76837,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.74524,Far,-28.661,44.641,-5.3419,4.37137,0.5673809,-34.59429,44.21521,-15.46936,-34.31622,43.91893,-15.63756,-34.50484,44.06332,-15.80131,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.74006,Far,-28.661,44.641,-5.3419,4.529206,0.5673809,-34.5873,44.20851,-15.46717,-34.31795,43.88358,-15.64293,-34.42908,43.98206,-15.79774,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.73649,Far,-28.661,44.641,-5.3419,4.688275,0.5673809,-34.58541,44.20528,-15.46399,-34.33062,43.88931,-15.64304,-34.42128,44.00217,-15.76615,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.73892,Far,-28.661,44.641,-5.3419,4.830602,0.5673809,-34.5906,44.20704,-15.46385,-34.31681,43.88374,-15.62094,-34.39347,44.00021,-15.74721,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.73778,Far,-28.661,44.641,-5.3419,4.980244,0.5673809,-34.59292,44.20735,-15.46117,-34.31167,43.87901,-15.61162,-34.36454,43.98969,-15.72397,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.7322,Far,-28.661,44.641,-5.3419,5.140967,0.5673809,-34.59146,44.20657,-15.45553,-34.3089,43.87309,-15.61703,-34.34795,43.9791,-15.72099,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.51573,Far,-28.661,44.641,-5.3419,5.324964,1.002414,-34.15572,44.2073,-15.45289,-33.88114,43.87413,-15.62018,-33.91095,43.96421,-15.73021,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.3682,Far,-28.661,44.641,-5.3419,5.474798,1.374013,-33.78561,44.20701,-15.48025,-33.51396,43.87503,-15.64894,-33.53934,43.95828,-15.75897,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.20996,Far,-28.661,44.641,-5.3419,5.643288,1.789123,-33.3716,44.20958,-15.50493,-33.10226,43.8794,-15.67795,-33.12273,43.95476,-15.78756,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.02197,Far,-28.661,44.641,-5.3419,5.802417,2.179651,-32.98238,44.20918,-15.47221,-32.71605,43.89497,-15.64907,-32.73333,43.95957,-15.75765,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.84526,Far,-28.661,44.641,-5.3419,5.955144,2.483195,-32.68668,44.20848,-15.40304,-32.43438,43.91591,-15.58497,-32.43892,43.96267,-15.69225,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.63065,Far,-28.661,44.641,-5.3419,6.113485,2.857409,-32.32357,44.20581,-15.3122,-32.08051,43.92547,-15.49938,-32.07862,43.9648,-15.60937,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.49323,Far,-28.661,44.641,-5.3419,6.296741,3.287146,-31.89834,44.20531,-15.31375,-31.65462,43.93497,-15.49537,-31.66266,43.97041,-15.61455,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.43326,Far,-28.661,44.641,-5.3419,6.469682,3.711863,-31.48052,44.20583,-15.37753,-31.24791,43.94849,-15.56258,-31.24938,43.97321,-15.68656,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.38938,Far,-28.661,44.641,-5.3419,6.629127,4.1167,-31.0821,44.20749,-15.43594,-30.85347,43.94985,-15.63223,-30.85505,43.97495,-15.75445,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.35492,Far,-28.661,44.641,-5.3419,6.815054,4.551537,-30.65255,44.20845,-15.49429,-30.42786,43.94874,-15.70033,-30.43358,43.97569,-15.82293,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.33628,Far,-28.661,44.641,-5.3419,6.9857,4.95854,-30.25024,44.20954,-15.54616,-30.02405,43.94917,-15.75527,-30.036,43.97178,-15.88259,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.33163,Far,-28.661,44.641,-5.3419,7.159188,5.176521,-30.03746,44.215,-15.57257,-29.79831,43.94499,-15.77602,-29.80533,43.98183,-15.89963,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.32924,Far,-28.661,44.641,-5.3419,7.325016,5.176525,-30.03741,44.21571,-15.57019,-29.77431,43.92039,-15.77093,-29.76559,43.9878,-15.85928,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.33012,Far,-28.661,44.641,-5.3419,7.484845,5.176525,-30.04106,44.21269,-15.57046,-29.75864,43.9186,-15.75806,-29.73994,43.966,-15.83519,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.33394,Far,-28.661,44.641,-5.3419,7.649884,5.176525,-30.04534,44.21262,-15.57374,-29.74789,43.91106,-15.75577,-29.72685,43.94553,-15.84734,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.33806,Far,-28.661,44.641,-5.3419,7.805134,5.176525,-30.04887,44.2135,-15.57745,-29.74648,43.90274,-15.75547,-29.73803,43.92299,-15.8797,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.34277,Far,-28.661,44.641,-5.3419,7.961319,5.176525,-30.04867,44.2121,-15.58218,-29.74664,43.88808,-15.76378,-29.74934,43.9133,-15.89125,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.34404,Far,-28.661,44.641,-5.3419,8.12138,5.176525,-30.04845,44.21129,-15.58346,-29.74849,43.88842,-15.7636,-29.75434,43.91323,-15.8903,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.34358,Far,-28.661,44.641,-5.3419,8.244275,5.176525,-30.04886,44.21083,-15.58291,-29.74676,43.88894,-15.76133,-29.75002,43.91389,-15.88497,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.34485,Far,-28.661,44.641,-5.3419,8.382483,5.176525,-30.05058,44.21121,-15.58398,-29.74611,43.88924,-15.75994,-29.75103,43.91542,-15.88359,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.35298,Far,-28.661,44.641,-5.3419,8.512255,5.176525,-30.05437,44.21243,-15.59173,-29.74247,43.89121,-15.75416,-29.7457,43.92018,-15.87658,0,0,0
