PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.214153,-34.00823,43.90548,-13.27605,-34.35607,44.01003,-13.17535,-34.26061,44.01258,-13.06459,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.347723,-34.00799,43.90564,-13.27593,-34.35576,44.01025,-13.1753,-34.26026,44.01268,-13.06424,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.477921,-34.00835,43.90555,-13.27588,-34.35622,44.01014,-13.17478,-34.26073,44.01269,-13.06406,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.622539,-34.0083,43.9056,-13.2759,-34.35591,44.01034,-13.17506,-34.26043,44.01269,-13.06388,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.755012,-34.0082,43.90555,-13.27574,-34.356,44.01031,-13.17509,-34.26049,44.01255,-13.0637,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.917436,-34.00819,43.90557,-13.27562,-34.3561,44.01042,-13.17554,-34.26048,44.01262,-13.06381,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.082435,-34.00843,43.90565,-13.27621,-34.35622,44.01048,-13.17584,-34.26058,44.01255,-13.06396,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.248183,-34.00829,43.9057,-13.27576,-34.35609,44.01059,-13.17558,-34.26058,44.01276,-13.06396,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.382152,-34.0084,43.9056,-13.27601,-34.35626,44.01022,-13.17548,-34.2607,44.01273,-13.06414,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.520015,-34.00836,43.90545,-13.27557,-34.35614,44.01025,-13.17509,-34.2606,44.01272,-13.06401,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.654976,-34.00808,43.90528,-13.27536,-34.3559,44.01026,-13.17524,-34.26036,44.01264,-13.06422,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.783663,-34.00805,43.90517,-13.27484,-34.35616,44.01015,-13.17475,-34.26075,44.01273,-13.06408,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.9224,-34.00806,43.90512,-13.27476,-34.35626,44.01014,-13.17513,-34.26068,44.01263,-13.06403,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.083774,-34.00783,43.9052,-13.27462,-34.35585,44.01039,-13.17515,-34.26036,44.01279,-13.06416,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.214439,-34.00788,43.9053,-13.2749,-34.35598,44.01031,-13.17546,-34.26039,44.01277,-13.06428,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.364912,-34.0079,43.90521,-13.275,-34.35606,44.01048,-13.17528,-34.26033,44.01284,-13.06414,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.50959,-34.00812,43.90514,-13.2749,-34.3561,44.01052,-13.17537,-34.2605,44.01285,-13.06427,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.669158,-34.00785,43.90502,-13.27458,-34.35611,44.0106,-13.17597,-34.26057,44.01284,-13.06446,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.821125,-34.00797,43.90516,-13.2747,-34.35614,44.0107,-13.17657,-34.26051,44.01273,-13.06461,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.965944,-34.00811,43.90519,-13.27485,-34.35619,44.01061,-13.17646,-34.26063,44.01258,-13.0644,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.116153,-34.00822,43.90512,-13.27496,-34.35624,44.01057,-13.17609,-34.26062,44.0126,-13.06378,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.268436,-34.00799,43.90517,-13.27487,-34.3562,44.01049,-13.17606,-34.26045,44.0126,-13.06393,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.425587,-34.0077,43.90519,-13.27512,-34.3559,44.01054,-13.17585,-34.26047,44.01273,-13.06418,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.558748,-34.00783,43.90509,-13.27472,-34.35593,44.01049,-13.1754,-34.26046,44.01274,-13.06409,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.696571,-34.00792,43.90499,-13.27491,-34.35613,44.01019,-13.1758,-34.26059,44.01249,-13.06461,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.830346,-34.00801,43.90498,-13.27447,-34.35608,44.01029,-13.17515,-34.26069,44.01271,-13.06417,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.998631,-34.00753,43.90507,-13.27422,-34.35566,44.01041,-13.17499,-34.26011,44.01286,-13.06387,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.121208,-34.00792,43.905,-13.2746,-34.35635,44.01032,-13.17571,-34.26052,44.0127,-13.06418,
Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,8.294323,-34.00774,43.90521,-13.2749,-34.35546,44.01048,-13.1756,-34.26018,44.01268,-13.06431,
Walk,Complexity,Walk,2,Task2,0.5036428,0.4,0.1036428,8.458032,-34.00829,43.90523,-13.27524,-34.35625,44.01035,-13.17567,-34.2608,44.01271,-13.06451,
Walk,Complexity,Walk,3,Task3,0,0.9,0.9,8.590293,-34.00803,43.9052,-13.27535,-34.3559,44.01039,-13.17564,-34.2602,44.01278,-13.06452,
Walk,Complexity,Walk,3,Task3,0.5036428,0.9,0.3963572,8.720611,-34.00822,43.90522,-13.27493,-34.35596,44.01017,-13.17465,-34.26081,44.01299,-13.06464,
Walk,Complexity,Walk,4,Task4,0.5036428,0.35,0.1536428,8.859818,-34.008,43.90525,-13.27487,-34.35606,44.0101,-13.17492,-34.2606,44.01303,-13.06483,
Walk,Plateau,Walk,5,Task5,0.5036428,0.7,0.1963572,9.018011,-34.00811,43.90514,-13.27536,-34.35619,44.00984,-13.17488,-34.26086,44.01292,-13.06549,
Walk,Plateau,Walk,6,Task5,0.5036428,0.7,0.1963572,9.157194,-34.00779,43.90508,-13.27469,-34.35589,44.01009,-13.17435,-34.26061,44.013,-13.06471,
Walk,Plateau,Walk,7,Task5,0.5036428,0.7,0.1963572,9.297048,-34.00799,43.96395,-13.27437,-34.35611,44.06909,-13.17478,-34.26056,44.07192,-13.06472,
Walk,Plateau,Walk,8,Task5,0.5036428,0.7,0.1963572,9.451958,-34.00798,43.90501,-13.27456,-34.35605,44.01028,-13.17523,-34.26058,44.01296,-13.0648,
Walk,Plateau,Walk,8,Task5,0.5036428,0.7,0.1963572,9.57955,-34.00801,43.90482,-13.2745,-34.35603,44.01015,-13.17483,-34.26068,44.01285,-13.06456,
Walk,Plateau,Walk,9,Task5,0.5036428,0.7,0.1963572,9.716397,-34.00779,43.90476,-13.27388,-34.35613,44.01035,-13.17512,-34.26058,44.01296,-13.06446,
Walk,Plateau,Walk,10,Task5,0.5036428,0.7,0.1963572,9.85463,-34.00787,43.90476,-13.27419,-34.35609,44.01044,-13.1758,-34.26062,44.01287,-13.06474,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.0023,-34.00791,43.92647,-13.27413,-34.35611,44.03217,-13.17576,-34.26058,44.0345,-13.06434,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,10.13616,-34.00769,43.9263,-13.27399,-34.35603,44.03216,-13.17594,-34.2604,44.03438,-13.06429,
Teleport,Complexity,Teleport,1,Task1,0.5036428,0.7,0.1963572,10.28858,-34.00783,43.96332,-13.27343,-34.35614,44.06932,-13.17613,-34.26059,44.07137,-13.06422,
Teleport,Complexity,Teleport,2,Task2,0.5036428,0.4,0.1036428,10.43123,-34.00775,43.96344,-13.27349,-34.3562,44.06946,-13.17613,-34.26057,44.07147,-13.06399,
Teleport,Complexity,Teleport,3,Task3,0.5036428,0.9,0.3963572,10.57797,-34.00793,43.96348,-13.27373,-34.35622,44.06944,-13.17607,-34.26064,44.07151,-13.06395,
Teleport,Complexity,Teleport,3,Task3,0.5036428,0.9,0.3963572,10.71814,-34.00793,43.96357,-13.27425,-34.35604,44.06939,-13.17652,-34.26045,44.07139,-13.06426,
Teleport,Complexity,Teleport,4,Task4,0.5036428,0.35,0.1536428,10.84965,-34.00784,43.96356,-13.27415,-34.35611,44.06953,-13.17647,-34.26049,44.07146,-13.06423,
Teleport,Plateau,Teleport,5,Task5,0.5036428,0.7,0.1963572,10.988,-34.0078,43.96354,-13.2738,-34.35627,44.06964,-13.1764,-34.26063,44.07161,-13.0641,
Teleport,Plateau,Teleport,6,Task5,0.5036428,0.7,0.1963572,11.11929,-34.00758,43.96363,-13.27358,-34.35603,44.06963,-13.17639,-34.2604,44.07151,-13.06382,
Teleport,Plateau,Teleport,6,Task5,0.5036428,0.7,0.1963572,11.26814,-34.00786,43.96366,-13.27416,-34.35612,44.06951,-13.17636,-34.26056,44.07142,-13.06385,
Teleport,Plateau,Teleport,7,Task5,0.5036428,0.7,0.1963572,11.39868,-34.00777,43.96358,-13.27399,-34.35611,44.06956,-13.17638,-34.26046,44.07159,-13.06412,
Teleport,Plateau,Teleport,8,Task5,0.5036428,0.7,0.1963572,11.52611,-34.00792,43.96347,-13.27417,-34.35617,44.06944,-13.17614,-34.26065,44.07162,-13.06441,
Teleport,Plateau,Teleport,8,Task5,0.5036428,0.7,0.1963572,11.67184,-34.00784,43.96358,-13.27389,-34.35609,44.06945,-13.17587,-34.26059,44.07179,-13.06467,
Teleport,Plateau,Teleport,8,Task5,0.5036428,0.7,0.1963572,11.80655,-34.00791,43.96365,-13.27422,-34.35595,44.06928,-13.17616,-34.2603,44.07169,-13.06469,
Teleport,Plateau,Teleport,9,Task5,0.5036428,0.7,0.1963572,11.96418,-34.00809,43.96362,-13.27424,-34.35616,44.06918,-13.17555,-34.26075,44.07158,-13.0645,
Teleport,Plateau,Teleport,9,Task5,0.5036428,0.7,0.1963572,12.09995,-34.0076,43.96349,-13.27409,-34.35592,44.06923,-13.17552,-34.26029,44.07172,-13.06462,
Teleport,Plateau,Teleport,9,Task5,0.5036428,0.7,0.1963572,12.2301,-34.00795,43.96354,-13.27411,-34.35616,44.06913,-13.17551,-34.26071,44.07177,-13.06526,
Teleport,Plateau,Teleport,9,Task5,0.5036428,0.7,0.1963572,12.36305,-34.0078,43.96352,-13.27373,-34.35604,44.06923,-13.17517,-34.26049,44.07191,-13.0649,
Teleport,Plateau,Teleport,10,Task5,0.5036428,0.7,0.1963572,12.50186,-34.0078,43.96358,-13.27372,-34.35608,44.0692,-13.17523,-34.26079,44.07188,-13.06527,
Teleport,Plateau,Teleport,10,Task5,0.5036428,0.7,0.1963572,12.63142,-34.00772,43.96347,-13.27386,-34.35597,44.06919,-13.17529,-34.26049,44.07187,-13.06522,
Teleport,Plateau,Teleport,10,Task5,0.5036428,0.7,0.1963572,12.76456,-34.00763,43.96358,-13.27363,-34.35583,44.0693,-13.17544,-34.26072,44.07193,-13.06518,
Freefly,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,12.90191,-34.00794,43.9636,-13.27422,-34.35619,44.06917,-13.17579,-34.26064,44.07185,-13.06549,
Freefly,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,13.0359,-34.0075,43.96364,-13.27364,-34.35593,44.0696,-13.17573,-34.26029,44.07191,-13.06444,
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,13.1939,-34.00771,43.96363,-13.27398,-34.35603,44.0696,-13.17597,-34.26051,44.07175,-13.06427,
Freefly,Complexity,Freefly,2,Task2,0.5036428,0.4,0.1036428,13.35394,-34.00797,43.96381,-13.27434,-34.35625,44.06947,-13.17631,-34.26061,44.07168,-13.0648,
Freefly,Complexity,Freefly,3,Task3,0.5036428,0.9,0.3963572,13.5145,-34.00795,43.96364,-13.27469,-34.3562,44.06936,-13.17639,-34.26073,44.07163,-13.06486,
Freefly,Complexity,Freefly,4,Task4,0.5036428,0.35,0.1536428,13.6492,-34.00808,43.96363,-13.27445,-34.35616,44.06966,-13.17653,-34.26069,44.07187,-13.06508,
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,13.82212,-34.00796,43.96379,-13.27422,-34.35621,44.06971,-13.17675,-34.26073,44.07187,-13.06518,
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,13.99822,-34.00769,43.96376,-13.27453,-34.35594,44.06961,-13.17707,-34.26035,44.07175,-13.06513,
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,14.14969,-34.00782,43.96383,-13.27449,-34.35612,44.06948,-13.17651,-34.26049,44.0717,-13.06484,
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,14.28043,-34.00808,43.96387,-13.27472,-34.3562,44.0692,-13.17593,-34.26075,44.07168,-13.06486,
Freefly,Plateau,Freefly,8,Task5,0.5036428,0.7,0.1963572,14.40781,-34.00788,43.96391,-13.27449,-34.35595,44.06949,-13.17587,-34.26041,44.07196,-13.06476,
Freefly,Plateau,Freefly,9,Task5,0.5036428,0.7,0.1963572,14.56278,-34.00805,43.96397,-13.27499,-34.35603,44.06926,-13.17619,-34.26047,44.07167,-13.06509,
Freefly,Plateau,Freefly,10,Task5,0.5036428,0.7,0.1963572,14.69813,-34.00806,43.96411,-13.27496,-34.35631,44.0692,-13.17571,-34.26086,44.0717,-13.06504,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,14.84077,-34.00813,43.96426,-13.27535,-34.35604,44.06916,-13.17548,-34.26045,44.07171,-13.06474,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,15.01911,-34.00826,43.90525,-13.27546,-34.35616,44.01035,-13.17546,-34.26069,44.01289,-13.06462,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,15.14591,-34.00792,43.90531,-13.27514,-34.35592,44.0105,-13.17589,-34.26044,44.01292,-13.06487,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,15.28193,-34.0081,43.90548,-13.27527,-34.35603,44.0106,-13.17569,-34.26052,44.0131,-13.06473,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,15.41327,-34.00836,43.90752,-13.27601,-34.35621,44.01215,-13.17561,-34.26071,44.01474,-13.06474,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,15.55129,-34.00851,43.90558,-13.27629,-34.35616,44.01021,-13.17542,-34.26081,44.0128,-13.06476,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,15.67989,-34.00837,43.9057,-13.27618,-34.35612,44.0105,-13.17512,-34.26054,44.01294,-13.06421,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,15.81389,-34.00842,43.90579,-13.27634,-34.35601,44.01039,-13.17528,-34.26061,44.01285,-13.06426,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,15.95212,-34.00828,43.90582,-13.27657,-34.35564,44.01028,-13.17512,-34.26024,44.01278,-13.06427,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,16.09257,-34.00852,43.90566,-13.27641,-34.35556,44.00986,-13.17591,-34.26065,44.01282,-13.06449,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,16.2214,-34.00817,43.90577,-13.27592,-34.3569,44.00943,-13.17654,-34.26016,44.0126,-13.06313,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,16.37427,-34.00835,43.90552,-13.27627,-34.36589,44.01722,-13.17347,-34.26036,44.01217,-13.06315,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,16.51075,-34.00834,43.90532,-13.27547,-34.36581,44.13464,-13.21024,-34.2602,44.01219,-13.0628,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,16.64107,-34.00816,43.90539,-13.27504,-34.42429,44.20754,-13.22366,-34.26061,44.01272,-13.06367,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,16.77474,-34.0081,43.90545,-13.27544,-34.51084,44.20094,-13.23491,-34.26054,44.01263,-13.06374,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,16.91245,-34.00825,43.90537,-13.27556,-34.57933,44.18566,-13.22787,-34.26061,44.01258,-13.06391,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,17.06719,-34.00796,43.9053,-13.27521,-34.62759,44.18185,-13.24224,-34.26049,44.01281,-13.06397,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,17.20048,-34.00819,43.90508,-13.27518,-34.63652,44.19587,-13.26222,-34.26065,44.01274,-13.06435,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,17.35722,-34.00823,43.90495,-13.2748,-34.60816,44.21375,-13.28156,-34.26069,44.01284,-13.0644,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,17.52383,-34.00803,43.90511,-13.27461,-34.56586,44.23645,-13.3101,-34.26046,44.01301,-13.06471,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,17.69043,-34.00766,43.905,-13.27486,-34.51746,44.25341,-13.34168,-34.26035,44.01296,-13.06499,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,17.82642,-34.00832,43.90491,-13.27484,-34.47591,44.26557,-13.36766,-34.26088,44.01287,-13.06507,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,17.96073,-34.00783,43.90491,-13.27429,-34.43572,44.27969,-13.39574,-34.2604,44.0131,-13.06473,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,18.09448,-34.00773,43.90486,-13.27402,-34.39452,44.29613,-13.42929,-34.26072,44.01311,-13.06491,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,18.26148,-34.00748,43.90508,-13.27402,-34.33527,44.3135,-13.4687,-34.26027,44.01331,-13.06508,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,18.39645,-34.00803,43.90492,-13.27442,-34.28553,44.32403,-13.50197,-34.26084,44.01304,-13.06522,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,18.52918,-34.00802,43.90496,-13.27426,-34.23356,44.33791,-13.53827,-34.26077,44.01306,-13.06471,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,18.66305,-34.00759,43.9051,-13.27429,-34.1823,44.35109,-13.57683,-34.26028,44.01294,-13.06412,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,18.8197,-34.00782,43.90504,-13.27475,-35.16,43.14921,-14.71,-34.2604,44.01282,-13.06449,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,18.97692,-34.00796,43.90505,-13.27437,-35.16,43.14921,-14.71,-34.26059,44.01302,-13.06439,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.20354,-34.00806,43.90504,-13.27467,-35.16,43.14921,-14.71,-34.26082,44.01281,-13.06462,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.3377,-34.00813,43.9049,-13.27481,-35.16,43.14921,-14.71,-34.26058,44.01265,-13.06448,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.47268,-34.00811,43.90509,-13.27465,-35.16,43.14921,-14.71,-34.26072,44.013,-13.06455,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,19.60025,-34.00784,43.90515,-13.2747,-35.16,43.14921,-14.71,-34.26051,44.01286,-13.06457,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,19.7474,-34.00788,43.90524,-13.27471,-35.16,43.14921,-14.71,-34.26052,44.01304,-13.06456,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,19.87925,-34.00795,43.90525,-13.27508,-35.16,43.14921,-14.71,-34.26034,44.013,-13.06448,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,20.0048,-34.00834,43.90519,-13.27508,-35.16,43.14921,-14.71,-34.26083,44.01301,-13.0648,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,20.14116,-34.00784,43.90532,-13.27495,-35.16,43.14921,-14.71,-34.26028,44.01302,-13.06456,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,20.27204,-34.00805,43.90538,-13.27531,-35.16,43.14921,-14.71,-34.26026,44.01289,-13.06471,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,20.40729,-34.00838,43.90528,-13.27561,-35.16,43.14921,-14.71,-34.26064,44.01287,-13.06481,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,20.54544,-34.00831,43.90512,-13.27535,-35.16,43.14921,-14.71,-34.26062,44.01279,-13.06433,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,20.67295,-34.00813,43.90535,-13.27479,-35.16,43.14921,-14.71,-34.26024,44.01297,-13.06367,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,20.80832,-34.00806,43.9054,-13.27518,-35.16,43.14921,-14.71,-34.26052,44.01276,-13.06403,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,20.94343,-34.00818,43.90517,-13.2753,-35.16,43.14921,-14.71,-34.26075,44.01267,-13.06423,
All,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,21.07897,-34.00801,43.9052,-13.27508,-35.16,43.14921,-14.71,-34.26056,44.01278,-13.06446,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,21.21127,-34.00785,43.90522,-13.2746,-35.16,43.14921,-14.71,-34.26033,44.01288,-13.06396,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,21.3756,-34.00805,43.90542,-13.27499,-35.16,43.14921,-14.71,-34.26058,44.01288,-13.06426,
