PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportStart.x,TeleportStart.y,TeleportStart.z,TeleportEnd.x,TeleportEnd.y,TeleportEnd.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Teleport,Complexity,Teleport,1,Task1,0.5036428,0.7,0.1963572,15.15976,2.807586,0.6557893,-33.72034,43.92202,-13.50936,-35.16,43.208,-14.71,-34.36092,44.1189,-13.16439,,,,,,,-18.831,44.641,-10.7509
Teleport,Complexity,Teleport,2,Task2,0.5036428,0.4,0.1036428,20.53502,2.967914,0.6565124,-33.72024,43.92176,-13.50957,-35.16,43.208,-14.71,-34.36123,44.11876,-13.16513,,,,,,,-14.911,44.641,-5.3009
Teleport,Complexity,Teleport,3,Task3,0,0.9,0.9,21.81516,3.150346,0.6571508,-33.72054,43.92163,-13.50922,-35.16,43.208,-14.71,-34.36121,44.11892,-13.16443,,,,,,,-13.658,40.852,-5.5109
Teleport,Complexity,Teleport,4,Task4,0.5036428,0.35,0.1536428,16.21223,3.340508,0.6580134,-33.72046,43.92186,-13.50946,-35.16,43.208,-14.71,-34.36121,44.11889,-13.16443,,,,,,,-23.471,31.951,-9.703745
Teleport,Plateau,Teleport,5,Task5,0.5036428,0.7,0.1963572,26.01612,3.523619,0.65896,-33.72026,43.9216,-13.50938,-35.16,43.208,-14.71,-34.36085,44.11901,-13.16473,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,6,Task5,0.5036428,0.7,0.1963572,26.01636,3.70407,0.6596003,-33.72042,43.92177,-13.50934,-35.16,43.208,-14.71,-34.36126,44.11905,-13.16559,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,7,Task5,0.5036428,0.7,0.1963572,26.01646,3.873588,0.6601173,-33.72052,43.92181,-13.50937,-35.16,43.208,-14.71,-34.3614,44.1189,-13.1655,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,8,Task5,0.5036428,0.7,0.1963572,26.01644,4.044082,0.6604173,-33.7206,43.92171,-13.50961,-35.16,43.208,-14.71,-34.36118,44.11878,-13.16483,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,9,Task5,0.5036428,0.7,0.1963572,26.01673,4.230187,0.6613894,-33.72073,43.922,-13.50945,-35.16,43.208,-14.71,-34.36132,44.1188,-13.1639,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,10,Task5,0.5036428,0.7,0.1963572,26.01655,4.400856,0.6623042,-33.72053,43.92193,-13.50924,-35.16,43.208,-14.71,-34.36102,44.11869,-13.16384,,,,,,,-13.049,28.321,-15.9911
Teleport,Plateau,Teleport,10,Task5,0.5036428,0.7,0.1963572,26.01637,4.587875,0.6629359,-33.72042,43.92179,-13.5094,-35.16,43.208,-14.71,-34.3607,44.11865,-13.16373,,,,,,,-13.049,28.321,-15.9911
Freefly,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,9.451514,4.759701,0.6636781,-33.72042,43.92196,-13.50963,-35.16,43.208,-14.71,-34.36082,44.11842,-13.16355,,,,,,,-28.721,44.641,-5.5209
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.15973,4.917878,0.6644586,-33.72031,43.92181,-13.50928,-35.16,43.208,-14.71,-34.36089,44.11846,-13.16331,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.15985,5.074689,0.6650055,-33.72043,43.92186,-13.50933,-35.16,43.208,-14.71,-34.36098,44.11831,-13.16278,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.15994,5.242996,0.6654351,-33.72053,43.92191,-13.50928,-35.16,43.208,-14.71,-34.36105,44.11832,-13.16362,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.15982,5.404081,0.6663989,-33.72039,43.92187,-13.50935,-35.16,43.208,-14.71,-34.36083,44.11832,-13.16377,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.15985,5.564208,0.6669718,-33.7204,43.92192,-13.50952,-35.16,43.208,-14.71,-34.36086,44.1183,-13.16273,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.15993,5.721856,0.6675346,-33.72053,43.92185,-13.5092,-35.16,43.208,-14.71,-34.36106,44.11831,-13.16248,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.16016,5.864838,0.6679824,-33.72074,43.92188,-13.50934,-35.16,43.208,-14.71,-34.36118,44.11839,-13.16298,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.16023,6.005408,0.6684281,-33.72079,43.92192,-13.50946,-35.16,43.208,-14.71,-34.36127,44.11858,-13.16351,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,1,Task1,0.5036428,0.7,0.1963572,15.15999,6.165074,0.6689433,-33.72055,43.92184,-13.50946,-35.16,43.208,-14.71,-34.36094,44.1186,-13.16375,,,,,,,-18.831,44.641,-10.7509
Freefly,Complexity,Freefly,2,Task2,0.5036428,0.4,0.1036428,20.53533,6.330333,0.6693982,-33.72062,43.92178,-13.50947,-35.16,43.208,-14.71,-34.3611,44.11857,-13.16461,,,,,,,-14.911,44.641,-5.3009
Freefly,Complexity,Freefly,2,Task2,0.5036428,0.4,0.1036428,20.53531,6.499459,0.6699629,-33.72067,43.92207,-13.50934,-35.16,43.208,-14.71,-34.36107,44.11892,-13.16413,,,,,,,-14.911,44.641,-5.3009
Freefly,Complexity,Freefly,3,Task3,0.5036428,0.9,0.3963572,21.8156,6.66975,0.6706482,-33.72081,43.922,-13.50958,-35.16,43.208,-14.71,-34.36132,44.11878,-13.16462,,,,,,,-13.658,40.852,-5.5109
Freefly,Complexity,Freefly,3,Task3,0.5036428,0.9,0.3963572,21.81529,6.850181,0.6715208,-33.72047,43.92185,-13.50968,-35.16,43.208,-14.71,-34.36086,44.11885,-13.16512,,,,,,,-13.658,40.852,-5.5109
Freefly,Complexity,Freefly,4,Task4,0.5036428,0.35,0.1536428,16.21227,7.041386,0.6722528,-33.72065,43.92178,-13.50938,-35.16,43.208,-14.71,-34.36122,44.11885,-13.165,,,,,,,-23.471,31.951,-9.703745
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01665,7.206677,0.6726665,-33.72068,43.92189,-13.5092,-35.16,43.208,-14.71,-34.36125,44.11867,-13.16408,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01655,7.370489,0.6731982,-33.72047,43.92203,-13.50938,-35.16,43.208,-14.71,-34.36091,44.11882,-13.16426,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01691,7.542295,0.6739571,-33.72102,43.9219,-13.50929,-35.16,43.208,-14.71,-34.36134,44.11867,-13.1641,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.0166,7.703411,0.6746777,-33.72073,43.9218,-13.50959,-35.16,43.208,-14.71,-34.36103,44.11869,-13.16462,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01635,7.869734,0.6753792,-33.72055,43.92162,-13.50945,-35.16,43.208,-14.71,-34.36108,44.11852,-13.1644,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01638,8.021679,0.6761897,-33.72038,43.92185,-13.50927,-35.16,43.208,-14.71,-34.36117,44.11852,-13.1636,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01659,8.185519,0.6765766,-33.72069,43.92181,-13.5094,-35.16,43.208,-14.71,-34.36106,44.11866,-13.1639,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.0162,8.361745,0.6773267,-33.72022,43.92178,-13.50944,-35.16,43.208,-14.71,-34.36088,44.11874,-13.16448,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01655,8.535856,0.6777993,-33.72064,43.92179,-13.50927,-35.16,43.208,-14.71,-34.36145,44.11867,-13.16387,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01642,8.684626,0.6783843,-33.72049,43.9218,-13.50944,-35.16,43.208,-14.71,-34.36116,44.11856,-13.16397,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.0168,8.843845,0.678812,-33.72084,43.92196,-13.50939,-35.16,43.208,-14.71,-34.36124,44.11864,-13.16362,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01668,9.039396,0.6793789,-33.72075,43.92194,-13.50982,-35.16,43.208,-14.71,-34.36116,44.1185,-13.16403,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01659,9.197598,0.6798164,-33.72076,43.92176,-13.50962,-35.16,43.208,-14.71,-34.36091,44.11845,-13.16368,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01663,9.352353,0.6801757,-33.72067,43.92192,-13.50943,-35.16,43.208,-14.71,-34.36109,44.11863,-13.16323,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01621,9.555112,0.6806555,-33.72025,43.92176,-13.50939,-35.16,43.208,-14.71,-34.36119,44.11867,-13.164,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01669,9.685065,0.6816766,-33.72079,43.92184,-13.50934,-35.16,43.208,-14.71,-34.36116,44.11861,-13.1639,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01636,9.849196,0.6824444,-33.72047,43.92175,-13.50956,-35.16,43.208,-14.71,-34.36115,44.11864,-13.16445,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01664,9.981168,0.683162,-33.7207,43.92186,-13.50932,-35.16,43.208,-14.71,-34.36123,44.11878,-13.16445,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.0166,10.11999,0.6838248,-33.72063,43.9219,-13.50937,-35.16,43.208,-14.71,-34.36126,44.11865,-13.16426,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01659,10.25449,0.6844316,-33.72063,43.92189,-13.5093,-35.16,43.208,-14.71,-34.36101,44.11858,-13.16409,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01665,10.41246,0.6851286,-33.72068,43.92193,-13.50947,-35.16,43.208,-14.71,-34.36131,44.11855,-13.16368,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01662,10.54628,0.6857209,-33.72061,43.92196,-13.5093,-35.16,43.208,-14.71,-34.36097,44.11857,-13.16344,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01659,10.70415,0.6864854,-33.72066,43.92184,-13.50937,-35.16,43.208,-14.71,-34.36117,44.11847,-13.16335,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01667,10.83636,0.6870028,-33.7208,43.92179,-13.50937,-35.16,43.208,-14.71,-34.36131,44.11845,-13.16363,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01668,10.96689,0.6878223,-33.72077,43.92187,-13.50949,-35.16,43.208,-14.71,-34.36108,44.1186,-13.16375,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01672,11.10402,0.6883974,-33.72075,43.92199,-13.50967,-35.16,43.208,-14.71,-34.36114,44.11863,-13.16476,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01678,11.26337,0.689263,-33.72072,43.92208,-13.5094,-35.16,43.208,-14.71,-34.36089,44.11863,-13.1636,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01649,11.39602,0.6897449,-33.72058,43.92182,-13.50952,-35.16,43.208,-14.71,-34.361,44.11849,-13.16333,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01651,11.54466,0.6906987,-33.72062,43.92175,-13.5092,-35.16,43.208,-14.71,-34.36113,44.11833,-13.16318,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01645,11.69069,0.69108,-33.72041,43.92192,-13.50925,-35.16,43.208,-14.71,-34.36082,44.11835,-13.16274,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.0168,11.84409,0.6919253,-33.72089,43.92189,-13.50932,-35.16,43.208,-14.71,-34.36123,44.11827,-13.16311,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01682,12.00149,0.6923885,-33.72092,43.9219,-13.5095,-35.16,43.208,-14.71,-34.36112,44.1182,-13.16292,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01661,12.13613,0.6931415,-33.72071,43.92182,-13.50942,-35.16,43.208,-14.71,-34.36107,44.11824,-13.16288,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01641,12.29543,0.6940482,-33.72046,43.92181,-13.50939,-35.16,43.208,-14.71,-34.36084,44.11831,-13.16261,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01651,12.4319,0.6946988,-33.72055,43.92186,-13.50938,-35.16,43.208,-14.71,-34.36113,44.11845,-13.16359,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01671,12.56647,0.6952468,-33.72067,43.92203,-13.50934,-35.16,43.208,-14.71,-34.36109,44.1184,-13.16353,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.0165,12.72478,0.6960813,-33.72063,43.92176,-13.50956,-35.16,43.208,-14.71,-34.36101,44.11834,-13.16282,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01664,12.86067,0.696788,-33.7207,43.92187,-13.5094,-35.16,43.208,-14.71,-34.36115,44.11818,-13.16254,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01659,13.01908,0.6976069,-33.72073,43.92178,-13.50956,-35.16,43.208,-14.71,-34.36112,44.11811,-13.16304,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01645,13.16818,0.6982306,-33.72065,43.92164,-13.50947,-35.16,43.208,-14.71,-34.36094,44.11821,-13.16306,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01637,13.32556,0.6990651,-33.72048,43.92172,-13.50936,-35.16,43.208,-14.71,-34.36079,44.11836,-13.16341,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01644,13.48407,0.6998351,-33.7205,43.9218,-13.50932,-35.16,43.208,-14.71,-34.36084,44.11845,-13.16287,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01658,13.62271,0.7004182,-33.72069,43.92184,-13.50961,-35.16,43.208,-14.71,-34.36103,44.11824,-13.16364,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.017,13.75281,0.7011894,-33.72111,43.92196,-13.50953,-35.16,43.208,-14.71,-34.36128,44.11838,-13.16272,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01668,13.90358,0.7019331,-33.7208,43.92183,-13.50945,-35.16,43.208,-14.71,-34.36124,44.11827,-13.16346,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01656,14.03999,0.7025805,-33.72076,43.92168,-13.50949,-35.16,43.208,-14.71,-34.36113,44.11846,-13.16308,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01653,14.30814,0.7032991,-33.72063,43.92181,-13.50949,-35.16,43.208,-14.71,-34.36094,44.11845,-13.1638,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01668,14.49258,0.7037928,-33.72067,43.92199,-13.5094,-35.16,43.208,-14.71,-34.36105,44.11827,-13.16329,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01686,14.6545,0.70459,-33.72086,43.92207,-13.50956,-35.16,43.208,-14.71,-34.36113,44.11834,-13.16289,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01655,14.81462,0.7052457,-33.72065,43.92178,-13.50928,-35.16,43.208,-14.71,-34.36108,44.11831,-13.1631,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01655,15.03315,0.7057781,-33.72055,43.9219,-13.50928,-35.16,43.208,-14.71,-34.36076,44.11847,-13.16339,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01647,15.21633,0.7062657,-33.72052,43.92184,-13.50943,-35.16,43.208,-14.71,-34.36102,44.11845,-13.16311,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01649,15.36482,0.7066715,-33.72046,43.92198,-13.50952,-35.16,43.208,-14.71,-34.36093,44.11842,-13.16372,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01647,15.54438,0.7071539,-33.72047,43.92187,-13.50915,-35.16,43.208,-14.71,-34.36111,44.11859,-13.16368,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01656,15.70429,0.707725,-33.72074,43.92172,-13.50955,-35.16,43.208,-14.71,-34.36115,44.11889,-13.16431,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01646,15.86465,0.7081689,-33.72071,43.92157,-13.50939,-35.16,43.208,-14.71,-34.3613,44.11886,-13.1651,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01657,16.05785,0.7090539,-33.72047,43.92208,-13.50951,-35.16,43.208,-14.71,-34.36084,44.11911,-13.16452,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.0166,16.2094,0.7095627,-33.72063,43.9219,-13.50936,-35.16,43.208,-14.71,-34.3612,44.11889,-13.1653,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01695,16.38082,0.7103869,-33.721,43.92206,-13.50974,-35.16,43.208,-14.71,-34.36135,44.11877,-13.16469,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.0167,16.53563,0.7109723,-33.72084,43.92184,-13.5097,-35.16,43.208,-14.71,-34.36122,44.11884,-13.16475,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01641,16.69262,0.7115288,-33.7205,43.92179,-13.50951,-35.16,43.208,-14.71,-34.36104,44.11872,-13.164,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,5,Task5,0.5036428,0.7,0.1963572,26.01635,16.8432,0.7122891,-33.72049,43.92166,-13.50924,-35.16,43.208,-14.71,-34.36117,44.11865,-13.16403,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,26.0165,17.04671,0.7128481,-33.72057,43.92182,-13.5094,-35.16,43.208,-14.71,-34.361,44.11857,-13.1635,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,26.01651,17.21494,0.7131659,-33.72062,43.92179,-13.50945,-35.16,43.208,-14.71,-34.36083,44.1185,-13.16353,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,26.01631,17.37654,0.7138125,-33.72042,43.92168,-13.50937,-35.16,43.208,-14.71,-34.36095,44.11844,-13.1636,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,6,Task5,0.5036428,0.7,0.1963572,26.01655,17.53189,0.7144374,-33.72069,43.92178,-13.50953,-35.16,43.208,-14.71,-34.36106,44.11861,-13.16416,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,26.01678,17.68624,0.7148401,-33.72087,43.92187,-13.50938,-35.16,43.208,-14.71,-34.36113,44.11881,-13.16414,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,26.01641,17.85249,0.7154211,-33.7205,43.92176,-13.50945,-35.16,43.208,-14.71,-34.36118,44.1187,-13.16477,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,26.01651,18.03712,0.7162147,-33.72047,43.92197,-13.50945,-35.16,43.208,-14.71,-34.36102,44.11879,-13.16403,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,26.01658,18.19297,0.7171808,-33.7208,43.92166,-13.50946,-35.16,43.208,-14.71,-34.36111,44.11868,-13.16434,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,7,Task5,0.5036428,0.7,0.1963572,26.0166,18.34709,0.7177771,-33.72071,43.92183,-13.50962,-35.16,43.208,-14.71,-34.36089,44.11857,-13.16376,,,,,,,-13.049,28.321,-15.9911
Freefly,Plateau,Freefly,8,Task5,0.5036428,0.7,0.1963572,26.01662,18.53202,0.7183583,-33.72068,43.92191,-13.50963,-35.16,43.208,-14.71,-34.36135,44.1186,-13.16405,,,,,,,-13.049,28.321,-15.9911
