userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.33288,Far,-28.661,44.641,-5.3419,0.02,0,-35.56388,43.55087,-16.69653,-35.16,43.152,-14.71,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.09867,Far,-28.661,44.641,-5.3419,0.531045,0,-35.38272,43.72002,-16.5466,-35.16,43.152,-14.71,-35.54969,43.54337,-16.83381,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.70412,Far,-28.661,44.641,-5.3419,0.8224441,0,-34.90524,43.875,-16.37899,-35.16,43.152,-14.71,-35.5492,43.5436,-16.83235,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.70186,Far,-28.661,44.641,-5.3419,0.954996,0,-34.87688,43.87077,-16.3921,-35.16,43.152,-14.71,-35.55016,43.54448,-16.83123,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.70419,Far,-28.661,44.641,-5.3419,1.086803,0,-34.85995,43.87123,-16.4043,-35.16,43.152,-14.71,-35.55161,43.54552,-16.82961,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.70048,Far,-28.661,44.641,-5.3419,1.22679,0,-34.84831,43.87561,-16.40687,-35.16,43.152,-14.71,-35.55413,43.54711,-16.82774,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.69334,Far,-28.661,44.641,-5.3419,1.365004,0,-34.83915,43.87945,-16.40406,-35.16,43.152,-14.71,-35.55818,43.55014,-16.82375,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.6869,Far,-28.661,44.641,-5.3419,1.491365,0,-34.83086,43.88149,-16.40144,-35.16,43.152,-14.71,-35.56258,43.55435,-16.81694,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.67852,Far,-28.661,44.641,-5.3419,1.624951,0,-34.82174,43.8969,-16.39796,-35.16,43.152,-14.71,-35.56488,43.56252,-16.79819,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.66862,Far,-28.661,44.641,-5.3419,1.760445,0,-34.80934,43.92784,-16.39555,-35.16,43.152,-14.71,-35.55172,43.57421,-16.7805,0,0,0
