userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.35376,Far,-28.661,44.641,-5.3419,0.02,0,-35.50906,43.52757,-16.75186,-35.16,43.152,-14.71,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.841,Far,-28.661,44.641,-5.3419,0.4893335,0,-34.9702,43.82543,-16.49628,-35.06602,43.98818,-16.30402,-35.06493,43.96605,-16.37182,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.4972,Far,-28.661,44.641,-5.3419,0.8747233,0,-34.97695,44.45115,-16.12396,-34.77328,43.96989,-16.1602,-34.73071,43.94292,-16.22597,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.0233,Far,-28.661,44.641,-5.3419,1.049761,0.4167461,-34.96706,44.35504,-15.57477,-34.72266,43.97044,-15.76035,-34.68513,43.94168,-15.82897,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.00868,Far,-28.661,44.641,-5.3419,1.211598,0.4167461,-34.88477,44.33313,-15.6073,-34.7077,43.98463,-15.79189,-34.66748,43.95926,-15.85891,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.99618,Far,-28.661,44.641,-5.3419,1.378233,0.4167461,-34.80511,44.33558,-15.64068,-34.68687,43.98612,-15.81913,-34.64585,43.9556,-15.88236,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98528,Far,-28.661,44.641,-5.3419,1.529998,0.4167461,-34.73537,44.2664,-15.66704,-34.66282,43.98503,-15.83664,-34.62368,43.95232,-15.8974,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.97199,Far,-28.661,44.641,-5.3419,1.726565,0.4167461,-34.71962,44.24932,-15.66025,-34.63379,43.98883,-15.84403,-34.59771,43.95222,-15.90525,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.96276,Far,-28.661,44.641,-5.3419,1.898082,0.4167461,-34.72211,44.25038,-15.64811,-34.61517,43.98645,-15.82466,-34.5813,43.94806,-15.88605,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.95152,Far,-28.661,44.641,-5.3419,2.068721,0.41675,-34.71382,44.25734,-15.6402,-34.62356,43.96663,-15.80527,-34.57568,43.93437,-15.85732,0,0,0
