userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.39144,Far,-28.661,44.641,-5.3419,0.02,0,-35.54236,43.52794,-16.776,-35.16,43.152,-14.71,-35.16,43.152,-14.71,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.76431,Far,-28.661,44.641,-5.3419,0.4936242,0,-34.9206,43.84921,-16.43775,-35.13482,44.02984,-16.40328,-35.18616,44.01701,-16.46926,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.53527,Far,-28.661,44.641,-5.3419,0.8596904,0,-34.97974,44.45794,-16.16655,-34.82257,43.97991,-16.16472,-34.77064,43.94563,-16.28393,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.99419,Far,-28.661,44.641,-5.3419,1.034547,0.4593334,-34.9672,44.33842,-15.53998,-34.77105,43.97542,-15.71044,-34.70637,43.92887,-15.83026,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.9883,Far,-28.661,44.641,-5.3419,1.188338,0.4593334,-34.89726,44.30866,-15.57508,-34.74792,43.9631,-15.7158,-34.67663,43.91472,-15.84413,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98895,Far,-28.661,44.641,-5.3419,1.355851,0.4593334,-34.83297,44.28642,-15.614,-34.7345,43.95542,-15.72029,-34.64423,43.90852,-15.84729,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.97846,Far,-28.661,44.641,-5.3419,1.517305,0.4593334,-34.81018,44.25488,-15.61429,-34.7093,43.95473,-15.72174,-34.60365,43.9077,-15.84818,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.96871,Far,-28.661,44.641,-5.3419,1.667104,0.4593334,-34.82158,44.25039,-15.59592,-34.69001,43.9621,-15.71058,-34.57053,43.92419,-15.84166,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.96854,Far,-28.661,44.641,-5.3419,1.830054,0.4593334,-34.84342,44.25069,-15.58257,-34.6682,43.98943,-15.7062,-34.53709,43.9563,-15.83888,0,0,0
R_1234567890,Control,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.98295,Far,-28.661,44.641,-5.3419,2.00384,0.4593334,-34.858,44.24192,-15.59027,-34.63568,44.01341,-15.7042,-34.50201,43.99168,-15.84151,0,0,0
